citation_context,section,citation_intent
Turnbull vd. ses kayıtlarının müzik türlerine göre otomatik sınıflandırılmasını amaçlayan çalışmada MFCC ve ses sinyalinin kısa süreli Fourier dönüşümüne (STFT) dayalı öznitelikleri ile Radyal Temelli Fonksiyon (RBF) eğitmiş ve önerilen yöntemin insan performansına yakın başarı gösterdiği gözlemlenmiştir <CITE> .,GİRİŞ (INTRODUCTION),background
"Iheme vd. ses verisinin sessizlik, konuşma ve müzik olmak üzere üç sınıftan biri olarak sınıflandırmak amacıyla ses verilerinin MFCC katsayılarını, türevlerini ve ikinci türevlerini SVM (Support Vector Machine) ve Naive Bayes algoritmalarının eğitiminde öznitelik olarak kullanmış ve bu özniteliklerin başarıya etkilerini araştırmışlardır <CITE> .",GİRİŞ (INTRODUCTION),background
"Elde edilen standart sapma, farklı duygular için optimize edilmiş standart sapma değerleriyle ""if-else"" yapısında karşılaştırılarak sese ait duygu tespit edilmiştir <CITE> .",GİRİŞ (INTRODUCTION),background
Performans analizi sonucu da %68'dir <CITE> .,GİRİŞ (INTRODUCTION),background
"Waghmare vd. yapay duygusal Marathi konuşma veri tabanından konuşma duygusunu analiz etmek ve tanımak için MFCC öznitelikleri çıkarmış, çıkarılan öznitelikler LDA (Lineer Diskriminant Analiz) sınıflandırıcısının eğitiminde kullanılmıştır <CITE> .",GİRİŞ (INTRODUCTION),background
%50 sınıflandırma başarısı elde edilmiştir <CITE> .,GİRİŞ (INTRODUCTION),background
"YSA (Yapay Sinir Ağları), SVM, RBFNN (Radyal Temel Fonksiyonu Sinir Ağları) kullanarak müzikte duyguyu tanımak için MFCC kullanmışlardır <CITE> .",GİRİŞ (INTRODUCTION),background
Yeterli sayıdaki ses verisi ile yapay sinir ağları eğitilerek Konuşma Duygusu Tanıma (KDT) alanında birçok çalışma gerçekleştirilmiştir <CITE> MFCC özniteliklerine ve ses sinyallerinden üretilen melspektrogramlarına dayalı olarak duyguları tahmin eden çift aşamalı bir yöntem önermişlerdir  .,GİRİŞ (INTRODUCTION),background
Yeterli sayıdaki ses verisi ile yapay sinir ağları eğitilerek Konuşma Duygusu Tanıma (KDT) alanında birçok çalışma gerçekleştirilmiştir <CITE> MFCC özniteliklerine ve ses sinyallerinden üretilen melspektrogramlarına dayalı olarak duyguları tahmin eden çift aşamalı bir yöntem önermişlerdir  .,GİRİŞ (INTRODUCTION),background
Yeterli sayıdaki ses verisi ile yapay sinir ağları eğitilerek Konuşma Duygusu Tanıma (KDT) alanında birçok çalışma gerçekleştirilmiştir <CITE> MFCC özniteliklerine ve ses sinyallerinden üretilen melspektrogramlarına dayalı olarak duyguları tahmin eden çift aşamalı bir yöntem önermişlerdir  .,GİRİŞ (INTRODUCTION),background
Yeterli sayıdaki ses verisi ile yapay sinir ağları eğitilerek Konuşma Duygusu Tanıma (KDT) alanında birçok çalışma gerçekleştirilmiştir   MFCC özniteliklerine ve ses sinyallerinden üretilen melspektrogramlarına dayalı olarak duyguları tahmin eden çift aşamalı bir yöntem önermişlerdir <CITE> .,GİRİŞ (INTRODUCTION),background
"EmoDB veri seti ile gerçekleştirilen başka bir çalışmada ise spektrogram, Mel-spektrogram ve MFCC olmak üzere önerilen CNN+BLSTM mimarisi üç farklı öznitelik ile eğitilmiş ve konuşma duygusu tanımada MFCC özniteliklerinin başarılı sonuçlar verdiği gözlemlenmiştir <CITE>.",GİRİŞ (INTRODUCTION),background
"EmoDB veri seti ile gerçekleştirilen başka bir çalışmada ise spektrogram, Mel-spektrogram ve MFCC olmak üzere önerilen CNN+BLSTM mimarisi üç farklı öznitelik ile eğitilmiş ve konuşma duygusu tanımada MFCC özniteliklerinin başarılı sonuçlar verdiği gözlemlenmiştir<CITE> .",GİRİŞ (INTRODUCTION),background
Literatürde yer alan çalışmalar incelendiğinde EmoDB veri setinin duygu tanımada yaygın olarak kullanıldığı görülmektedir <CITE>.,GİRİŞ (INTRODUCTION),background
Literatürde yer alan çalışmalar incelendiğinde EmoDB veri setinin duygu tanımada yaygın olarak kullanıldığı görülmektedir <CITE>.,GİRİŞ (INTRODUCTION),background
Literatürde yer alan çalışmalar incelendiğinde EmoDB veri setinin duygu tanımada yaygın olarak kullanıldığı görülmektedir <CITE>.,GİRİŞ (INTRODUCTION),background
Literatürde yer alan çalışmalar incelendiğinde EmoDB veri setinin duygu tanımada yaygın olarak kullanıldığı görülmektedir <CITE>.,GİRİŞ (INTRODUCTION),background
Literatürde yer alan çalışmalar incelendiğinde EmoDB veri setinin duygu tanımada yaygın olarak kullanıldığı görülmektedir<CITE> .,GİRİŞ (INTRODUCTION),background
"Berlin EmoDB <CITE> , 7 duygu içeren ve sınıflandırma doğruluğunu doğru bir şekilde değerlendirmek için her duyguyu neredeyse aynı sayıda içeren dengeli bir veri setidir.",GİRİŞ (INTRODUCTION),background
"Spontane duyguları içeren, üç boyutlu bir duygu alanı çerçevesinde oluşturulan VAM veri tabanı <CITE>bir Alman TV talk-show'u ""Vera am Mittag"" kaydedilmiştir.",GİRİŞ (INTRODUCTION),background
"Spontane duyguları içeren, üç boyutlu bir duygu alanı çerçevesinde oluşturulan VAM veri tabanı<CITE> bir Alman TV talk-show'u ""Vera am Mittag"" kaydedilmiştir.",GİRİŞ (INTRODUCTION),background
Veri tabanı talk-show'da tartışılan konular nedeniyle çoğunlukla nötr ve olumsuz duygular içerir. <CITE> 'de kullanılan veri seti ise bir telefon sağlayıcı şirketin çağrı merkezinden toplam 9 saat 30 dakika uzunluğunda 137 kayıtlı müşteri temsilcisi görüşmesini içeren Yunanca görüşmelerden oluşmaktadır.,GİRİŞ (INTRODUCTION),background
"Literatürdeki çalışmalarda Sigmoid, Tanh, ReLu (Rectified Linear Unit), SoftMax yaygın olarak kullanılan aktivasyon fonksiyonlarıdır <CITE> .",MATERYAL VE METOD (METARIAL AND METHOD),background
Havuzlama katmanı önemli bilgileri koruyup gereksiz detayları azaltmasıyla özellik haritasının boyutunu küçülterek ağın hesaplama karmaşıklığını azaltır <CITE> .,MATERYAL VE METOD (METARIAL AND METHOD),background
Çalışmanın başarısı literatürdeki <CITE>çalışmalarla kıyaslandığında çok yakın   veya daha yüksek   başarı gösterdiği görülmektedir.,SONUÇ (CONCLUSION),support
Çalışmanın başarısı literatürdeki<CITE> çalışmalarla kıyaslandığında çok yakın   veya daha yüksek   başarı gösterdiği görülmektedir.,SONUÇ (CONCLUSION),support
Çalışmanın başarısı literatürdeki   çalışmalarla kıyaslandığında çok yakın <CITE> veya daha yüksek   başarı gösterdiği görülmektedir.,SONUÇ (CONCLUSION),support
Çalışmanın başarısı literatürdeki   çalışmalarla kıyaslandığında çok yakın   veya daha yüksek <CITE>başarı gösterdiği görülmektedir.,SONUÇ (CONCLUSION),support
Çalışmanın başarısı literatürdeki   çalışmalarla kıyaslandığında çok yakın   veya daha yüksek<CITE> başarı gösterdiği görülmektedir.,SONUÇ (CONCLUSION),support
"Yapay sinir ağları modeli üzerine kurulu olan derin öğrenme, verilerin içerdiği karmaşıklığı ve çeşitliliği anlama ve bu bilgileri öğrenme sürecine dahil etme yeteneği sayesinde çok daha geniş bir uygulama alanına sahiptir <CITE>.",Giriş,background
"Yapay sinir ağları modeli üzerine kurulu olan derin öğrenme, verilerin içerdiği karmaşıklığı ve çeşitliliği anlama ve bu bilgileri öğrenme sürecine dahil etme yeteneği sayesinde çok daha geniş bir uygulama alanına sahiptir<CITE> .",Giriş,background
"Derin öğrenme, günümüzde birçok farklı alanda etkin bir şekilde kullanılmaktadır <CITE> .",Giriş,background
"Derin öğrenme, günümüzde birçok farklı alanda etkin bir şekilde kullanılmaktadır <CITE> .",Giriş,background
"Derin öğrenme, günümüzde birçok farklı alanda etkin bir şekilde kullanılmaktadır <CITE> .",Giriş,background
"Bu yöntemler, veri setlerindeki uzun vadeli bağımlılıkları ve karmaşıklıkları modellemekte oldukça etkilidir <CITE> .",Giriş,background
"LSTM ve GRU doğal dil işleme <CITE> , ses tanıma   gibi birçok alanda kullanılmaktadır.",Giriş,background
"LSTM ve GRU doğal dil işleme  , ses tanıma <CITE> gibi birçok alanda kullanılmaktadır.",Giriş,background
"Finans sektöründe, zaman serisi verileri, piyasa trendleri ve ekonomik göstergeler gibi karmaşık veri setlerinin analizi için derin öğrenme yöntemleri sıklıkla kullanılmaktadır <CITE> .",Giriş,background
"Finans sektöründe, zaman serisi verileri, piyasa trendleri ve ekonomik göstergeler gibi karmaşık veri setlerinin analizi için derin öğrenme yöntemleri sıklıkla kullanılmaktadır <CITE> .",Giriş,background
"Finans sektöründe, zaman serisi verileri, piyasa trendleri ve ekonomik göstergeler gibi karmaşık veri setlerinin analizi için derin öğrenme yöntemleri sıklıkla kullanılmaktadır <CITE> .",Giriş,background
"Makaledeki modelin performansını doğrulamak için LSTM, SVM, CEEMDAN-SVM, CEEMDAN-MLP ve CEEMDAN-LSTM dahil olmak üzere birkaç modelin tahmin etkisi karşılaştırılmıştır <CITE> .",Giriş,background
"ila %87 oranında azaltarak, zaman serisi tahminindeki doğruluk ve hassasiyet konusunda büyük bir gelişme sağlamıştır <CITE> .",Giriş,background
Ayrıca tahmin doğruluk oranında da GRU daha iyi performans göstermiştir <CITE> .,Giriş,background
"LSTM <CITE> ve GRU   gibi mekanizmalar, bu tür modellerde sıkça kullanılan yapılardır.",Bellek Tabanlı Makine Öğrenme Modelleri,background
"LSTM   ve GRU <CITE> gibi mekanizmalar, bu tür modellerde sıkça kullanılan yapılardır.",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Bu özellikleri sayesinde, LSTM'ler, dil modelleme, konuşma tanıma, el yazısı tanıma ve karmaşık zaman serisi tahminleri gibi pek çok alanda başarıyla kullanılmaktadır <CITE>.",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Bu özellikleri sayesinde, LSTM'ler, dil modelleme, konuşma tanıma, el yazısı tanıma ve karmaşık zaman serisi tahminleri gibi pek çok alanda başarıyla kullanılmaktadır <CITE>.",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Bu özellikleri sayesinde, LSTM'ler, dil modelleme, konuşma tanıma, el yazısı tanıma ve karmaşık zaman serisi tahminleri gibi pek çok alanda başarıyla kullanılmaktadır <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Bu özellikleri sayesinde, LSTM'ler, dil modelleme, konuşma tanıma, el yazısı tanıma ve karmaşık zaman serisi tahminleri gibi pek çok alanda başarıyla kullanılmaktadır <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Bu özellikleri sayesinde, LSTM'ler, dil modelleme, konuşma tanıma, el yazısı tanıma ve karmaşık zaman serisi tahminleri gibi pek çok alanda başarıyla kullanılmaktadır <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Bu kapılar, hücre içindeki bilgi akışını düzenleyerek LSTM'nin zamanla ilgili veri öğrenme yeteneğini artırır <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"𝐶 0 "" mevcut girdinin hücre durumuna potansiyel katkısını temsil eden ve tanh fonksiyonu ile normalleştirilen değerdir <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Geçitli Tekrarlayan Birim (GRU), Chung ve arkadaşları tarafından 2014 yılında önerilmiştir <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
Bu kapılar güncelleme ve sıfırlama kapılarıdır <CITE> .,Bellek Tabanlı Makine Öğrenme Modelleri,background
"LSTM birimine benzer şekilde, GRU'nun da birim içindeki bilgi akışını modüle eden kapı birimleri bulunmaktadır, ancak ayrı hafıza hücrelerine sahip değildir <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Bu, GRU hücresinin zaman serisi veri akışında bilgiyi nasıl güncelleyeceğini ve saklayacağını belirler <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"Ancak, GRU'nun durumunun ne dereceye kadar açığa çıkarılacağını kontrol eden bir mekanizması yoktur ve her seferinde tüm durumu açığa çıkarır <CITE> .",Bellek Tabanlı Makine Öğrenme Modelleri,background
"13 Haziran 2017'de BIST 100 endeksi 100.000 puan seviyesine ulaşmıştır, 27 Haziran 2020'de endeksin değerlerini uluslararası borsalarla uyumlu hale getirmek amacıyla iki sıfır atılmıştır <CITE> .",Materyal ve Metot,background
"Türkiye’de ilk olarak 2012 yılında erişkinlerin kalp yetmezliği yaygınlığının tespit edilmesine yönelik yapılan çalışmada, yaklaşık 2,5 milyon bireyin kalp yetmezliğine sahip olduğu ve yaygınlık oranının 45 yaş üstü bireyler için % 2,9 olduğu belirtilmiştir <CITE> .",Giriş,background
"Her ne kadar yapılan klinik uygulamalarla kalp yetmezliği ile ilişkili olaylar tespit edilebilse de, genel olarak yüksek doğruluk seviyesine ulaşılamamıştır <CITE> .",Giriş,background
"Düşük sol ventrikül ejeksiyon fraksiyonuna sahip kalp yetmezliği hastalarında ani kardiyak ölümlerin tahmin oranını yükseltmek için yapılan çalışmada, implante edilebilen kardiyoverter defibrilatörden yararlanma olasılığı en yüksek olan kalp yetmezliği hastalarını belirlemeye yönelik yeni stratejiler geliştirilmiştir <CITE> .",Giriş,background
Geliştirilen modelin zamanla değişen takip verileri olmadan temel hasta özelliklerini kullanması öne çıkan eksikliğidir <CITE> .,Giriş,discuss
Çalışmada spesifik klinik verilerin kullanılmaması ve sadece 65 yaş ve üstü hastalara yer verilmesi zayıflık olarak ortaya çıkmaktadır <CITE> .,Giriş,discuss
"Atıf sayıları, akademik arama motorlarının sıralama algoritmalarında da kullanılmaktadır <CITE> .",Giriş,background
"Kullanıcıların arama sonuçlarında sadece ilk sayfadaki sonuçları incelediği, daha sonraki sayfalarda yer alan sonuçları göz ardı ettiği gözlemlenmiştir <CITE> .",Giriş,background
"Bu durum, akademide Matthew Etkisi'nin oluşmasına yol açmaktadır <CITE> .",Giriş,background
1997 yılından bu yana KDD konferansı ile birlikte bir veri madenciliği yarışması düzenlenmektedir <CITE> .,Literatür Taraması,background
"Bilimsel yayınları incelediğimizde, <CITE> bilimsel makalelerin tam metninden çeşitli öznitelikler çıkaran ve bu öznitelikleri kullanarak bu makalenin gelecekteki etkisini tahmin eden bir sistem ortaya koymuşlardır.",Literatür Taraması,discuss
"<CITE> makalelerin içerik, yazar ve yayın yeri hakkında birçok öznitelik kullanarak atıf sayılarını tahmin etmek üzere benzer bir metot önermişlerdir.",Literatür Taraması,discuss
Bir sonraki yıl modellerine yeni öznitelikler ve yeni bir makine öğrenmesi tekniği ekleyerek en yüksek R 2 değerini 0.927'ye yükseltmişlerdir <CITE> .,Literatür Taraması,discuss
Chen ve Zhang <CITE> atıf sayısı tahmini problemine bir regresyon problemi olarak yaklaşmaktadır.,Literatür Taraması,discuss
"İnternet, kullanılmaya başlandığı 1981 yılından itibaren hızla büyümeye devam etmektedir <CITE> .",GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,GİRİŞ (INTRODUCTION),background
"Türkçe metinlerin sınıflandırılmasında çok sınırlı veri kümesi, araç ve çalışma kaynağı olsa da, yapılan çalışmalar son yıllarda artmaktadır: Türkçe dokümanların sınıflandırılmasıyla ilgili yapılan ilk çalışmalardan biri Çatal ve arkadaşları <CITE> tarafından, n-gram'lar kullanılarak geliştirilen NECL adlı sistemdir.",GİRİŞ (INTRODUCTION),background
"Amasyalı, Diri ve Türkoğlu <CITE> , yazarı bilinmeyen bir dokümanın önceden belirlenmiş ve yazarlık özellikleri çıkarılmış 18 farklı yazardan hangisine ait olduğunu Naive Bayes",GİRİŞ (INTRODUCTION),background
"Doğan <CITE> ise yaptığı çalışmada, dokümanın yazarını tespit etmenin yanı sıra dokümanın türünü ve doküman yazarının cinsiyetini belirlemiştir.",GİRİŞ (INTRODUCTION),background
"Biricik ve Diri <CITE> , 28567 adet Türkçe web sayfasından elde edilen 13 farklı kategorideki dokümanın özelliklerini, terimlere ağırlık vererek ve olasılık dağılımlarını göz önüne alarak çıkarmışlardır.",GİRİŞ (INTRODUCTION),background
Bulut teknolojileri <CITE> bu bakımdan bu tip büyük ölçekli IoT projelerin önemli oranda yükünü almaktadır.,Giriş,background
Son yıllarda kullanılan uç (edge) ve sis (fog) bulut teknolojileri bu tür kritik problemlerin çözümünde ciddi performans artışı sağlamayı başarmıştır <CITE>.,Giriş,background
Son yıllarda kullanılan uç (edge) ve sis (fog) bulut teknolojileri bu tür kritik problemlerin çözümünde ciddi performans artışı sağlamayı başarmıştır<CITE> .,Giriş,background
Günümüzde Monolit Mimari ve Servis Odaklı Mimari (SOA) olmak üzere iki yaygın yazılım mimarisi bulunmaktadır <CITE> .,Giriş,background
SOA'da yazılım bileşenleri bir endpoint üzerinden hizmet sunar ve bu hizmetlere bir ESB (Enterprise Service Bus) üzerinden ulaşılır <CITE>.,Giriş,background
SOA'da yazılım bileşenleri bir endpoint üzerinden hizmet sunar ve bu hizmetlere bir ESB (Enterprise Service Bus) üzerinden ulaşılır<CITE> .,Giriş,background
Mikroservis yazılım mimarileri monolit ve SOA mimarinin güçlü yönlerini bir araya getirir <CITE> .,Giriş,background
"Mikroservis temelli uygulamalarda servis iletişimleri, REST API <CITE> , GraphQL  , ve gRPC   gibi günümüzün yaygın iletişim protokolleri ile sağlanabilmektedir.",Giriş,background
"Mikroservis temelli uygulamalarda servis iletişimleri, REST API  , GraphQL <CITE> , ve gRPC   gibi günümüzün yaygın iletişim protokolleri ile sağlanabilmektedir.",Giriş,background
"Mikroservis temelli uygulamalarda servis iletişimleri, REST API  , GraphQL  , ve gRPC <CITE> gibi günümüzün yaygın iletişim protokolleri ile sağlanabilmektedir.",Giriş,background
Mikroservis mimaride senkron ve asenkron iletişim teknikleri kullanılabilir ve geliştirilen mikroservisler konteyner teknolojileri <CITE> ile yönetilebilir.,Giriş,background
Kumar vd. tarafından kısıtlı kaynaklı SoC aygıtlar ile geliştirilen IoT tabanlı hasta izleme sistemi bu tür çalışmaların ilkleri arasındadır <CITE> .,Literatür Özeti ve Problemin Tanımı,background
Punit vd. yoğun bakım üniteleri gibi acil tıbbi hizmetlere destek sağlamak amacıyla IoT tabanlı hasta izleme sistemini önermiştir <CITE> .,Literatür Özeti ve Problemin Tanımı,background
Düşme tespiti veya bunun sonucunda oluşabilecek hayati durumların izlenmesine yönelik sistem tasarımları ayrıca <CITE> ve  'daki çalışmalarda da önerilmiştir.,Literatür Özeti ve Problemin Tanımı,background
Düşme tespiti veya bunun sonucunda oluşabilecek hayati durumların izlenmesine yönelik sistem tasarımları ayrıca   ve <CITE> 'daki çalışmalarda da önerilmiştir.,Literatür Özeti ve Problemin Tanımı,background
Sağlık uygulamalarında Elektronik Sağlık Kayıtları (ESK\EHR)'nın önemi kritiktir <CITE> .,Literatür Özeti ve Problemin Tanımı,background
Son yıllarda genotip bilgilerini ve hasta mahremiyeti detaylarını gözeten IoT sağlık sistemleri tanıtılmıştır <CITE>.,Literatür Özeti ve Problemin Tanımı,background
Son yıllarda genotip bilgilerini ve hasta mahremiyeti detaylarını gözeten IoT sağlık sistemleri tanıtılmıştır<CITE> .,Literatür Özeti ve Problemin Tanımı,background
"Ayrıca, giyilebilir ve diğer IoT cihazları, Kişisel Sağlık Kayıtları (KSK\PHR) ile ilgili olanlar da dahil olmak üzere ilgili bilgileri toplayabilir ve ESK sistemlerine yükleyebilir <CITE> .",Literatür Özeti ve Problemin Tanımı,background
"Bununla birlikte, kurumlar arasında ESK verilerinin birlikte çalışabilirliğinin olmaması, sağlık ve klinik araştırma verilerinin bütünleştirilmesini ve paylaşılmasını zorlaştırır ve bu durum etkili ve verimli işbirliğini engeller <CITE> .",Literatür Özeti ve Problemin Tanımı,background
"FHIR(Fast Healthcare Interoperability Resources), HL7 (Health Level Seven) tarafından sağlık alanında kullanılmak için geliştirilmiş bir veri standardıdır <CITE> .",Literatür Özeti ve Problemin Tanımı,background
"Mikroservis temelli sağlık sistemleri de son yıllarda pek çok sistemde kendini göstermeye başlamıştır. <CITE> yaşlı hastaları takibi için mikroservis temelli bir IoT sistemini tasarlamış,   ise mikroservis alt yapısı kullanan bir bioenformatik platformunu tanıtmıştır.",Literatür Özeti ve Problemin Tanımı,background
"yaşlı hastaları takibi için mikroservis temelli bir IoT sistemini tasarlamış, <CITE> ise mikroservis alt yapısı kullanan bir bioenformatik platformunu tanıtmıştır.",Literatür Özeti ve Problemin Tanımı,background
"Ancak çalışma <CITE> ""in önerilen MD gibi HL7 desteği bulunmamaktadır.",DEĞERLENDİRME (EVALUATION),differ
"Dünya nüfusunun artışıyla birlikte yaşlılık, kazalar, hastalıklar ve savaşlar gibi sebeplerden dolayı rehabilitasyon hizmetlerine duyulan ihtiyaç giderek daha çok önem kazanmıştır <CITE> .",GİRİŞ,background
"Dünya çapında nüfusun sağlığında ve özelliklerinde meydana gelen değişikliklerle birlikte, bu tahmini rehabilitasyon ihtiyacının önümüzdeki yıllarda artacağı öngörülmektedir <CITE> .",GİRİŞ,background
Bununla beraber teknoloji de son derece hızlı bir şekilde ilerlemekte ve sağlık sektöründe bu ilerlemeye paralel olarak birçok gelişme yaşanmaktadır <CITE> .,GİRİŞ,background
"Bu kapsamda toplanan verilerin insan sinir ağlarına benzer bir formatta yorumlanması, bilgi üretmesi, analiz yapması ve kendi kendine bu bilgileri organize edebilme yeteneği 'yapay zekâ' olarak adlandırılabilir <CITE>.",GİRİŞ,background
"Bu kapsamda toplanan verilerin insan sinir ağlarına benzer bir formatta yorumlanması, bilgi üretmesi, analiz yapması ve kendi kendine bu bilgileri organize edebilme yeteneği 'yapay zekâ' olarak adlandırılabilir <CITE>) .",GİRİŞ,background
"Yapay zekâ sağlığın birçok alanında kullanıldığı gibi rehabilitasyonun hizmetlerinde tanı, tedavi ve sınıflandırma aşamalarında da kullanılmaktadır <CITE> .",GİRİŞ,background
Özellikle de insan-bilgisayar etkileşiminin olduğu her yerde kullanılması mümkündür <CITE> .,GİRİŞ,background
"Rehabilitasyonda yapay zekâ, simbiyotik nöroprotezler ile miyoelektrik kontrol, beyin bilgisayar arayüz teknolojisi, perioperatif tıp ve daha birçok alanda kullanılmaktadır <CITE>.",GİRİŞ,background
"Rehabilitasyonda yapay zekâ, simbiyotik nöroprotezler ile miyoelektrik kontrol, beyin bilgisayar arayüz teknolojisi, <CITE> .",GİRİŞ,background
"Rehabilitasyonda yapay zekâ, simbiyotik nöroprotezler ile miyoelektrik kontrol, beyin bilgisayar arayüz teknolojisi, <CITE> .",GİRİŞ,background
"Rehabilitasyonda yapay zekâ, simbiyotik nöroprotezler ile miyoelektrik kontrol, beyin bilgisayar arayüz teknolojisi, perioperatif tıp ve daha birçok alanda kullanılmaktadır van <CITE>) .",GİRİŞ,background
"Bu kapsamda, hastaya ait çıktılar değerlendirilerek rehabilitasyon uygulamalarının gelişim düzeyi, klinik ilerleme tahmini ve devamlılık takibi mümkün olmaktadır <CITE> .",GİRİŞ,background
"Yapay zekâ temelli teknolojilerin rehabilitasyon hizmetlerinde kullanımı; kişinin düzeyine ve yeteneklerine göre uyarlanabilir olması, sağlık profesyoneli ve hasta için tedavinin zaman, yoğunluk, yaşanabilecek güçlükler gibi değişkenlerin sürekli yapılandırılmasının sağlanması, güvenilir ve geçerli kullanıcı algılama donanımı ile gerçek veri sağlaması, eş zamanlı geribildirim sağlaması, gerçek yaşam simülasyonu ile aktivite eğitim kolaylığı sunması ve rehabilitasyon sürecinde hasta ile terapistin olası tükenmişliğini azaltması gibi avantajlar sağlamaktadır <CITE> .",GİRİŞ,background
"Zekâ, insanlara özgü olduğu düşünülen, akıl yürütme, kavramlar arası bağlantı kurma, algılama ve sonuca varabilme yeteneklerinin tümü olarak tanımlanmaktadır <CITE> .",YAPAY ZEKÂ (Artifical Intelligence),background
Buna karşılık yapay zekâ ise insana özgü olduğuna inanılan bu özelliklerin makinelere kazandırılması olarak tanımlanabilir <CITE> .,YAPAY ZEKÂ (Artifical Intelligence),background
Bu durum yapay zekânın formüle edilmemiş farklı durumlarla baş edebilmesi anlamına gelmektedir <CITE> .,YAPAY ZEKÂ (Artifical Intelligence),background
Bu veri setleri örnek gözlem kodları ve bunların okunmasını sağlayan bir takım formlardan oluşmaktadır <CITE> .,YAPAY ZEKÂ (Artifical Intelligence),background
"Bunlar; denetimli öğrenme, denetimsiz öğrenme, kümeleme (sınıflandırma) ve regresyon öğrenmedir <CITE> .",YAPAY ZEKÂ (Artifical Intelligence),background
"Derin öğrenme, birden çok işleme katmanından oluşan hesaplama modellerinin, birden çok soyutlama düzeyiyle verilerin temsillerini öğrenmesine olanak tanır <CITE>.",YAPAY ZEKÂ (Artifical Intelligence),background
"Derin öğrenme, birden çok işleme katmanından oluşan hesaplama modellerinin, birden çok soyutlama düzeyiyle verilerin temsillerini öğrenmesine olanak tanır <CITE>) .",YAPAY ZEKÂ (Artifical Intelligence),background
"Bu yöntemler, konuşma tanıma, görsel nesne tanıma, nesne algılama, ilaç keşfi ve genomik gibi diğer birçok alanda en son teknolojiyi önemli ölçüde geliştirmiştir <CITE> .",YAPAY ZEKÂ (Artifical Intelligence),background
"Derin kıvrımlı ağlar görüntü, video, konuşma ve ses işlemede çığır açarken, tekrarlayan ağlar metin ve konuşma gibi sıralı verilere ışık tutmaktadır <CITE> .",YAPAY ZEKÂ (Artifical Intelligence),background
Bu protez eller nesneleri kavrayabilmek amacıyla evrişimsel sinir ağlarını (CNN) kullanmaktadır <CITE>.,YAPAY ZEKÂ (Artifical Intelligence),background
Bu protez eller nesneleri kavrayabilmek amacıyla evrişimsel sinir ağlarını (CNN) kullanmaktadır <CITE>) .,YAPAY ZEKÂ (Artifical Intelligence),background
"Bilgisayarların icadı, verilerin dağıtımı yoluyla kullanımına yol açan etkisiyle beraber bilgi ve iletişim teknolojisinin uygulanması, Toplum 4.0 bilgi toplumunun ortaya çıkmasına neden olmuştur <CITE> .",SAĞLIKTA TOPLUM,background
