citation_context,section,citation_intent
Çalışmada Chiang'ın <CITE> hiyerarşik ifade tabanlı istatistiksel makine çevirisine benzer bir model sunulmaktadır.,giriş,basis
"Denetleyici Alan Ağı olarak ifade edilen CAN, ECU'lar arasında iletişimi sağlamak için 1980'lerin ortasında Robert Bosch tarafından geliştirilen seri iletişim protokolüdür <CITE> .",giriş,background
Dolayısıyla siber saldırılara karşı savunmasızdır <CITE>.,giriş,background
<CITE> .,giriş,background
"Bu durum 1,4 milyon aracın geri çağrılmasına neden oldu <CITE> .",giriş,background
Pratikte çoğu zaman parametrelerin havza üzerinde sabit kaldığı kabul edilen toplu modeller kullanmak gerekir <CITE> .,giriş,background
"Bu artan karmaşıklık insanları, özellikle birden fazla beceri ve kavrayış gerektiğinde, bireylerden daha iyi performans gösterebilen, takımlar halinde çalışmaya yönlendirir <CITE> .",giriş,background
"Yapay Bağışıklık Sistemi (AIM), katmanlı bir yapıda olup, Şekil 2'de gösterilmiştir <CITE> .",materyal ve method,basis
"Son yıllarda, donanım maliyetlerinin azalmasıyla bilgi işlem gücünün artması ve çok sayıda yeni veri kümesinin oluşturulması nedeniyle derin öğrenme büyük ilgi görmüştür <CITE> .",giriş,background
"Bir tür derin öğrenme algoritması olan evrişimli sinir ağları (CNN'ler), birçok görüntü işleme uygulamalarında elde ettiği başarı ile derin öğrenme alanında merkezi hale gelmiştir <CITE> .",giriş,background
Çalışmaların farklı alanlarda derin öğrenme ile yaptıkları çalışmalara bakıldığında; Mesut ve Burhan yaptıkları çalışmada biyomedikal görüntülerde derin öğrenme kullanarak mevcut yöntemleri kıyaslamışlardır <CITE> .,giriş,background
Funda ve İsmail yaptıkları çalışmada derin öğrenme modeli ile yüz ifadelerinden duygu tespiti üzerine yeni bir model geliştirmişlerdir <CITE> .,giriş,background
Murat ve Ali türkçe metin sınıflandırması için derin sinir ağlarında önceden eğitilmiş kelime yerleştirmeleri kullanarak doğruluğun iyileştirilmesi üzerine bir çalışma yapmışlarıdır <CITE> .,giriş,background
Pacal ve Karaboga gerçek zamanlı derin öğrenme tabanlı otomatik polip algılama sistemi oluşturmuşlardır <CITE> Son zamanlarda donanım gereksinimlerinin kolaylıkla bulunabilmesi nedeniyle derin öğrenme alanı birçok yeni araştırmaya konu olmuş ve birçok yeni araştırmacının yeni araştırmalar yapmasına olanak sağlamıştır.,giriş,background
Görüntü sınıflandırma uygulamaları son zamanlarda elde edilen sonuçlar dikkate alındığında popüler çalışmalar arasında girmiştir <CITE> .,giriş,background
"Görüntü sınıflandırma, görüntü üzerindeki pikselleri spektral değerlerini alan kuralları kullanarak veya piksellerin oluşturdukları şekil, desen, piksellerin komşulukları vb. gibi özelliklerini kullanarak görüntüleri sınıflara bölme işlemidir <CITE> .",giriş,background
Görüntü Sınıflandırma işleminin temel amacı görüntüler üzerinde incelemeler yaparak aynı spektral özelliklere sahip görüntülerin bir araya getirilip gruplandırılması işlemidir <CITE> .,giriş,background
Bir sınıflandırma işleminde hedeflenen sonuç; hedeflenen bölgenin özellik haritası ve çıkarılan özellik haritasının doğruluğuna ilişkin bilgilerdir <CITE> .,giriş,background
Birçok bilimsel çalışma bu sürecin gelişmesine katkıda bulunmuştur ve etmeye de devam edecektir <CITE>; .,giriş,background
Birçok bilimsel çalışma bu sürecin gelişmesine katkıda bulunmuştur ve etmeye de devam edecektir <CITE> .,giriş,background
"Bu çalışmalardan bazıları incelenecek olursa, <CITE> , derin öğrenme modeli ile süper çözünürlük, semantik segmentasyon yaklaşımları ve ikili yelken balığı optimizasyon yöntemi kullanılarak bulut görüntülerinin sınıflandırılması üzerine bir çalışma yapmışlardır.",giriş,background
<CITE> yaptıkları çalışmada otonom sürüş için hava ve ışık seviyelerini sınıflandırma işlemi gerçekleştirmişlerdir.,giriş,background
Makine öğrenimi aracılığıyla hava durumunun havalimanı performansı üzerindeki etkisinin tahmine dayalı sınıflandırması ve anlaşılması üzerine <CITE> bir çalışma gerçekleştirmişlerdir.,giriş,background
Derin öğrenme yöntemleri arasında popülerliği en yüksek olan yöntemlerden birisi evrişimli sinir ağları (CNN) mimarisidir <CITE> .,derin öğrenme,background
Shiyi Wu ve diğ. <CITE> önerdikleri yöntemde DEAP veriseti kullanılmış ve Fp1 ve Fp2 EEG kanallarından duygu tahmini işlemi gerçekleştirilmiştir.,giriş,background
Bu çalışmada DEAP <CITE> verisetine ait veriler kullanılmış ve veritabanında bulunan 32 adet EEG kanalının hepsi değerlendirilmiştir.,materyal ve yöntemler,basis
Log Enerji entropi Shannon entropinin bir parçası olup Denklem 4'te verilen şekilde hesaplanır <CITE> .,materyal ve yöntemler,basis
Aynı veri seti ile ulaşabildiğimiz tek yayın olan diğer çalışmada <CITE> (Bag-Of-Words+SVM) %72.32 oranında başarıya ulaşıldığı belirtilmektedir.,tartışma,support
"Türkiye'de elektrik üretim, iletim ve dağıtımı 1990'lı yılların başına kadar tek bir kurum tarafından gerçekleştirilmekte iken yıllar içerisinde yapılan çeşitli özelleştirmeler ile üretim, iletim ve dağıtım sektörleri birbirinden ayrılmış ve elektrik sektöründe birçok kurum, firma, düzenleme ile birlikte yeniden bir yapılandırma yoluna gidilmiştir <CITE> .",giriş,background
"Yapılan öngörüler, elektrik satış fiyatının belirlenmesi dışında üretim kapasitesinin planlanması ve ileriye dönük yatırım stratejileri geliştirilmesi amacıyla da kullanılmaktadır <CITE> .",giriş,background
"ESA; evrişim katmanı, ortak katman ve çıktı katmanı olarak olmak üzere 3 katmandan oluşmaktadır <CITE> .",veri ve yöntem,background
"En son aşamada, girdi görüntüsünün öznitelikleri sınıflandırma için çıktı katmanı olarak haritalanır <CITE> .",veri ve yöntem,background
"Başlangıçta BT görüntülerinin özelliklerinin (histogram, Texture) çıkarılması için bazı yöntemler denenmiştir <CITE> .",veri ve yöntem,background
Boyut indirgeme için Doğrusal Ayrım Analizinden (DAA) faydalanılmıştır <CITE> .,veri ve yöntem,basis
"Sınıflandırma aşamasında BT akciğer görüntüleri, özelliklerine göre normal, iyi huylu ve kötü huylu olarak sınıflandırılır <CITE>",veri ve yöntem,basis
KDD veri seti Amerikan Hava Kuvvetleri ağına benzer yapıda tasarlanmış bir benzetim veri setidir <CITE>,uygulama,basis
Toplam 1610 görüntü bulunmaktadır <CITE>.,yöntem,basis
Veri setinden örnek görüntüler Şekil 1’de gösterilmektedir <CITE>.,yöntem,basis
"Bunlar Stokastik gradyan inişi (SGD), Adadelta ve Adagrad yöntemleridir <CITE>.",yöntem,basis
"Bunlar Stokastik gradyan inişi (SGD), Adadelta ve Adagrad yöntemleridir <CITE> .",yöntem,basis
"Navigasyon problemi, robotların hedeflerine herhangi bir engelle çarpışmadan en kısa yoldan ulaşmasıyla ilgilenirken, çoklu robotlardaki navigasyon problemi buna ek olarak robotların birbirleriyle işbirliği içerisinde ulaşmasıyla ilgilenir <CITE> .",giriş,background
"Bu problem tekli robot sistemlerinde, derin takviyeli öğrenmeyle çözülme konusunda yüksek başarı oranlarına ulaşmıştır <CITE> .",giriş,background
"Bu problem tekli robot sistemlerinde, derin takviyeli öğrenmeyle çözülme konusunda yüksek başarı oranlarına ulaşmıştır <CITE> .",giriş,background
"Bu problem tekli robot sistemlerinde, derin takviyeli öğrenmeyle çözülme konusunda yüksek başarı oranlarına ulaşmıştır <CITE> .",giriş,background
"Bu problem tekli robot sistemlerinde, derin takviyeli öğrenmeyle çözülme konusunda yüksek başarı oranlarına ulaşmıştır <CITE> .",giriş,background
"Bu problem tekli robot sistemlerinde, derin takviyeli öğrenmeyle çözülme konusunda yüksek başarı oranlarına ulaşmıştır <CITE> .",giriş,background
Hatta bu çalışmalar gerçek hayatta uygulanmaya başlanmıştır <CITE> .,giriş,background
"İlk defa 2015 yılında V. Mnih ve arkadaşları <CITE> tarafından sunulan DQN algoritması, yapılan değişiklikler ile çok ajanlı hale getirildi.",giriş,basis
Bunlara ek olarak önceki çalışmalarımızdan <CITE> ve literatürdeki diğer çalışmalardan gözlemlediğimiz üzere durum verisinin çeşitlendirilerek ödül,giriş,background
"Çoklu robot sistemleri konusunda yapılmış çalışmalardan birisi olan <CITE> 'daki çalışmada DQN algoritması kullanılarak, ortak bir deneyim tekrarı hafızası oluşturulmuş ve her ajan için ayrı bir yapay sinir ağı oluşturulmuştur.",giriş,background
<CITE> 'daki sistemin blok diyagramı Şekil 1'de verilmiştir.,giriş,background
<CITE> 'teki çalışmada ajanlar toplu halde bir görseli oluşturmaya çalışırlar.,giriş,background
"<CITE> 'daki çalışmada elde edilen sonuçlar incelendiğinde tek bir robotun navigasyon başarısı ~95%, çoklu robotların navigasyon başarısı ~90% olmuştur.",giriş,background
"<CITE> 'daki çalışma, bu çalışmadan tekli robotların navigasyon başarısından daha az, çoklu robotların navigasyon başarısından daha yüksek başarıya ulaşmıştır eğitim sayısı, mini-batch sayısı ve deneyim tekrarı hafızası boyutumuz göz önüne alındığında aradaki farkın kabul edilebilir düzeyde olduğunu göstermektedir.",giriş,differ
Şekil 1. <CITE> 'daki çalışmada önerilen yaklaşımın blok diyagramı,giriş,background
"Takviyeli öğrenme, kümülatif bir ödülü en üst düzeye çıkarmak için ajanın ortamda belirlenen eylemler arasından en uygun olanını seçmesini sağlamak için kullanılan bir makine öğrenmesi yöntemidir <CITE> .",derin takviyeli öğrenme,background
"Takviyeli öğrenme, kümülatif bir ödülü en üst düzeye çıkarmak için ajanın ortamda belirlenen eylemler arasından en uygun olanını seçmesini sağlamak için kullanılan bir makine öğrenmesi yöntemidir <CITE> .",derin takviyeli öğrenme,background
Bunu yapabilmek için Markov Karar Sürecini kullanır <CITE> .,derin takviyeli öğrenme,background
"Derin takviyeli öğrenme, takviyeli öğrenme ile çözülmesi zor olan problemlerin veya zor optimizasyon problemlerinin çözülmesini derin öğrenmenin prensiplerini kullanarak daha basit hale getirir <CITE> .",derin takviyeli öğrenme,background
Sinir ağı güncellenirken Q-fonksiyonu adı verilen bir fonksiyon ile güncellenir <CITE> .,derin takviyeli öğrenme,background
"Bu sinir ağında 2 tane evrişimsel <CITE> , 3 tane tam bağlantılı   katman olmak üzere toplam 5 katman vardır.",önerilen yaklaşım,basis
"Bu sinir ağında 2 tane evrişimsel  , 3 tane tam bağlantılı <CITE> katman olmak üzere toplam 5 katman vardır.",önerilen yaklaşım,basis
"Bu katmanlarda aktivasyon fonksiyonu olarak ReLU <CITE> fonksiyonu, optimizasyon yöntemi olarak RMSprop  , kayıp fonksiyonu olarak ise MSE kullanılmıştır.",önerilen yaklaşım,basis
"Bu katmanlarda aktivasyon fonksiyonu olarak ReLU   fonksiyonu, optimizasyon yöntemi olarak RMSprop <CITE> , kayıp fonksiyonu olarak ise MSE kullanılmıştır.",önerilen yaklaşım,basis
"Bu katmanlarda aktivasyon fonksiyonu olarak ReLU   fonksiyonu, optimizasyon yöntemi olarak RMSprop  , kayıp fonksiyonu olarak ise MSE <CITE> kullanılmıştır.",önerilen yaklaşım,basis
"PSPNet, ilk olarak Zhao ve ark. tarafından önerilmiştir <CITE> .",metodoloji,background
"Model, global bağlam bilgisini etkili bir şekilde kullanabilmesi için piramit analiz modülünü içerir <CITE> .",metodoloji,basis
"Bu katmanlar, hassas diş sınırlarının belirlenmesi için çok önemli olan alt örnekleme işlemi sırasında bilgilerin korunmasına yardımcı olmaktadır <CITE>.",metodoloji,basis
"Bu katmanlar, hassas diş sınırlarının belirlenmesi için çok önemli olan alt örnekleme işlemi sırasında bilgilerin korunmasına yardımcı olmaktadır<CITE> .",metodoloji,basis
"İlk veri kümesi, 598 panaromik görüntüden oluşmaktadır ve bu setten 53 görüntü seçilmiştir <CITE> .",deneysel sonuçlar,basis
İkinci veri kümesi ise literatürde yaygın olarak kullanılan 116 panaromik görüntüye sahiptir ve bu setten 50 görüntü seçilmiştir <CITE> .,deneysel sonuçlar,basis
Bilgi sistemlerinde güvenliğin sağlanması için çok çeşitli çalışmalar yapılmaktadır <CITE> .,giriş,background
Bu sebeple bilgi sistemleri hem iç tehditlere karşı hem de dışarıdan gelebilecek olası kötücül amaçlı tehditlere karşı korunmak zorundadır <CITE>.,giriş,background
Bu sebeple bilgi sistemleri hem iç tehditlere karşı hem de dışarıdan gelebilecek olası kötücül amaçlı tehditlere karşı korunmak zorundadır<CITE> .,giriş,background
"Pozisyonunu bilen duyargalar ""parıldak"", pozisyonunu bilmeyen duyarga ise ""kör"" olarak adlandırılır <CITE> .",giriş,background
"<CITE>'de, ağ içerisindeki duyargalardan bir kısmının konumlarını bildiği varsayılmaktadır ve diğer duyargaların konumları RSS ve TOA ölçümlerinden elde edilmektedir.",mevcut çalışmalar,background
Bu çalışmada kullanılan iç ortam için yayılım üsteli 2.3 olarak seçilmiştir <CITE> .,deney ortamı,basis
<CITE> çalışmasında Internet Movie Database (IMDb) haber kaynağında yer alan film yorumlarından makine öğrenmesi algoritmalarını kullanarak duygu analizi yapmışlardır.,giriş,background
"Kullanılan şifreleme mekanizması, şifrelenen mesajın uzunluğu ve uygulamanın çalıştığı platform, işlemlerin hızını belirleyen faktörlerdendir <CITE> .",bulgular,background
Algoritmanın uygulama programı hazırlanıp arama/zaman tepki süreleri optimal bir performans sağlamaktadır <CITE> .,bulgular,support
Daha büyük metin boyutlarının hesaplama süresi ve işlem gücünde artışa neden olduğu ispatlanmıştır <CITE> .,bulgular,support
"Günümüze kadar emosyon tanımı çok kere yapılmış olup <CITE> , psikolojide emosyonlara deneyimsel ilgi ve modern teoride belirgin bir şekilde Amerikalı psikolog ve filozof William James'ın teorileri ile başlanmıştır  .",giriş,background
"Günümüze kadar emosyon tanımı çok kere yapılmış olup  , psikolojide emosyonlara deneyimsel ilgi ve modern teoride belirgin bir şekilde Amerikalı psikolog ve filozof William James'ın teorileri ile başlanmıştır <CITE> .",giriş,background
Bu tanımlamalar içinden emosyonların diğer öznel ve nesnel etkenler ile birarada nöronal ve hormonal sistemler aracılığı ile oluşan karmaşık etkileşimler olduğu kanaatine varmışlardır <CITE> .,giriş,background
"Kategorize eden yaklaşım, altı temel duygu çerçevesinde ve kültürlerden bağımsız evrensel emosyonel durumu birbirinden kesin sınırlarla ayıran bir model önermektedir <CITE> .",giriş,background
"Temel duygular olarak tanımlanan bu duygu sınıfları mutluluk, şaşırma, korku, öfke, tiksinme ve üzülme şeklindedir <CITE> .",giriş,background
"Diğer emosyon modeli olan boyutlandırmaya dayanan yaklaşımda ise, değerlik (valence) ve uyarılmışlık (arousal) seviyelerini iki temel boyut olarak esas alarak emosyonel uzayı oluşturulmaktadır <CITE> .",giriş,background
Uyaran sunumu ve göz hareketlerinin kaydı OGAMA (Open Gaze And Mouse Analyzer) açık kaynak göz takip yazılımı kullanılmıştır <CITE> .,giriş,basis
"K-En Yakın Komşu yönteminde, sınıf bilgisi uyarınca n boyutlu uzay içinde örneklem tasvir edilmektedir <CITE>.",yöntem,basis
En yoğun ve en yakın olduğu komşular sınıfına atanarak sınıf belirlemesi gerçekleştirilmektedir <CITE> .,yöntem,basis
"Farklı alanlarda yürütülen çalışmalarda, kişinin göz izleme parametreleri ile bir modelin (arayüz veya bataryanın) kullanılabilirlik ölçütünü; stres, uyanıklık (arousal) seviyesini, zihinsel işyükü değerlendirmelerini EEG ile birleştirerek yorumlayabilmektedir <CITE> .",sonuç ve tartişma,discuss
EEG sinyallerinden yola çıkılarak çeşitli sinyal işleme teknikleri ile de duygu durumu belirlenmektedir <CITE> .,sonuç ve tartişma,discuss
"Ayrıca, yakın zamanda yapılan bir çalışmada, algısal bağlam görsel olmadığında bile duygusal uyarılmanın pupiler artışlara yol açtığını öne sürerek, nötr uyaranlar ile karşılaştırıldığında katılımcıların etkili bir şekilde ilgisini çektiklerinde, pupilla (gözbebeği) genişlemesini arttırdığını bildirmişlerdir <CITE> .",sonuç ve tartişma,support
Göz hareketlerinin takibi literatürde duygu algılamanın yanı sıra kullanılabilirlik <CITE> çalışmalarında ve beyin bilgisayar arayüzü çalışmalarında   sıklıkla kullanılmakta ve duygu durumu tespiti amaçlı yürütülen farklı yaklaşımlara üstünlük sağlamaktadır  .,sonuç ve tartişma,discuss
Göz hareketlerinin takibi literatürde duygu algılamanın yanı sıra kullanılabilirlik   çalışmalarında ve beyin bilgisayar arayüzü çalışmalarında <CITE> sıklıkla kullanılmakta ve duygu durumu tespiti amaçlı yürütülen farklı yaklaşımlara üstünlük sağlamaktadır  .,sonuç ve tartişma,discuss
Göz hareketlerinin takibi literatürde duygu algılamanın yanı sıra kullanılabilirlik   çalışmalarında ve beyin bilgisayar arayüzü çalışmalarında   sıklıkla kullanılmakta ve duygu durumu tespiti amaçlı yürütülen farklı yaklaşımlara üstünlük sağlamaktadır <CITE> .,sonuç ve tartişma,discuss
"Eski dünyadan farklı olarak, sadece seçkin bir zümre değil artık her zümreden insanın kendini ifade edebildiği ve milyonlarca insana ulaşabildiği bir ortama geçilmiştir <CITE> .",giriş,background
"Hatta normal hayatlarında gerçek duygu ve düşüncelerini paylaşamayan kişilerin, sosyal medya üzerinden kendilerini rahatça ifade edebilmeleri, sosyal medya ve diğer ortamları, bireylerin düşünce, tutum ve davranışlarının ölçülmesinde daha gerçekçi sonuçlar verebilecek bir veri kaynağına dönüştürmüştür <CITE> .",giriş,background
"Dolayısıyla burada üretilen içerikler ve paylaşılan görüşler, işletmelerin tutmuş oldukları büyük verilere eklenerek işletmelerin karar verme süreçlerine katılmaya başlanmıştır <CITE> .",giriş,background
"Zaltman ve Zaltman <CITE> , tüketicilerden gelen geri bildirimlerin altını kurcalamanın, onları daha net anlamada yardımcı olacağını vurgulamıştır.",giriş,background
"<CITE> , sosyal medyanın sağladığı verilerin, tüketici ve işletme üzerine yapılan çalışmalar açısından güvenilir bir veri kaynağı oluşturduğunu saptamışlardır.",giriş,background
"İşletmeler (kâr amacı gütsün ya da gütmesin) ürün ve süreçlerle ilgili yorum ve görüşleri internet ve sosyal medya ortamından toplamakta, bunları inceleyerek elde ettikleri bilgileri pazarlama ve diğer işletme birimlerine yönelik strateji oluşturmada bir argüman olarak kullanmaktadır <CITE> .",giriş,background
İşletmeler bu viral etkinin ve satışlara olan katkısının farkında olduğundan hem tüketicilerin geribildirimlerini hızlı işleme hem de işlenen geribildirimlerden elde edilen göstergeleri hızlı bir şekilde potansiyel müşterilerle paylaşılabilmeyi amaçlamaktadır <CITE> .,giriş,background
"Sedanter eğilime sahip <CITE> ve zaman yönetiminde zorlanan   günümüz tüketicisi, yoğun şekilde kullandığı internet ortamını daha yaygın etkileşimli bir pazar haline getirmektedir.",giriş,background
"Sedanter eğilime sahip   ve zaman yönetiminde zorlanan <CITE> günümüz tüketicisi, yoğun şekilde kullandığı internet ortamını daha yaygın etkileşimli bir pazar haline getirmektedir.",giriş,background
"Ayrıca artan çevrimiçi firma-müşteri etkileşiminden doğan sözel müşteri verilerinin anlık analiz edilmesinin gerekliliği, herhangi bir ürün ya da hizmeti ve bunların alt bileşenlerine ilişkin müşteri görüşlerini özet bir şekilde ortaya koyan uzman sistemlere olan ihtiyacı artırmaktadır <CITE> .",giriş,background
"Müşteri odaklı yaklaşımın bir sonucu olarak işletmelerin sürdürülebilirlik düzeyleri ve rekabet güçleri, müşterileri ile olan iletişimlerine ve onlardan gelen geri bildirimleri değerlendirme kapasitelerine bağlıdır <CITE> .",giriş,background
Bu kapasite aynı zamanda bir ürün ya da hizmetin kalitesine müşteri dokunuşunu sağlamanın da bir yoludur <CITE> .,giriş,background
"Dolayısıyla günümüz tüketicileri, sosyal medya ve internet platformlarıyla inşa sürecine katıldığı ürün, hizmet ve bilgiye daha yoğun ilgi göstermektedir <CITE> .",giriş,background
<CITE> bu geri bildirimleri bilgisayar ve teknoloji destekli süreçlerle hızlı bir şekilde analiz edebilme kapasitesini müşteri sadakatini sağlamada etkin bir yol olarak değerlendirmişlerdir.,giriş,discuss
Nitekim ürün ya hizmetleriyle alakalı geri bildirim alan ve bunları doğru şekilde değerlendiren kurumlar güçlü sayılmaktadır <CITE> .,giriş,background
"Bugün Uber*, Amazon**, TripAdvisor*** firmaları, ilgili alanda faaliyet gösteren işletme ve satıcılara ilişkin yorumlarla sırasıyla 100 milyon*, 300 milyon** ve 450 milyon*** civarı kullanıcının yoğun iletişim ve ilişki kurmasına imkân tanımaktadır <CITE> .",giriş,background
Bu konjonktürde işletmelerin metinsel ifadelerden oluşan bu verileri olabildiğince hızlı ve detaylı bir şekilde analiz edebilmesi gerekmektedir ki insan gücü ile günümüz işletmelerinde bu ilave maliyet ve zaman kaybı anlamına gelmektedir <CITE> .,giriş,background
"Diğer bir adı fikir madenciliği olan duygu analizi, metinsel verinin içindeki ifadenin tamamının ya da bir kısmının içerdiği duygunun metin analizi, doğal dil işleme, hesaplamalı dilbilimle işlenmesidir <CITE> .",giriş,background
<CITE> 'ne göre bu analiz tipinde bir metinsel verinin temasında yer alan farklı hedef terimlere yönelik duygu yönelimi ve şiddetine odaklanılmaktadır.,giriş,background
"Hedef tabanlı duygu analizinde hedef terimin neyle ilgili olduğunun anlaşılması, başka bir ifadenin içerdiği duygunun hangi kapsamda olduğunun tespit edilmesiyle mümkün olabilmektedir <CITE> .",giriş,background
"<CITE> tarafından verilen örnek, duygulardaki hedeflerin belirlenmesinin anlaşılır bir örneğini oluşturmaktadır.",giriş,background
"Literatür incelendiğinde, <CITE> tarafından yapıldığı görülmektedir.",literatür taramasi,background
"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği <CITE> , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı   ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı   görülmektedir.",literatür taramasi,discuss
"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği  , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı <CITE> ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı   görülmektedir.",literatür taramasi,discuss
"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği  , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı   ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı <CITE> görülmektedir.",literatür taramasi,discuss
"Ayrıca bir ürün ya da hizmetin farklılaştığı esas noktaları belirlemede klasik duygu analizi türlerinin yeterli olmadığı savı üzerinde görüş birliği sağlandığı görülmektedir <CITE> ,  .",literatür taramasi,discuss
"Ayrıca bir ürün ya da hizmetin farklılaştığı esas noktaları belirlemede klasik duygu analizi türlerinin yeterli olmadığı savı üzerinde görüş birliği sağlandığı görülmektedir  , <CITE> .",literatür taramasi,discuss
"Hedef tabanlı duygu analizine temel teşkil eden çalışmalar, hedef derecelemesi <CITE> ve hedef tarama   konularıyla başlamıştır.",literatür taramasi,basis
"Hedef tabanlı duygu analizine temel teşkil eden çalışmalar, hedef derecelemesi   ve hedef tarama <CITE> konularıyla başlamıştır.",literatür taramasi,basis
"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere <CITE> , filmlere  , otellere  ,   ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere <CITE> , otellere  ,   ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere <CITE> ,   ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere  , <CITE> ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere  ,   ve restoranlara <CITE> yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
"Blinov ve Kotelnikov <CITE> , dizüstü bilgisayar ile restoranlara ilişkin İngilizce yorumlardan oluşturulan iki farklı veri seti üzerinde çalışmışlardır.",literatür taramasi,discuss
Literatürde çeşitli dillerde hazırlanan veri setleri üzerinde yapılmış çalışmalar bulunmaktadır <CITE>.,literatür taramasi,background
Literatürde çeşitli dillerde hazırlanan veri setleri üzerinde yapılmış çalışmalar bulunmaktadır<CITE> .,literatür taramasi,background
Ayrıca LSTM tabanlı farklı kelime temsil yöntemlerini kullanan çalışmada bulunmaktadır <CITE> .,literatür taramasi,background
"Farklı dillerle birlikte Türkçe veri <CITE> , SemEval-2016 yarışmasının 5 numaralı görevini yerine getirmek için çok katılımlı bir hedef tabanlı duygu analizi çalışması yürütmüşlerdir.",literatür taramasi,discuss
"<CITE> , online arama motorunu kullanarak frekans tabanlı nitelik çıkarma performansını artıracak denetimsiz bir model kullanarak hedef tabanlı duygu analizi gerçekleştirmişlerdir.",literatür taramasi,discuss
"ABSA 2016 yarışmasında sunulan Türkçe restoran veri setinin kullanıldığı bir çalışmada Çetin ve Eryiğit <CITE> ; hedef kategori belirleme, hedef terim belirleme, hedef kategoriyle terimi aynı anda belirleme ve duygu sınıfı belirleme şeklinde yarışmaya açılan dört görevi gerçekleştirmeyi amaçlamışlardır.",literatür taramasi,discuss
"İstatistiksel, linguistik ve kural tabanlı yaklaşımları (gizli dirichlet ataması ""LDA"", c-değeri, WSBFE) <CITE> , ABSA 2016'da yayınlanan restoran verilerini kullanmışlardır.",literatür taramasi,discuss
"Özyurt ve Akçayol <CITE> , yapmış oldukları çalışmalarında ürünlere ilişkin hedef terimlerin çıkarılmasında ve ürün terimlerinin çıkarılmasında hedef tabanlı duygu analizi kullanmışlardır.",literatür taramasi,discuss
"Salur ve Aydın <CITE> , Güneydoğu'daki turistik merkezlere ilişkin ziyaretçi yorumlarına hedef tabanlı duygu analizi uygulamışlardır.",literatür taramasi,discuss
"<CITE> , ABSA 2016 yarışmasında sunulan Türkçe restoran yorumlarını kullandıkları çalışmalarında yorumlarından hedef terimlerini çıkarmak için istatistiksel (TF-IDF), konu modelleme (LDA ve NMF) ve kuraltabanlı denetimsiz yöntemleri bir arada kullanan bir sınıflandırma yaklaşımı önerilmiştir.",literatür taramasi,discuss
Veri setinde en çok geçen hedef terimler <CITE> (Most common target terms in the dataset),yöntem,basis
Bu hipotez önerilirken daha önce aynı veri seti üzerinde yapılan hedef terim tespiti çalışmalarında önerilen modeller incelenmiştir <CITE>.,yöntem,basis
Bu hipotez önerilirken daha önce aynı veri seti üzerinde yapılan hedef terim tespiti çalışmalarında önerilen modeller incelenmiştir<CITE> .,yöntem,basis
Hedef terim tespit edilmesi için literatürde farklı yöntemler <CITE>ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.,yöntem,discuss
Hedef terim tespit edilmesi için literatürde farklı yöntemler <CITE> ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.,yöntem,discuss
Hedef terim tespit edilmesi için literatürde farklı yöntemler <CITE> ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.,yöntem,discuss
Hedef terim tespit edilmesi için literatürde farklı yöntemler <CITE> ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.,yöntem,discuss
Hedef terim tespit edilmesi için literatürde farklı yöntemler   ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler <CITE>önerilmiştir.,yöntem,discuss
Hedef terim tespit edilmesi için literatürde farklı yöntemler   ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler <CITE> önerilmiştir.,yöntem,discuss
