id,citation_context,section,citation_intent
32216,"Çalışma [REF] , diyabet hastalarına yönelik bir MBB uygulaması olmasına rağmen, hastaların şeker seviyesi takibi konusunda tıbbi bir çalışmayı oluşturmakta, fakat kullanıcılarına başka hizmetler sunmamaktadır. Çalışma <CITE> ve [REF] ise sadece günlük hizmeti sunan birer yazılım uygulaması önermektedir. Direk olarak diyabet hastalarını hedefleyen MBB kullanımını öneren ve en fazla hizmeti sunan iki uygulama çalışma [REF] ve MD olarak görülmektedir.",değerlendirme,differ
29701,"Hassasiyet ölçümü, mevcut verideki pozitif durumların başarı tahminini göstermek için kullanılır <CITE>. Hassasiyet ölçümü şu formülle gösterilir:",yöntemler,background
45891,Hata terimleri arasında bir ilişki yani otokorelasyon yoktur. Ayrıca bir başka varsayım ise bağımsız değişkenler arasında bir ilişki yani çoklu bağıntı olmamalıdır <CITE>.,metot,discuss
48473,"Palanisamy ve Kanmani uygunluk fonksiyon değerlerini karar ağacı (J48) ile seçtikleri YAK tabanlı yeni bir nitelik seçme yöntemi geliştirmiştir [REF]. Geliştirilen yöntem UCI veri kümeleri ile test edilmiş ve % 81,2 ve % 96,9 arasında kesinlik değerleri elde edilmiştir <CITE>.",önceki çalişmalar,background
45211,Pimpalkhute ve ark. sayısal görüntülerdeki gauss gürültüsünün Ayrık Dalgalı Dönüşüm (DWT) yöntemi ile ortadan kaldırılması ile oluşturulan gürültü tahmin modeli önermiştir <CITE>. Burger ve ark.,ilgili çalışmalar,background
45013,"Panoramik birleştirme sonucunda oluşturulan görüntünün çözünürlük kalitesinin yüksek, bulanıklığının ise az olması beklenmektedir. Çalışmada panoramik görüntülerin çözünürlük kalitelerini ölçmek için Tenengrad (Tenen) <CITE> ve standart sapma (SS), bulanıklık bilgisini ölçmek için ise bulanıklık (BM) [REF]",önerilen yöntem,basis
29794,"Bilgisayar tabanlı rasgele sayı üreteçlerinin tasarım ve analizi için önemli kaynaklardan biri Knuth'un ""The Art of Programming"" isimli klasik eseri olmuştur <CITE>.",rasgele sayı üreteçlerinin tarihsel gelişimi,background
29718,"Proje maliyet tahmini, proje etkinliklerinin tamamlanabilmesi için gereken parasal kaynaklara yaklaşım geliştirme sürecidir (ANSI/ [REF]. <CITE> çalışmasında yazılım maliyet tahminini, bir yazılım sisteminin inşası için gereken çaba miktarının tahminleme süreci olarak tanımlamıştır. Bir yazılım projesinde maliyet tahminin yapılması, projenin teklif edilmesinde, kabul edilmesinde ve ilerlemesindeki birçok kararı etkilemektedir.",giriş,background
29426,"Bunun yanında, uzak kırsal bölgelerde TT-PZR test kitlerinin azlığı nedeniyle, doktorlar Covid-19 taraması için tıbbi görüntülerin kullanılmasını önermektedir [REF]. Bilgisayarlı tomografi (BT) tarama görüntüsü, pozitif Covid-19 hastalarının tespit edilmesi için önemli ayrıntılar taşımaktadır <CITE>. [REF]",giriş,background
40023,"Burada İzmir Yüksek Teknoloji Enstitüsü'nün sayfalarından web madenciliği ile sistem mimarisi çıkarılmıştır. Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir <CITE>.İsmail [REF], Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM, WUMPREP ve WEKA yazılımları ile veri önişlemesini gerçekleştirmiştir [REF]. [REF] yaptığı çalışmada yol analizi yöntemi ile web kullanıcı erişim kütük dosyalarından bilgi çıkarımı yapmış ve birliktelik kuralları yöntemi ile web sayfaları arasındaki ilişkileri belirlemiştir.",literatür incelemesi,discuss
32877,"Endüstri 4.0, bilgi teknolojilerinin gelişmesi ve internet/mobil uygulamalarının yaygınlaşması ile birlikte dijital platformlar, insan hayatında giderek daha büyük yer almaktadır [REF]. Bu hızlı gelişim ve teknolojik birlikt elik birçok fırsat sunmaktadır <CITE>. Yeni teknoloji ve uygulamalar marka ve ürünlerin pazarlanmasında farklı yöntem ve metotların kullanılmasına aracı olmuştur.",giriş,background
49157,"Daha sonra, yaşam ve hazard olasılıklarına ait grafikler verilmiş ve müşteri kaybı açısından yorumlanmıştır. Müşterilerin kredi kartını kullanmayı bırakmasını etkileyen risk faktörleri ise regresyon modelleri ile belirlenmeye çalışılmıştır <CITE>.",tartışma ve sonuç,background
36414,"Bu çeşitlilikten meydana gelen rekabet ortamı sebebiyle elektrik piyasalarına dâhil olan firmalar, uygun fiyat, arz ve talep teklifleri sunabilmek için tutarlı öngörülerde bulunmak durumundadırlar. Yapılan öngörüler, elektrik satış fiyatının belirlenmesi dışında üretim kapasitesinin planlanması ve ileriye dönük yatırım stratejileri geliştirilmesi amacıyla da kullanılmaktadır <CITE>. Bu sebeple, başarılı fiyat tahminlerinde bulunmak üretici ve tüketici tüm katılımcılar için oldukça büyük önem arz etmektedir.",giriş,background
48645,"Bilim insanları 1930'lu yıllara kadar Kempelen'in geliştirdiği makine üzerinde çalışmalar yapmıştır. 1930'lu yıllarda Bell Laboratuvarlarında konuşmayı otomatik olarak temel tonlarına ve titreşimlerine göre analiz edebilen bir ses kodlayıcı geliştirilmiştir <CITE>. Geliştirilen bu kodlayıcı sistem üzerinde TTS çalışmaları yapan Homer Dudley, Voder isimli ilk elektronik TTS makinesini geliştirmiştir [REF].",giriş,background
48505,Jin ve arkadaşları derin öğrenme yöntemlerinin konu modelleme teknikleriyle birleştirilmesi amacıyla gerçekleştirdiği çalışmada NMF (Topic matrix factorization) algoritmasıyla LSTM modelini bir araya getirerek Amazon web sitesindeki kullanıcı yorumlarının hangi konuları içerdiğinin tespitini gerçekleştirmiştir <CITE>.,literatür taraması,background
30263,"Altı karşılaştırmalı sınıf probleminin hesaplamalı sonuçları, sunulan algoritmanın, sıfır atık örneklerin çoğu için yayınlanan en iyi sezgisel algoritmalardan daha makul bir sürede daha iyi çözümler bulabildiği gösterilmiştir. <CITE> nolu çalışmada, iki boyutlu dikdörtgen şerit paketleme problemi için içbükey köşe stratejisine göre en uygun yöntemi anlatılmıştır ve bu yöntem literatürdeki sezgisel ve metasezgisel yöntemler ile karşılaştırılmıştır. Geliştirilmiş olan yöntemin 50 ve daha fazla parça yerleşimi için daha iyi paketleme düzenleri üretilebileceği ve kısa sürede daha iyi sonuçlar alınacağı gösterilmiştir.",giriş,background
29322,"Beyaz kan hücreleri, hücrenin boyutu, çekirdeğin şekli, çekirdek loblarının tipi, granüllerin sitoplazma-çekirdek oranı boyama özellikleri ve işlevi gibi çeşitli özelliklere göre beş ana türe ayrılabilmektedir [REF]. En yaygın beş tür ve sağlıklı bir insanın kanında bulunan yüzdelik değerleri şu şekildedir: Nötrofil (%50-70), Monosit (%2-10), Eozinofil (%1-5), Bazofil (%0-1), Lenfositler (%20-45) <CITE>. Tüm bu beyaz kan hücresi türleri vücudumuzdaki virüs, bakteri, mantar ve diğer her türlü enfeksiyonla mücadelede etkin işleve sahiptir.",giriş,background
29347,"Artık blok, 1x1 evrişim katmanları, 3x3 evrişim katmanları, yığın normalleştirme (BN-Batch normalization) katmanları ve ReLU aktivasyon katmanlarını içermektedir. Sıkma-Uyarma (SU) bloğu <CITE>, ağın bilgilendirici özellikleri seçerek öğrenebildiği ve yararsız olanları kaldırabildiği, kanal bazlı bir dikkat mekanizmasıdır. SU, önemli özellikleri iyileştirmek ve daha az faydalı olan özellikleri devre dışı bırakmak için özellik yeniden kalibrasyonunu gerçekleştirir.",materyal ve metot,basis
35555,"Bu çalışmada, AlexNet, GoogleNet ve VGG-19 mimarileri incelenmiştir. <CITE>. Mimari yapı, Şekil 5'te verilmiştir.",materyal ve metot,basis
49040,"Saldırı tespit sistemleri için kesinlik ve kararlılık iki önemli metriktir <CITE> ve son yıllarda, bu önlemleri geliştirmek için birçok çalışma yapılmıştır [REF]. Başlangıçtaki çalışmaların çoğu kural tabanlı uzman sistem veya istatistiksel yaklaşıma odaklanmıştır.",giriş,background
35295,"Dermoskopi cilt bölgesinin büyütülmüş ve aydınlatılmış bir görüntüsünü elde etmek için kullanılan bir girişimsel olmayan cilt görüntüleme tekniğidir. Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi <CITE>[REF], tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir [REF]. Melanomun dermoskopi görüntülerinden otomatik olarak tanınması, çeşitli zorluklardan dolayı zor bir iştir.",giriş,background
37916,"Emosyonel uyarılma alanında iki temel yaklaşım, kategorize etmeye çalışan ve boyutsal olarak sınıflandırmaya çalışan yaklaşımlardır. Kategorize eden yaklaşım, altı temel duygu çerçevesinde ve kültürlerden bağımsız evrensel emosyonel durumu birbirinden kesin sınırlarla ayıran bir model önermektedir <CITE>. Temel duygular olarak tanımlanan bu duygu sınıfları mutluluk, şaşırma, korku, öfke, tiksinme ve üzülme şeklindedir [REF].",giriş,background
32385,"Gerçekten de VR'a dayalı deneysel yaklaşımlar, hastada gerçekçi algılar ve tepkiler ortaya çıkarabilen gerçek gibi üç boyutlu (3B) ortamlar yaratma olasılığı da dâhil olmak üzere terapiste (deneysel ortamlardaki araştırmacının yanı sıra gözlemciye) birçok avantaj sunmaktadır. Ancak, hastaların rehabilitasyonu neden gerçek bir ortam yerine sanal bir ortamda gerçekleştirmesi gerektiği noktasında farklı görüşlere sahip olsalar da çalışmalar, hastaların bilişsel ve motor yönlerinin rehabilitasyonunda VR kullanımının faydalı olduğunu göstermektedir <CITE>[REF].",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29947,Okunabilirlik düzeyi ölçütü olarak Fog İndeksi kullanılmıştır. <CITE> Çalışma kurumsal yıllık finansal raporların (10-K) okunabilirliği üzerine hisse senedi opsiyonlarına dayalı tazminatın rolünü incelemek üzere gerçekleştirilmiştir.,literatür araştirmasi,background
32894,Bayes karar teoremi eşitliği (1)'de yer almaktadır. Naive Bayes yöntemi tahmine dayalı modelleme yapmak için basit bunun yanında güçlü bir algoritmadır <CITE> .,yöntem,background
47413,"İkili Karar Ağacı: İkili Karar Ağacı, verileri sınıflandırmak için kullanılan bir dizi kuralın grafiksel bir temsilidir. İkili Karar Ağacı, bir durdurma kriterine ulaşılana kadar belirli bir özelliğin değerine dayalı olarak veriyi yinelemeli olarak alt kümelere bölerek oluşturulur <CITE>.",araçlar ve yöntem,background
29276,"Bir çok işletme, BT yatırımlarının etkisinin nasıl ölçüleceği konusunda kararsız olduklarını bildirmektedir. Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir (Hochstrasser ve <CITE>[REF].",giriş,background
30146,Türkçede fiillere eklenebilecek ek sayısı 50'den fazla olduğundan [REF] ötürü filler için tanımlanacak kuralların çok daha geniş olması beklenmektedir. Tunçelli <CITE> fiiller için de eklerin bir kısmını ekleyerek yine Snowball ile bir kural tabanlı Türkçe kök bulma algoritması oluşturmuştur.,konuya ilişkin önceki çalişmalar,background
35098,Hâlâ işler birbirinden bağımsızdır ve işlemlerin yapılması donanımsal açıdan beklemeyi gerektirmektedir. Bu durum sonucunda istemci-sunucu mimarisi olarak SQL (Structured Query Language) veritabanları kullanılmaya başlanmıştır <CITE>. Son birkaç yılda veritabanı yönetim sistemi üreticileri kendi sorgulama dilleri üzerine yoğunlaşmışlardır.,giriş,background
29263,"Brandenburg ve arkadaşları, Avustralya'daki Federasyon Üniversitesi'nde disiplinler arası bir arası araştırma grubunun (üç ayrı okul) doğuşunu, gelişimini ve uygulamasını incelemiştir <CITE>. Yazarlar, araştırmacıların okullar arası ve disiplinler arası bir ortamda yaratıcı bir şekilde iş birliği yapma fırsatlarına çok değer verdiklerini, diğer yandan hibe almanın ve araştırma yayınlamanın dolaylı ve daha az değer gördüğünü bulmuştur.",ilgili çalişmalar,background
34832,"Daha sonra farklı çiçek türlerini ayırt etmek için bir evrişimli sinir ağı sınıflandırıcısı kullanılmıştır. Sınıflandırma sonuçları Oxford 102 çiçek veri kümesinde %97,1 ve Oxford 17 çiçek veri kümesinde ise %98,5 olmuştur <CITE>.",giriş,background
29663,"Optik Karakter Tanıma (OCR),taranmış dosyalar, basılı materyaller ve ya elektronik görüntüler üzerindeki karakterlerin düzenlenebilir ve aranabilir verilere dönüştürmemize olanak sağlar <CITE>[REF][REF]. OCR uygulamaları daha çok makineler tarafından yazılmış karakterleri tanırlar.El yazısı karakterlerinin tanınmasında da Intelligent character recognition (ICR) kullanılır [REF][REF].",giriş,background
48680,"Kadın bir konuşmacı tarafından seslendirilmiş olan bu veri kümesi, 13.821'i benzersiz olmak üzere toplam 225.715 kelimeden oluşmaktadır. Bu bilgilere ek olarak 1-10 saniye arasında uzunluklara sahip 13.100 konuşma parçasından oluşan veri kümesi toplamda 24 saat uzunluğundadır <CITE>.",ilgili çalişmalar,background
41730,"Göğüs dokusunda özellikle süt kanalları ve bezlerinde küçük tümör ya da kitleler şeklinde görülür. Kitlenin pürüzsüz olması ve sınırlarının belli olması iyi huylu olduğuna, sınırlarının düzensiz olması ve pürüzlü yapıda olması kötü huylu yani kanser riski taşımasına işarettir <CITE>. Diğer tüm kanser türlerinde olduğu gibi göğüs kanserinin de erken teşhisi ölüm oranını azaltmada kritik bir öneme sahiptir [REF].",giriş,background
29879,"Fakat büyük veri setlerinde bu şekilde bir öznitelik çıkarımı yorucudur ve hatalara oldukça açıktır. Bu sebeple son 8 yıldır, büyük veri setlerinde öznitelik çıkarımı için ESA'lar sıklıkla kullanılmaktadır ve geleneksel öznitelik çıkarım yöntemlerine oranla daha başarılı olmuşlardır <CITE> , [REF] , [REF] .",giriş,background
49296,"Bu bölümde Kuyzu <CITE> tarafından OKRKP ve varyantlarının kesin en iyi çözümünü bulmak için önerilen karma tam sayılı programlama modeli verilmektedir. Bu model, bütün olurlu basit çevrimler kümesi üzerinden tanımlanmıştır.",matematiksel model,basis
49121,"EHO diğer dört farklı sürü zekası yöntemi ile standart test resimleri üzerinde karşılaştırılmış ve elde edilen sonuçlara göre EHO diğer yaklaşımlara göre daha başarılı bulunmuştur. Çok güçlü bir sınıflandırma tekniği olan destek vektör makinelerinin (SVM) doğruluğu, öğrenme parametrelerine yüksek bağımlılık göstermesi nedeniyle, EHO algoritması ile SVM parametre ayarlaması gerçekleştirilmiştir <CITE>. Ayrıca EHO, insansız hava aracı yol planlaması [REF], çizelgeleme [REF], yük frekansı kontrolü [REF] gibi problemlerin çözümünde kullanılmıştır.",giriş,background
49548,"Evrişimsel LSTM (Convolutional LSTM- Co-LSTM) <CITE> modeli iki önemli derin öğrenme mimarisi olan LSTM ve CNN birleşiminden meydana gelmiş bir mimaridir. CNN ile detaylıca çıkarılan özniteliklerin, LSTM algoritmasının veriyi ilişkilendirme ve hatırlama/unutma mekanizmasıyla birleşmesi bu mimaride önemli rol oynamaktadır.",önerilen co-lstm,basis
30383,"Şekil 5. Kütle yay modelinin şematik gösterimi <CITE> Kumaşın şeklini belirli bir zamanda simüle etmek için, 3B uzaydaki tüm parçacıkların konumları hesaplanır. Bir parçacığın konumu ve hızı, üzerine etkiyen kuvvetler tarafından belirlenir.",giriş,background
48753,"2013 yılında Apple firması tarafından tanıtılan ve iBeacon olarak adlandırılan işaretçi, BLE kablosuz teknolojisini kullanan kısa mesafeli, düşük güçlü, düşük maliyetli yakınlık mantığına dayalı kablosuz bildirim sağlayan elektronik cihazlardır <CITE>. iBeacon cihazlar konumlandırıldıkları ortamda sürekli Bluetooth paketi yayarlar ve bu paketi alan akıllı telefon gibi mobil cihazlardaki uygulamaların tetiklenerek çalışmasını sağlarlar.",giriş,background
41745,"Chauhan vd. yapay sinir ağlarında parametre ayarlamaları için diferansiyel evrim modeli kullanarak gerçekleştirdikleri sistemi, göğüs kanseri veri seti dâhil üç farklı veri seti ile test ederek, geleneksel yapay sinir ağı modelinden daha başarılı olduğunu ortaya koymuşlardır <CITE>. Karabatak ve İnce, ilişki kuralları ile yapay sinir ağlarını birleştirerek ürettikleri hibrit model ile göğüs kanseri verilerini sınıflamışlar ve modellerinin %95.6 oranda doğru sınıflama yaptığını ortaya koymuşlardır [REF].",giriş,background
35066,"Basılı dokümanların bibliyografik verileri, elektronik dokümanların ise hem üst verileri hem de içerik verileri sayısal olarak tutulmaktadır. Bilgi erişim merkezlerine ait kaynakların bir birlik mantığında bir araya getirilmesi 2016 yılında tarafımızdan yapılan bir çalışmada önerilmiştir <CITE>. Bu öneri katmanlı bir yapıda bilgi erişim merkezlerinin nasıl yönetilebileceği ile ilgilidir.",giriş,background
41546,"Önerilen yöntem ve başarımı, üniversite kampüsü içinde inşa edilmiş küçük ölçekli merkezi olmayan bir sistem üzerinde doğrulanmıştır. [REF]' da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır, <CITE> ve [REF]' de ise yük tahmini için DBN yöntemi kullanmıştır.",literatür araştırması,background
35084,"N-gram yöntemi [REF] metin madenciliğinde sıklıkla kullanılan bir yöntemdir. Bugüne kadar birçok metin madenciliği probleminde başarıyla kullanılmıştır <CITE>, [REF]. Ayrıca, n-gram dizileri sıklıkla birlikte geçen ikilileri yakalama ve semantik bilgi bulma anlamında da faydalı bir tekniktir.",bilgi erişim merkezleri ve uygulamalar,background
30149,"Bunların dışında Türkçe için önerilen morfolojik analiz sistemleri de kök bulma modeli olarak kullanılabilmektedir. Türkçe için önerilen morfolojik analiz sistemlerinin başında PC-Kimmo <CITE> adı verilen iki katmanlı dil analiz modelinin önerdiği sonlu durum kuralları ile tanımlanmış iki katmanlı sistemdir  . Eryiğit ve Adalı [REF] tarafından önerilen model de morfolojik analiz modeli olarak önerilmiş olup benzer şekilde sonlu durumlu özdevinirler (finite state machines) tarafından morfolojik kuralların sözcük türüne göre (isim, fiil vs) farklı sınıflara ayrıştırılarak tanımlanmasıyla gerçekleştirilmiştir.",konuya ilişkin önceki çalişmalar,background
48845,"587443 tane normal ödemelerin ve 7200 hileli ödemelerin olduğu toplam 594643 kayıt üretilmiştir [REF]. Neo4j, günümüzde finansal hizmetler, enerji, yönetim, teknoloji, parakende ve imalat dahil olmak üzere neredeyse tüm sektörlerde ürün ve hizmetleri geliştirmek amacıyla binlerce şirket ve kuruluş tarafından kullanılan bir grafik veri tabanı aracıdır <CITE>. Bu çalışmada ön işleme aşamasından geçmiş veri setini görselleştirmek amacıyla Neo4j veritabanı ve CypherQL dili kullanılmıştır.",veri seti ve neo4j,background
34802,"Türkçe metinler için önceden eğitilmiş ve BERT kütüphanesine dayanan bir model çalışmada kullanılmıştır. Araştırma sonucunda %94,03 sınıflandırma doğruluğu raporlanmıştır <CITE> . BERTopic konu modelleme tekniği üzerinde yapılan bir araştırmada müşteri şikâyetlerinin kategorize edilmesi sağlanmıştır.",giriş,background
48937,"Yazılım hata kestirimi alanında, birçok çalışma yapılmıştır. Yapılan çalışmalar aşağıda açıklanmaktadır: Sarı ve Kalıpsız <CITE>, önerdikleri modeli lojistik regresyon ile analiz etmek için Marco D'Ambros tarafından hazırlanan bir hata kestirim veri tabanını kullanmıştır. Ayrıca, modellerini bir organizasyon içinde geliştirilen yazılım kodları üzerinde test etmişler ve modelin hata kestiriminde belirli bir başarı seviyesine nasıl ulaştığı ile ilgili sonuçlarını yorumlamışlardır.",giriş,background
30259,"Kesme ve paketleme problemleri, farklı kısıtlamalar ve nesneler içeren farklı uygulamalarla otomotiv, deri, cam kesme, ahşap, tekstil, hazır giyim imalatı, çok işlemcili görev çizelgeleme, kargo yükleme ve entegre devre tasarımı gibi birçok endüstriyel uygulama alanı bulmaktadır <CITE>. Örneğin, ahşap veya cam endüstrilerinde, dikdörtgen bileşenlerin büyük malzeme tabakalarından kesilmesi gerekmektedir.",giriş,background
30144,"Yeni bir dil olarak önerilen Snowball dili gövdeleme amaçlı olarak önerilmiş olup İngilizce ve Almanca gibi farklı dillerde uygulanmıştır. Snowball, Türkçe için de uygulanmış ve Türkçedeki tüm kurallar tanımlanarak bir Snowball gövdeleme algoritması oluşturulmuştur <CITE>. Ancak belirtilen çalışma sadece isim gövdeleri için geliştirilmiş olup, fiiller için yeni kuralların oluşturulması gerekmektedir.",konuya ilişkin önceki çalişmalar,background
29204,"Pürüzsüz ve iyi tanımlanmış bir sınıra sahip kitle iyi huylu olabilir. Ancak, düzensiz bir sınıra sahip kütle kanserli olabilir <CITE>.",giriş,background
31033,"Münakaşa içeren görüşmelerin otomatik olarak tespiti yapılıp kalite yöneticilerine bilgi verilerek anında duruma müdahale şansı oluşturulacak sistemin yapay zeka modelinin oluşturulması çalışmanın önemli bir özelliğidir. Çalışmanın başarısı literatürdeki   çalışmalarla kıyaslandığında çok yakın   veya daha yüksek <CITE>başarı gösterdiği görülmektedir. Çağrı merkezi kayıtlarından oluşturulan veri seti ile eğitilmiş CNN modelinin doğrulama başarısının %77,3 olması ve eğitim sonuçlarına ek olarak çağrı merkezi görüşmeleri üzerinde yapılan testlerde sistemin başarısının kullanılan az sayıda veriye rağmen %69,4 olması sistemin kullanılabilirliği açısından önem arz etmektedir.",sonuç,support
32193,"Diyabet, insülin hormonu eksikliği sonucu ortaya çıkan ve henüz kesin bir tedavi yöntemi bulunmayan kronik bir hastalıktır. 2015 verilerine göre dünya genelinde yaklaşık olarak 415 milyon kişiye diyabet tanısı konulmuş ve bu hastaların 5 milyonunun hayatını kaybettiği belirtilmiştir <CITE> . Diyabet hastalığı kendi içerisinde Tip 1 (insüline-bağımlı diyabet) ve Tip 2 (insüline bağımlı olmayan diyabet) olmak üzere iki ana gruba ayrılmaktadır.",giriş,background
35091,"Bilgisayarlı çeviri konusunda A.C. Tantuğ <CITE>, M. Orhun [REF] ve Ö. Çetinoğlu'nun [REF] çalışmaları örnek olarak verilebilir.",ddi'nin ilgi alanları,background
48967,Ayrıca LSTM ağlarının metin sınıflandırma sürecinde başarılı bir yöntem olduğunu ifade etmişlerdir. Araştırmacılar önermiş oldukları BiLSTM tabanlı model sayesinde farklı anlamlara gelen kelimelerin de tespit edilebilmesinin mümkün olacağını ifade etmiştir <CITE>.,literatür incelemesi,background
35301,"Önerilen tasarım ile %98.8, %99.2, %97.1 ve %95 doğruluk değerleri elde edilmiştir. Yap ve arkadaşları <CITE>, otomatik cilt lezyonu teşhisi performansını iyileştirmek için çoklu görüntüleme yöntemlerini birleştiren bir yöntem sunmuştur. Yöntemi diğer çalışmalarla karşılaştırmak için ikili sınıflandırmanın yanı sıra beş sınıflı veri seti üzerinde denenmiştir.",giriş,background
30233,"Dağıtık kontrol sistemlerinin güçlü olmasının yanında bazı önlemler alınması gerektirdiğinden bahsederek haberleşme ağlarına yönelik olarak ""Markov Zincirini"" kullanarak matematiksel modellemeleri formüllere dayandırmıştır. 2017 yılında Rankin, internete bağlanan cihazların telemetrik olarak sunucu tabanlı veri kontrolü üzerine bir çalışma yapmıştır <CITE>. Dağıtık enerji kaynaklarıyla (DER) ilgili elektrik enerjisi yönetimi, enerji dağıtımı, enerji sağlayıcı kaynaklar ve cihazlara yönelik özelleştirilmiş donanımsal ve yazılımsal çözüm sağlayan akıllı enerji yönetimi arayüzü üzerine çalışmıştır.",giriş,background
48608,ESA yapısı geleneksel yapay sinir ağlarından farklı olarak evrişimsel katman ve havuzlama katmanına sahiptir. ESA yapısında genel olarak ilk evrişim katmanlarında giriş görüntüsünden konumsal bilgiler çıkarılırken sonraki evrişim katmanlarında daha çok anlamsal bilgiler çıkarılmaktadır <CITE>.,evrişimsel sinir ağlari,background
30184,"Pakhira ve arkadaşları, kendi isimlerinin baş harflerinden oluşan ve PBM indeksi <CITE> olarak adlandırılan bir geçerlik indeksi önermişlerdir. Hem kesin hem de bulanık kümeleme için geliştirilen indeksin bu çalışmada yalnızca PBMF dizini olarak adlandırılan bulanık hali ele alınmıştır.",giriş,background
34806,"Sözlük tabanlı SentiTFIDF yöntemi, Türkçe otel yorumlarını içeren bir veri seti üzerinde kullanılmıştır ve araştırma sonucunda RO algoritmasıyla %89'luk bir AUC değeri rapor edilmiştir [REF]. Sözlük tabanlı önerilen bir diğer araştırmada, %77,50 sınıflandırma doğruluğu rapor edilmiştir ve önerilen modelin Türkçe metinler için iyi bir genelleştirme performansı sağladığı vurgulanmıştır <CITE>. Bir diğer araştırmada, sosyal medya uygulamalarında kullanıcı yorumlarının sınıflandırılmasını sağlamak üzere Bayes algoritmasına dayanan bir mobil uygulama çalışması gerçekleştirilmiştir ve çalışma sonucunda %88 sınıflandırma başarımına ulaşılmıştır [REF].",giriş,background
48924,"Hatalar artık çoğu yazılım kalitesi özelliği arasında fiili endüstri standardı haline gelmiştir [REF]. Bu nedenle, yazılım hatalarının kestirimi, yazılım mühendisliğinde 30 yıldan fazla bir süredir ilgi çeken konu olmuştur <CITE>. Test araçları, genellikle yazılım ürününün uygunluğunu doğrularken hataları tespit etmek için kullanılır.",giriş,background
49564,HSG verilerinin sınıflandırılmasında 2B-ESA kullanıldığında sadece uzamsal özellikler elde edilir. HSG verileri 3 boyutlu hacimsel veriler olduğu için hem uzamsal hem de spektral özelliklerin elde edilmesi gerekir <CITE>. Bu özellikler 3 boyutlu konvolüsyon katmanları kullanılarak sağlanabilir.,sınıflandırma sonuçları,support
34799,Bu çerçevede sosyal ağlar kategorisinde değerlendirilebilecek Tripadviser uygulaması kullanılmıştır. Yorumlar dikkate alınarak müşteri şikâyetlerinin ağırlıklı olarak hangi kategoriler altında yer aldığı ortaya çıkarılmıştır <CITE>. Türkiye'nin önde gelen üç tüketici elektroniği perakende firması için yapılan şikâyetler bir diğer çalışmada dikkate alınmıştır.,giriş,background
32227,"Rehabilitasyon alanında yapay zekâ kullanımı, klinik karar verme sürecinde hastalık ve tedavinin etki seviyesinin ölçümüne büyük katkı sağlayacak verilerin toplanması noktasında önemli avantajlar sunmaktadır. Bu kapsamda toplanan verilerin insan sinir ağlarına benzer bir formatta yorumlanması, bilgi üretmesi, analiz yapması ve kendi kendine bu bilgileri organize edebilme yeteneği 'yapay zekâ' olarak adlandırılabilir <CITE>.",giriş,background
30262,"2D-SPP problemleri çözmek için, literatürde farklı metodolojilere sahip çeşitli sezgisel ve meta-sezgisel algoritmalar sunulmaktadır. <CITE> nolu çalışmada, dikdörtgen şerit paketleme problemi için ikili arama sezgisel algoritması anlatılmıştır. İlk önce optimizasyon problemi bir karar problemine dönüştürülmüştür.",giriş,background
29819,"Referans eğrisi ve yörünge bilgileri verildiğinde otonom aracın koordinatları doğrudan belirlenebilir. Diğer taraftan aracın konumunun bilindiği ve referans eğrisinin elde edildiği durumlarda, karşı düşen yanal sapmanın ifadesini de belirlemek mümkündür <CITE>. Aracın konumu referans eğrisinin normali üzerinde yer almalıdır.",araştırma sonuçları ve tartışma,background
49298,"En basit anlamıyla veri madenciliği, toplanan veri yığınından anlamlı bir bilgi çıkarma işlemidir. Günümüzde veri madenciliğinin; pazarlama yönetimi, bankacılık, sınıflandırma ve gruplama, maliye, finans, borsa, satış yönetimi, sigortacılık, telekomünikasyon, elektronik ticaret, sağlık sistemleri, tıp, biyoloji, biyokimya, genetik, endüstriyel analiz ve çözümler, eğitim, istihbarat, bilim ve mühendislik <CITE>[REF][REF][REF] gibi oldukça geniş kullanım alanları mevcuttur. Veri yığınının türüne ve kullanım amacına göre uygulanacak veri madenciliği tekniği değişmektedir.",giriş,background
30352,[REF] p-hub yerleştirme problemi için yerel aramaya dayalı bir sezgisel yöntem kullanarak çözmüştür. <CITE> iki hedefli tek tesis ile p-hub problemi için doğrusal olmayan bir yöntem geliştirmiştir. Bu sayede ağ üzerindeki belirsizlikleri bulanık mantık yöntemini kullanarak gerçekleştirmiştirler.,giriş,background
