id,citation_context,section,citation_intent
29159,Eğilim ve davranışların otomatik olarak tahmin edilmesi ile gerçekleştirilen uygulamalar arasında daha önceki kampanyalardan hareketle yatırım getirisini maksimize edecek hedef kitlenin belirlenmesi ve şirket iflaslarının tahmin edilmesi yer almaktadır <CITE> .,giriş,background
34822,İdeal token sayısını belirlemek üzere yapılan deneysel çalışma kapsamında Adam optimizasyon algoritması kullanılmıştır ve bu algoritmanın girdi parametreleri varsayılan değerleriyle kullanılmıştır <CITE> .,bulgular ve tartışma,basis
31967,k-Nearest Neighbor algoritmasında literatürdeki kullanımlar dikkate alınarak k değeri üç olarak ele alınmıştır <CITE> .,kelimeler öznitelik sayısını düşürmek amacıyla,basis
29925,"Amerikan eğitim seviyesine göre skor üreten bir diğer okunabilirlik indeksi, Coleman ve <CITE> tarafından geliştirilmiştir.",okunabilirlik indeksleri,background
29894,"Çalışmamızda kullanılan ESA'lar şunlardır: VGG16  , VGG16bnorm  , InceptionV1  , InceptionV3  , Xception  , ResNet50V1  , ResNet50V2  , MobileNetV1 <CITE> ve MobileNetV2  .",çalışma fer2013,basis
29504,"Ayrıca Ankara Anadolu Medeniyetleri Müzesi başta olmak üzere, İstanbul ve Çorum Müzelerinde okunmayı ve yayınlanmayı bekleyen binlerce tablet bulunmaktadır <CITE> .",giriş,background
47414,"Girdi özellikleri, verilen her sınıfın olasılığını hesaplar ve en yüksek olasılığa sahip sınıfı seçer <CITE> .",araçlar ve yöntem,background
30132,"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet, AlexNet , GoogLeNet <CITE>, VGGNet ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",önerilen tanıma sistemi,background
35738,"Farklı bir diğer çalışmada   ise öbek zinciri tabanlı yönetişim modellerinin karar verme sürecinde vatandaş katılımını artıracağı öne sürülmüştür. <CITE> , gerçekleştirdiği sistematik incelemeye dayanarak literatürde, güvenlik için teknolojik çözümlere çok sık odaklanılırken, insanlara ve politikalara çok az odaklanıldığını belirtir.",ilgili çalışmalar,background
48505,Jin ve arkadaşları derin öğrenme yöntemlerinin konu modelleme teknikleriyle birleştirilmesi amacıyla gerçekleştirdiği çalışmada NMF (Topic matrix factorization) algoritmasıyla LSTM modelini bir araya getirerek Amazon web sitesindeki kullanıcı yorumlarının hangi konuları içerdiğinin tespitini gerçekleştirmiştir <CITE> .,literatür taraması,background
43969,"DVM, karmaşık ve büyük boyutlardaki veri setlerinin sınıflandırılmasında oldukça hızlı ve iyi performansa sahip bir denetimli öğrenme algoritmasıdır <CITE> .",materyal ve metot,background
49389,"Aydın tezinde <CITE>, Anadolu Üniversitesi Uzaktan Eğitim Sisteminde eğitim gören öğrencilere ilişkin farklı kaynaklardaki verileri bir araya getirerek veri madenciliği uygulaması gerçekleştirmiştir.",giriş,background
32986,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D   , RVEA  , MOPSO  , SMPSO  , NSGA-II  , MOALO   , SHAMODEWO   , MOMVO   , MOGOA <CITE> , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
29401,Bu yoğunluk bilgisini analiz etmek için kümeleme algoritması kullanılmıştır <CITE> .,giriş,background
35072,"Daha hızlı üretilen veri, o veriye muhtaç olan işlev sayısının ve çeşitliliğinin de aynı hızda artması sonucunu doğurmuştur <CITE> .",büyük veri,background
29682,"Bu söylemler, BTC'ye bazı kısıtlama ve yaptırımlar yapılmasıyla sonuçlanmıştır <CITE> .",giriş,background
29526,"Veri madenciliğiyle veri setleri arasındaki anlamsız ilişkiler, verilerin analiz yöntemleri ve çeşitli yazılım teknikleri kullanılarak elde edilmeye çalışılır <CITE> .",giriş,background
31004,"Elde edilen standart sapma, farklı duygular için optimize edilmiş standart sapma değerleriyle ""if-else"" yapısında karşılaştırılarak sese ait duygu tespit edilmiştir <CITE> .",giriş,background
30403,Tüm şehirler için seçilme olasılıkları aşağıdaki gibi hesaplanmaktadır <CITE> :,karinca kolonisi optimizasyonu,basis
35331,"Kökeni veri madenciliğinden çok daha eskilere dayanan istatistik ""veriden öğrenme, belirsizliği ölçme, kontrol etme bilimidir"" <CITE> .",kavramlar,background
32361,"Bu kapsamda geliştirilen ev tabanlı rehabilitasyon sistemleri, makine öğrenmesi algoritması ile donanmış akıllı saat ve akıllı telefon uygulamaları ile kişiye evinin rahatlığında gerekli egzersizleri yapma, kayıtları tutma ve hekim takibini mümkün kılmaktadır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29196,Eksik değerler için ise C4.5 algoritmasının örnekleri karşılık gelen parçalara ayırma yaklaşımı uygulanmaktadır <CITE> .,karar ağaci yöntemi,background
36576,"Bu katmanlar, hassas diş sınırlarının belirlenmesi için çok önemli olan alt örnekleme işlemi sırasında bilgilerin korunmasına yardımcı olmaktadır<CITE> .",metodoloji,basis
30346,Bu problem iki şekilde tanımlanabilir <CITE> .,giriş,background
29389,"Günümüzde akıllı ev uygulamalarından akıllı şehirlere, enerji yönetiminden uzaktan izleme sistemlerine, sağlık uygulamalarından ulaşım sistemlerinin kontrol ve optimizasyonuna kadar çok geniş uygulama alanına sahip olan nesnelerin interneti (Internet of Things, IoT) teknolojileri afet yönetim sistemlerinin etkinliğinin arttırılması amacıyla da kullanılmaktadır <CITE> .",giriş,background
48339,İstatistiklere göre kazalar çok yüksek oranda sürücü kusurlarından kaynaklanmaktadır <CITE> .,giriş,background
29170,"Lam <CITE> , geri yayılım algoritması kullanarak yapay sinir ağı ile finansal performansın tahmin edilmesi üzerinde çalışmıştır",literatür,background
32230,Özellikle de insan-bilgisayar etkileşiminin olduğu her yerde kullanılması mümkündür <CITE> .,giriş,background
35364,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  ,  ,  ,  , <CITE> .",kavramlar,background
31030,Çalışmanın başarısı literatürdeki<CITE> çalışmalarla kıyaslandığında çok yakın   veya daha yüksek   başarı gösterdiği görülmektedir.,sonuç,support
30191,"Değişen Enerji pazarlarının derecelendirilmesi, serbestleştirilmesi ve bir ülkenin sosyo-ekonomik gelişimine belirgin etkisi nedeniyle enerji analizi ile elektrik enerjisi tüketimi tahminleri daha da önemli hale gelmiştir <CITE> .",giriş,background
35784,"Scrum modeli, yazılım geliştirme yöntemlerinin hayata dair uygulanabilirliğini sağlayan en uygun yöntemlerin başında gelmektedir <CITE> .",yöntem ve metodoloji,background
38307,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere  ,   ve restoranlara <CITE> yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
43296,GOR <CITE> ve   algoritmaları birincil nesil yöntemler arasında yer almaktadır.,giriş,background
49425,"1997 yılında Bikel Gizli Markov Model’i (Hidden Markov Models-HMM), 1998 yılında Sekine Karar Ağaçları’nı, Borthwick <CITE> Maksimum Entropi Modeli (Maximum Entropy Models-ME), 2003 yılında Asahara Destek Vektör Makineleri’ni (Support Vector Machines-SVM) ve McCallum Koşullu Rastgele Alanlar (Conditional Random Fields-CRF) gibi denetimli makine öğrenmesi teknikleri ile farklı sistemler tasarlamışlardır.",giriş,background
49327,"Gite ve diğerleri <CITE>, Shenzhen ve Montgomery County veri setlerini birleştirerek geliştirilmiş U-Net modeli üzerinde %97,96 Dice katsayısı ile segmentasyon gerçekleştirmişlerdir. Bu çalışmanın segmentasyon performansı az da olsa bu çalışmadan yüksektir.",deneysel sonuçlar ve tartişma,differ
32344,Bu durum 3D yazıcılar yardımıyla kişiselleştirilmiş tıp kapsamında hastaya özel ortezler üretilmesini sağlamıştır <CITE>) .,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35097,"Bu kavram günümüzde, insan uğraşı alanlarının tümüne yayılmıştır <CITE> .",giriş,background
49118,"Son zamanlarda ortaya çıkan algoritmalara ise doğadaki gri kurtların liderlik hiyerarşisini ve avlanma mekanizmasını taklit eden gri kurt optimizasyonu (GWO)  , kambur balinaların sosyal davranışlarından esinlenen balina optimizasyonu algoritması (WOA)   ve fil gruplarının sürü ve toplanma davranışlarını benzeten fil sürü optimizasyonu (EHO) <CITE> örnek olarak gösterilebilir.",giriş,background
29400,Eğim algılama uygulamalarında statik ivme kullanılmakta iken hareket algılama uygulamalarında dinamik hızlanma kullanılmaktadır<CITE> .,giriş,background
48517,"Çince için Yu , Fransızca için Poibeau , İtalyanca için Cucchiarelli , Bulgarca için Silva , Kore dili için Whitelaw, Lehçe için Piskorski ve Rusça için Popov <CITE> tarafından yayınlanmış çalışmalar mevcuttur.",giriş,background
34305,"Çalışması sonunda eğitim sürelerinin, burs ya da kredi alma durumuna göre değiştiğini ve ayrıca maddi durumları ile annelerinin çalışması arasında bağlantı olduğunu görmüştür. <CITE> de öğrencilerin sınavlara yönelik not durumlarını yapay sinir ağları ile tahmin etmeye çalışmış ve 0.63 korelasyon katsayısı elde etmiştir.",tartışma ve sonuç,discuss
49200,"Sonrasında ise, geliştirilen OSDA-EM <CITE> Olasılıksal Tarama Modeline uygulanarak hem ABC hem de PSO'ya göre ağın kapsanma oranı ve düğümlerin yakınsama hızları açısından optimum sonuçlara ulaşılmıştır.",literatür araştirmasi (literature,background
49479,"Bilgi güvenliğinde anahtar üretilmesi, karıştırma vb. konuda kaos dinamiklerinde ve kaotik haritalardan faydalanılmaktadır <CITE>.",lojistik harita,basis
44967,Tüm ağırlıklar rastgele bir şekilde başlatılmış ve softmax <CITE> aktivasyon fonksiyonu kullanarak Adam en iyileyici ile geri yayılım algoritması kullanılarak eğitilmiştir.,önerilen kç3b-esa modeli,basis
38305,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere <CITE> ,   ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
31862,Son yıllarda kullanılan uç (edge) ve sis (fog) bulut teknolojileri bu tür kritik problemlerin çözümünde ciddi performans artışı sağlamayı başarmıştır <CITE>.,giriş,background
48227,Çizge veri tabanını kullanarak esnek Çizgelerle modellemek uygun ve verimlidir <CITE> .,literatür taraması,background
49334,"Bu dezavantajlarına rağmen ultrasonik algılayıcılar ile ölçümler hareketli robot uygulamalarında sıklıkla uygulanmaktadır, bu uygulamalar arasında iç mekan ve dış mekan haritalarının çıkarılması da yer almaktadır <CITE>.",giriş,background
43292,"Bu sebeple, proteinlerin yapılarının bilinmesi, fonksiyonlarını ve proteinlerin rol aldığı biyolojik süreçleri anlamak için oldukça önemlidir <CITE> .",giriş,background
29713,Amerika'daki istatistiksel veri tabanlarını sorgulamak için geliştirilmiş bir sistemdir <CITE>,quasm,background
38314,"ABSA 2016 yarışmasında sunulan Türkçe restoran veri setinin kullanıldığı bir çalışmada Çetin ve Eryiğit <CITE> ; hedef kategori belirleme, hedef terim belirleme, hedef kategoriyle terimi aynı anda belirleme ve duygu sınıfı belirleme şeklinde yarışmaya açılan dört görevi gerçekleştirmeyi amaçlamışlardır.",literatür taramasi,discuss
38296,"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği <CITE> , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı   ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı   görülmektedir.",literatür taramasi,discuss
32331,"Bu ilerlemeler, AB İnsan Beyin Projesi, ABD BRAIN girişimi, NIH SPARC girişimi gibi hükümet girişimleri ile Neurolink ve Galvani Bioelectronics gibi yeni ticari girişimler de dâhil olmak üzere dünya çapında büyük fonlar tarafından desteklenmektedir <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35705,"Oylaşma süreçlerinde kritik önem taşıyan bir diğer unsur, takip edilebilirliktir <CITE> .",giriş,background
47206,"Bölgelere Ayırma tekniği, <CITE> , momentum denklemi (10) ve Poisson denklemi (11) i verimli bir paralizasyonla çözmek üzere uygulanmıştır.",paralel çözüm,basis
48503,"Bir başka çalışmalarında yine GDA ile 7 sınıfa ait 4200 adet Türkçe haber başlıklarından oluşan veri seti üzerinde ekonomi, spor ve yaşam gibi konular için konu modellemesi algoritmalarının başarı karşılaştırmasını yapmıştır <CITE> .",literatür taraması,background
32381,"VR ve AR, kullanıcıların zihninde gerçeklik algısını etkileyerek farklı bir ortamda oldukları konusunda onları ikna etme yoluyla aldatmayı amaçlamaktadır (<CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
30266,Test amacıyla Hopper ve Turton tarafından sunulan veri seti bu çalışmada kullanılmıştır <CITE> .,materyal ve metot,basis
44265,<CITE> referanslı çalışmada KNN algoritmasında doğruluk ve duyarlılık metriklerinde %96 üstünde başarılı sonuçlar verdiği gözlemlenmiştir.,deneysel sonuçlar,support
29533,J48 algoritması J48 karar ağacı algoritmasının Weka platformundaki java uygulamasıdır <CITE> .,materyal ve metot,basis
48855,"Bu nedenle, yazılım problemlerinin çözümü ve iyileştirmeler için, yazılım mühendislerinin eğitimine odaklanılması gerektiği vurgulanmaktadır <CITE>.",giriş,background
32373,"Bu uygulamalar sayesinde, üst ekstremite hareketliliğinde iyileşmeler olduğu, akıllı telefon tabanlı taşınabilir teknolojinin, felç gibi kronik durumlarda ev rehabilitasyon programlarını destekleyebileceği düşünülmektedir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48802,"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır  , <CITE> ,  .",meteryal ve metot,background
29716,"Yazılım maliyeti, yazılım geliştirme süreci için gereken kaynakların değeridir <CITE> .",giriş,background
49295,"Bu çalışmada, Kuyzu<CITE> tarafından OKRKP’lerin ve genel olarak sayı ve/veya uzunluk kısıtlarını içerebilen OKRKP varyantlarının çözümü için önerilen, sütun türetme ve dal-fiyat yaklaşımlarına alternatif olacak genetik algoritma tabanlı melez bir meta-sezgisel çözüm yaklaşımı önerilmektedir.",giriş,basis
47400,"Çalışma <CITE> 'te uçuş planı doğrulama, tek düğüm veri tespiti ve grup veri tespiti dahil olmak üzere çeşitli tespit yöntemlerini entegre eden uçuş ve yer istasyonu yeteneklerine göre ADS-B verileri üzerinde saldırı saptama yöntemi tasarlanmıştır.",kaynak taraması,background
43048,Tur sayısı k olan bir tek eleme turnuvasının farklı seribaşı eşlemelerinin sayısını Groh ve ark.   ve Karpov <CITE> aşağıdaki kapalı formül ile vermişlerdir.,farklı seribaşı eşlemelerini sayma,basis
48647,Mekanik makinelerden elektronik sistemlere geçişten sonra Umeda ve arkadaşları tarafından 1968'de genel İngilizce metin okumayı gerçekleştiren ilk sistem geliştirilmiştir <CITE> .,giriş,background
38293,"<CITE> tarafından verilen örnek, duygulardaki hedeflerin belirlenmesinin anlaşılır bir örneğini oluşturmaktadır.",giriş,background
35361,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  , <CITE> ,  ,  ,  .",kavramlar,background
48679,"Bu veri kümelerinin toplam 10.000'in üzerinde kelimenin kullanıldığı, 3.000'e yakın benzersiz kelimenin kullanıldığı ve toplam kayıt uzunluğunun yaklaşık 1,08 saat olduğu görülmüştür<CITE> .",ilgili çalişmalar,background
31376,"Yapay sinir ağları modeli üzerine kurulu olan derin öğrenme, verilerin içerdiği karmaşıklığı ve çeşitliliği anlama ve bu bilgileri öğrenme sürecine dahil etme yeteneği sayesinde çok daha geniş bir uygulama alanına sahiptir <CITE>.",giriş,background
49364,Mobile Ad-hoc Networks (MANET) çalışma grubu tasarsız ağlardaki yönlendirme protokolleri ile ilgili standardizasyon çalışmalarını yönetmektedir <CITE>.,tasarsiz ağlar ve yönlendirme protokolleri,background
31005,Performans analizi sonucu da %68'dir <CITE> .,giriş,background
49318,"Jaccard indeksi (birleşim üzerinde kesişim, IoU olarak da bilinir), örnek kümelerinin birleşiminin boyutuna bölünen kesişim boyutu olarak tanımlanır ve Eşitlik (1)’deki gibi hesaplanır <CITE>.",yöntem,background
41744,Khan vd. geliştirdikleri bulanık karar ağaçları ile göğüs kanseri verilerini sınıflamış ve bağımsız sınıflayıcılara göre daha başarılı olduklarını ortaya koymuşlardır <CITE> .,giriş,background
29727,"Öğrenme algoritması verileri tanımlamak için inceler keşifler yapar, veriler arasındaki ilişki ağını ortaya koymaya çalışır <CITE> .",giriş,background
34994,"Yani bir AR modeli bir tane gözlem değeri içeriyorsa ""birinci dereceden"", iki tane geçmiş dönem gözlem değeri içeriyorsa ""ikinci dereceden"" ve genel olarak, p tane geçmiş dönem gözlem değeri içeriyorsa p'inci dereceden AR modeli olarak isimlendirilir AR(p) <CITE> Uygulamada daha çok birinci ve ikinci mertebeden AR modelleri kullanılır ve sırasıyla AR(1) ve AR(2) olarak kısaltılarak simgelenirler   .",giriş,background
42702,"Mal kanal endeksi, fiyattaki döngüsel değişimleri belirtir <CITE> .",önerilen metodoloji,background
49073,Al Nuaimi ve ark. <CITE> Edge-IIoT-2022 veri kümesini kullanarak veri odaklı saldırı tespit sistemlerini IoT ve endüstriyel IoT ortamlarında 6 adet makine öğrenme algoritması ile değerlendirmişlerdir.,literatür taramasi,background
29117,"Modellerin performans sonuçlarının tespitinde çoğunlukla, gerçek sınıfların ve tahmin sınıfların değerlerini bulunduran hata matrisinde faydalanılmaktadır <CITE> .",materyal ve metot,background
47208,Daha önce uygulanılan <CITE> paralel çözüm tekniğinde değişikler yapılmış ve elde edilen son denklemler aşağıdaki çözüm basamaklarında yeniden ifade edilmiştir.,paralel çözüm,basis
34990,Sözkonusu teknik beş aşamadan geçerek tahmin işleminin gerçekleştirilmesini amaçlamaktadır <CITE> .,giriş,background
34717,Böylelikle CNN modelleri metinlerin morfolojisini öğrenebilmektedir <CITE> -  .,materyal ve metotlar,background
29760,"Covid -19 salgın süreci, kriz yönetimi bakımından bu tespite verilebilecek başarılı örneklerden biridir<CITE> .",afet risk yönetiminde yapay zekâ kullanimi,background
40038,Aktif saldırı belirleme ve engelleme sistemleri genellikle ağ/host tabanlı çalışmakta olup; anlık ağ trafiği ya da işletim sistemi fonksiyonlarını kullanarak saldırıları belirlemekte ve engellemektedir <CITE> .,literatür incelemesi,background
33964,"Doktorlar tarafından yapılan değerlendirmeler sonucunda, elde edilen bölütleme sonuçlarının manüel bölütleme ile benzeştiği tespit edilmiş ve tanı koymaya yardımcı olabileceği kabul görmüştür <CITE>.",şekil 5. manuel bölütlenmiş yapay kist görüntüsü,support
29120,"Kappa İstatistiği: Landis ve <CITE> çalışmasında kappa istatistik değerinin 0,4'ün üzerinde olması durumunda ölçümün tesadüfi olmadığını, uyum kabul edilebileceğini, kappa istatistik değerinin 0,6 ile 0,8 arasında olmasının önemli bir derecede uyum olduğunu göstermektedir.",materyal ve metot,background
29893,"Çalışmamızda kullanılan ESA'lar şunlardır: VGG16  , VGG16bnorm  , InceptionV1  , InceptionV3  , Xception  , ResNet50V1  , ResNet50V2 <CITE> , MobileNetV1   ve MobileNetV2  .",çalışma fer2013,basis
42687,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  ,  ,  , <CITE> çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",literatür taramasi,discuss
30396,Zeki davranış doğal olarak karıncalar arasındaki organizasyon ve dolaylı iletişim sonucunda ortaya çıkar <CITE> .,karinca kolonisi optimizasyonu,background
31375,"Eğer ki gelecekte teknoloji, <CITE> 'dekine benzer sunuculardakine denk yüksek işlem kapasiteli GPU'lara sahip atanmış dizgeleri uygun maliyetlerle son kullanıcıyla buluşturabilirse ve veri aktarım hızları, algoritmalardaki güncellemelerin atanmış dizgeye yüklenmesi web tabanlı kullanımdakine denk seviyelere getirilebilirse, bu çalışmadaki ve benzeri çalışmalardaki değerlendirmelerin tekrar gözden geçirilmesi gerekecektir.",tartışma,discuss
35079,Metin madenciliği kullanılarak yapılan bir çalışmada kullanıcı tarafından belirtilen internet sitelerinin içeriği analiz edilerek site üzerinde elektronik ticaret yapılıp yapılmadığı tespit edilmiştir <CITE> .,bilgi erişim merkezleri ve uygulamalar,background
30128,"Ağın daha küçük bir versiyonu olan Fast YOLO, saniyede 155 kare işleme özelliğine sahiptir <CITE> .",önerilen tanıma sistemi,background
32387,"Akıllı telefonlar ve tablet PC'ler gibi mobil cihazlar, hastalar ve klinisyenler arasında etkileşimli iletişim ile kişiselleştirilmiş ev tabanlı terapi sağlayabilir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29933,"Okuyucunun yeterlilik seviyesi genel olarak gelişim, öğrenim, deneyim ve yıllarca süren kapsamlı bir okuma deneyiminin ürünü olarak ulaşılan bir okuma yeteneği olarak tanımlanmaktadır <CITE> .",literatür araştirmasi,background
48513,"Çince için Yu , Fransızca için Poibeau , İtalyanca için Cucchiarelli <CITE>, Bulgarca için Silva , Kore dili için Whitelaw , Lehçe için Piskorski  ve Rusça için Popov tarafından yayınlanmış çalışmalar mevcuttur.",giriş,background
31496,1997 yılından bu yana KDD konferansı ile birlikte bir veri madenciliği yarışması düzenlenmektedir <CITE> .,literatür taraması,background
31979,Literatürdeki benzer çalışmalarda sınıflandırma başarılarının karşılaştırılmasında <CITE> .,araştırma sonuçları ve tartışma,background
45012,"Çalışmada panoramik görüntülerin çözünürlük kalitelerini ölçmek için Tenengrad (Tenen) <CITE> ve standart sapma (SS), bulanıklık bilgisini ölçmek için ise bulanıklık (BM) metrikleri tercih edilmiştir.",önerilen yöntem,basis
45365,"Bilgi entropisi yardımıyla eğitim setinden, ikili karar ağacı oluşturan C4.5 algoritması, eğitim süreci nispeten uzun olan, test süreci ise oldukça hızlı olan bir sınıflandırıcıdır <CITE> .",gerçekleştirilen çalışma,basis
29938,"Söz konusu düzenleme, genel olarak, araştırmacı ve yatırımcılar ile paylaşılan finansal dokümanlarının hazırlanmasında okuyucunun anlamasını güçleştirecek legal ve teknik terminolojiden kaçınılması, kısa cümleler ve gündelik dil kullanımı, devrik cümlelere yer verilmemesi, karmaşık bilginin tablolar halinde sunulması gibi düzenlemeleri içermektedir <CITE> .",literatür araştirmasi,background
43545,1956 yılında İngiltere'de düzenlenen Dartmouth Konferansı'nda ilk defa adı geçen yapay zekâ kavramı gerçek anlamda 1997 yılında IBM (International Business Machines) tarafından üretilen Deep Blue adlı bilgisayarın dünyada satranç oyununda en iyi olduğu bilinen Garry Kasparov'a galip gelmesi ile hayatımıza girmiştir <CITE> .,giriş,background
29665,"Optik Karakter Tanıma (OCR),taranmış dosyalar, basılı materyaller ve ya elektronik görüntüler üzerindeki karakterlerin düzenlenebilir ve aranabilir verilere dönüştürmemize olanak sağlar<CITE> .",giriş,background
30050,İki boyutlu insan modellerinin kullanılarak yürüme hareketinin modellenmesi için önerilen yöntemler çeşitli simülasyonlarla doğrulanmıştır <CITE> .,giriş,background
32392,"Yapay zekâ sağlığın birçok alanında kullanıldığı gibi rehabilitasyonun çoğu alanında tanı, tedavi ve sınıflandırma aşamalarında da kullanılmaktadır <CITE> .",sonuç ve öneriler,background
48758,"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı <CITE> , tarihi mekânların tanıtımı  , müzeler  , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
30366,"Bu zorlukları ele almak için, temel bileşenler analizi  -  , çok boyutlu ölçekleme  , yerel Fisher diskriminant analizi   ve yarı denetimli yerel Fisher diskriminant analizi <CITE> gibi geleneksel doğrusal temelli boyut indirgeme teknikleri geliştirilmiştir.",giriş,background
49121,"Çok güçlü bir sınıflandırma tekniği olan destek vektör makinelerinin (SVM) doğruluğu, öğrenme parametrelerine yüksek bağımlılık göstermesi nedeniyle, EHO algoritması ile SVM parametre ayarlaması gerçekleştirilmiştir <CITE> .",giriş,background
29220,"Almutlaq ve ark, yaş, ilk doğum yaşı, erken menarş, cinsiyet, beslenme faktörleri, tütün içilmesi, alkol tüketimi, düşük doz radyasyon, obezite, fiziksel aktivite, emzirme, hormonal, hormon replasman tedavisi, steroid hormon reseptörleri, mamografik yoğunluk, iyi huylu meme hastalığı ve genetik faktörlerini inceleyerek Suudi Arabistan'daki meme kanserine neden olan faktörleri araştırmışlardır <CITE> .",önceki çalişmalar,background
49540,Transfer öğrenme ile önceden büyük veri kümeleri kullanılarak eğitilmiş bir model ile farklı bir alandaki veri kümesinden öznitelik çıkarımı yapılabilmektedir <CITE>.,materyal ve metot,background
38302,"Hedef tabanlı duygu analizine temel teşkil eden çalışmalar, hedef derecelemesi   ve hedef tarama <CITE> konularıyla başlamıştır.",literatür taramasi,basis
29324,Ayrıca hematoloğun deneyimine bağlıydı ve algılamada hatalar getirebilmekteydi <CITE> .,giriş,background
48686,"Brezilya Portekizcesi için erkek bir konuşmacı tarafından seslendirilen 13.311'i benzersiz kelime olmak üzere toplam 71.358 kelime içeren ve 10,47 saat uzunluğunda olan bir veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
29426,"Bilgisayarlı tomografi (BT) tarama görüntüsü, pozitif Covid-19 hastalarının tespit edilmesi için önemli ayrıntılar taşımaktadır <CITE> .",giriş,background
30149,Türkçe için önerilen morfolojik analiz sistemlerinin başında PC-Kimmo <CITE> adı verilen iki katmanlı dil analiz modelinin önerdiği sonlu durum kuralları ile tanımlanmış iki katmanlı sistemdir  .,konuya ilişkin önceki çalişmalar,background
31871,Mikroservis mimaride senkron ve asenkron iletişim teknikleri kullanılabilir ve geliştirilen mikroservisler konteyner teknolojileri <CITE> ile yönetilebilir.,giriş,background
34850,Bu çalışmada Oxford 102 Flowers veri seti kullanılmıştır <CITE> .,veri seti,basis
49126,"Parashar ve ark., en iyi fil pozisyonunun güncellenmesi esnasında, temel EHO'dan farklı bir şekilde sadece merkez klan pozisyonunu kullanmak yerine, bir önceki en iyi fil pozisyonunu klanın merkez pozisyonuna ekleyerek değiştirilmiş fil sürü optimizasyonunu önermiştir <CITE> .",giriş,discuss
48927,"Süreç ölçütleri <CITE> ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri  ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri   ve Değişikliklerin entropisi  ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
30821,Literatürde şimdiye dek bu veri kümesi üzerinde sadece hedef kategori çıkarımı (Bölüm 0) ve duygu sınıfı belirleme (Bölüm 6.4) görevleri üzerinde bazı çalışmaların <CITE>sonuçlarının raporlandığı görülmektedir.,deneyler,background
48528,Sağlık verilerinin kablosuz ve gerçek zamanlı olarak izleyen bir program Android cihazlar için geliştirilmiştir <CITE> .,giriş,background
