citation_context,section,citation_intent
"Dağıtılmış sistemlerde saydamlık genelde yerel alan sistemleri için sağlanmıştır. Fakat, bu sistemler için bulunan çözümler geniş alana ölçeklenememektedirler <CITE>.",giriş,background
"Bu güne kadar geliştirilen dağıtılmış sistemler genelde geniş alan ağı ortamında, bilinen dosya işlemleri sunmuşlardır <CITE>. Bu uygulamalar çoğunlukla düşük-düzeyli haberleşme ilkelerini kullanarak gerçeklenmiş, basit ve tekdüze bir kavramsal modele sahiptirler.",giriş,background
"Bilgiyi kanıta dayandırma ihtiyacından ortaya çıkan istatistik <CITE> yüzyıllardır veri analizinde ve veriyi anlamlandırmada kullanılmaktadır. Kökeni veri madenciliğinden çok daha eskilere dayanan istatistik ""veriden öğrenme, belirsizliği ölçme, kontrol etme bilimidir"" [REF].",kavramlar,background
"Bilgiyi kanıta dayandırma ihtiyacından ortaya çıkan istatistik [REF] yüzyıllardır veri analizinde ve veriyi anlamlandırmada kullanılmaktadır. Kökeni veri madenciliğinden çok daha eskilere dayanan istatistik ""veriden öğrenme, belirsizliği ölçme, kontrol etme bilimidir"" <CITE>. Değişkenler arasındaki ilişkileri inceleyen, veri setini çeşitli hesaplamalarla analiz edip bulguları özetleyen, örneklemden çıkartılan sonuçların veri kütlesi için genelleştirmeye yarayan bir bilim dalı olarak istatistik veri madenciliğinden çok daha eski yıllarda ortaya çıkmış ve veri analiz etmede yüzyıllar boyunca kullanılmıştır.",kavramlar,background
"Değişkenler arasındaki ilişkileri inceleyen, veri setini çeşitli hesaplamalarla analiz edip bulguları özetleyen, örneklemden çıkartılan sonuçların veri kütlesi için genelleştirmeye yarayan bir bilim dalı olarak istatistik veri madenciliğinden çok daha eski yıllarda ortaya çıkmış ve veri analiz etmede yüzyıllar boyunca kullanılmıştır. İstatistiğin tarihine bakıldığında 16-17. yüzyıllara kadar dayanan çalışmalar olduğu görülmektedir <CITE>.",kavramlar,background
"Toplamda 9000'den fazla kez alıntılanan Fayyad ve diğ. [REF]<CITE> tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır [REF], [REF]. Her iki makalede de hızla artan veri boyutlarından anlamlı bilgi elde edebilmek için, bilgisayar temelli yeni yöntemlere ihtiyaç duyulduğundan, veri tabanlarında bilgi keşfi ve veri madenciliği konularının araştırmacıların dikkatini çektiğinden bahsedilmektedir [REF], [REF].",kavramlar,background
"Toplamda 9000'den fazla kez alıntılanan Fayyad ve diğ.   tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır <CITE> ,  .",kavramlar,background
"[REF][REF] tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır [REF], [REF]. Her iki makalede de hızla artan veri boyutlarından anlamlı bilgi elde edebilmek için, bilgisayar temelli yeni yöntemlere ihtiyaç duyulduğundan, veri tabanlarında bilgi keşfi ve veri madenciliği konularının araştırmacıların dikkatini çektiğinden bahsedilmektedir <CITE>, [REF]. Makalelerin yazılmış olduğu yılın üzerinden 20 yıl geçmesine rağmen bu konular hala daha güncelliğini korumakla beraber bugünün araştırmacıları için büyük öneme sahiptir.",kavramlar,background
"Veri tabanlarında bilgi keşfi (Knowledge Discovery in Databases -KDD) kavramı adından da anlaşılacağı gibi büyük veri tabanlarında aşamalı bir şekilde bilgi keşfedilmesi sürecini ifade eder. Veri madenciliği ise bu keşif sürecinin belki de en önemli / kilit rol oynayan aşamasıdır <CITE>. Bir çok farklı alandan beslenen veri madenciliği; istatistik, makine öğrenmesi, yapay zeka, örüntü tanıma alanlarındaki gelişmelerden de beslenmektedir [REF].",kavramlar,background
"Veri madenciliği ise bu keşif sürecinin belki de en önemli / kilit rol oynayan aşamasıdır [REF]. Bir çok farklı alandan beslenen veri madenciliği; istatistik, makine öğrenmesi, yapay zeka, örüntü tanıma alanlarındaki gelişmelerden de beslenmektedir <CITE>. Akpınar'a [REF] göre veri madenciliği yöntemleri istatistik, yapay zeka ve makine öğrenmesinden yararlanmaktadır.",kavramlar,background
"Bir çok farklı alandan beslenen veri madenciliği; istatistik, makine öğrenmesi, yapay zeka, örüntü tanıma alanlarındaki gelişmelerden de beslenmektedir [REF]. Akpınar'a <CITE> göre veri madenciliği yöntemleri istatistik, yapay zeka ve makine öğrenmesinden yararlanmaktadır.",kavramlar,background
"Fayyad ve diğ. <CITE> veri tabanlarında bilgi keşfi sürecini ""verideki geçerli, özgün, potansiyel olarak kullanışlı ve anlaşılabilir desenleri belirlemeye yarayan önemli bir süreç olarak"" tanımlamıştır (Şekil 2). Veri madenciliği ile ilgili çalışan araştırmacılar ise bu tanımlamayı veri madenciliği kavramını tanımlamak için kullanmışlardır.",kavramlar,background
"Kuonen <CITE> , Kumar ve Bhardwaj   ve Kapoor   çalışmalarında; Fayyad ve diğ. 'nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır. Veri madenciliği, veri tabanlarında bilgi keşfi sürecinin bir parçası olmasına rağmen tüm sürecin anlamlı sonuçlara varması açısından belki en önemli aşamasıdır.",kavramlar,background
"Kuonen  , Kumar ve Bhardwaj <CITE> ve Kapoor   çalışmalarında; Fayyad ve diğ.  ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır. Veri madenciliği, veri tabanlarında bilgi keşfi sürecinin bir parçası olmasına rağmen tüm sürecin anlamlı sonuçlara varması açısından belki en önemli aşamasıdır.",kavramlar,background
"Kuonen  , Kumar ve Bhardwaj   ve Kapoor <CITE> çalışmalarında; Fayyad ve diğ.  ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır. Veri madenciliği, veri tabanlarında bilgi keşfi sürecinin bir parçası olmasına rağmen tüm sürecin anlamlı sonuçlara varması açısından belki en önemli aşamasıdır.",kavramlar,background
"Kuonen [REF], Kumar ve Bhardwaj [REF] ve Kapoor [REF] çalışmalarında; Fayyad ve diğ. <CITE>' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır. Veri madenciliği, veri tabanlarında bilgi keşfi sürecinin bir parçası olmasına rağmen tüm sürecin anlamlı sonuçlara varması açısından belki en önemli aşamasıdır.",kavramlar,background
"Bu sebepten dolayı KDD için Fayyad ve diğ. <CITE> tarafından yapılan tanımlamanın, zaman içinde farklı araştırmacılar tarafından veri madenciliğinin tanımlanması için kullanmaya başlanması normal karşılanmaktadır.",kavramlar,background
"Özkan <CITE> veri madenciliğini ""Büyük ölçekli veriler arasından değeri olan bir bilgiyi elde etme işidir."" şeklinde tanımlamıştır.",kavramlar,background
"""Veri madenciliği büyük hacimli veriler arasından bilgiyi çekip çıkarmaktır. Başka bir deyişle veri madenciliği, veri tabanlarındaki büyük ve karmaşık veriler arasındaki bilinmeyen örüntüleri, değerli yapıları ve ilginç ilişkilerin keşfedilmesi bilimidir."" <CITE>",kavramlar,background
"Başka bir deyişle veri madenciliği, veri tabanlarındaki büyük ve karmaşık veriler arasındaki bilinmeyen örüntüleri, değerli yapıları ve ilginç ilişkilerin keşfedilmesi bilimidir.""Veri madenciliğindeki esas amaç veri setinden bilgi elde etmek ve bunu anlaşılabilir bir yapı halinde kullanılmak üzere ortaya koymaktır."" <CITE> ""Veri madenciliğinin amacı, geçmiş faaliyetlerin analizini temel alarak gelecekteki davranışların tahminine yönelik karar-verme modelleri yaratmaktır.""",kavramlar,background
"""Veri madenciliğinin amacı, geçmiş faaliyetlerin analizini temel alarak gelecekteki davranışların tahminine yönelik karar-verme modelleri yaratmaktır."" <CITE>",kavramlar,background
"Esas olarak büyük boyutlu veri tabanlarındaki karmaşık yapılı verinin arasındaki örüntülerin bulunmasını, anlamlı ve kullanışlı olacak bilgilerin keşfedilmesini, elde edilen bilginin anlaşılabilir bir şekilde ortaya konmasını sağlar. Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür <CITE>, [REF], [REF], [REF], [REF], [REF], [REF], [REF].",kavramlar,background
"İstatistik ve veri madenciliği kavramsal olarak farklı alanlar olsa da ikisinin ortak özellikleri vardır (Tablo 2). Her iki alan da veriden öğrenme, verinin bilgiye dönüştürülmesi, veriyi analiz etme, verinin anlamını çözme, belirsizlikleri ortadan kaldırma, olayı etkileyen faktörleri belirleme, ön görüde bulunma amaçlarını yerine getirirler <CITE>, [REF], [REF], [REF]. Genel amaçlarına bakıldığında her iki alanın da odaklandığı nokta veriden öğrenme ya da veriyi bilgiyi dönüştürmedir.",bulgular,background
"Kullanılan analiz çeşitleri [REF], [REF], [REF], [REF], [REF], [REF] Veri madenciliği yöntemlerinin birçoğu temelinde istatistiksel yöntemlere dayanır. Başka bir deyişle veri madenciliğinin temelini istatistik oluşturur ve istatistik bilimi olmadan veri madenciliğinden söz etmek mümkün olamaz <CITE>. Bazı araştırmacılara göre istatistiksel bakış açısıyla bakıldığında veri madenciliği yöntemleri daha esnek yöntemler olarak tanımlanmış ve veri madenciliği istatistikteki çok değişkenli analizlerle eş değer tutulmuştur [REF].",bulgular,background
"Temellerini istatistikten alan veri madenciliği yöntemleri analizlerde istatistiksel yöntemlerin sınırlılıklarını ortadan kaldırmakta ve günümüzün veri bolluğunda her alandan araştırmacılara daha geniş kapsamlı ve esnek analizler yapma imkanı sunmaktadır. ""Günün gereksinimlerine göre kendini güncelleyerek gelişimini sürdüren veri madenciliği"" <CITE> her geçen gün farklı araştırma alanlarında araştırmacılar tarafından ilgi görmektedir. Tıp gibi, araştırmacıların istatistiksel yöntemlere bağlı kaldığı alanlarda ilerleyen zamanlarda veri madenciliği yöntemlerinin daha fazla ilgi göreceği düşünülmektedir.",tartişma ve sonuç,background
"Programı kullanarak birkaç adet farklı erişim noktası veya kablosuz modem test edilmiştir ve sonuçlar gözlemlenmiştir. DoS, hem kablolu hem kablosuz ağlarda yasal kullanıcıların iletişimini aksatmak veya kesintiye uğratmak ve web sitelerini yahut web hizmetlerini bir süreliğine devre dışı bırakmak için kullanılan bir saldırı çeşididir <CITE>[REF].",giriş,background
"Bir bilgisayar üzerinden yürütülen saldırıların başarısızlığa uğradığı durumlarda ise, birden fazla bilgisayar kullanarak DDoS (Distributed Denial of Service Attacks -Dağıtılmış Hizmet Reddi Saldırıları) tipinde saldırılar gerçekleştirilmiştir. Bu teknik sayesinde DoS saldırıları birden fazla cihaz yahut program ile kuvvetlendirilmiştir [REF]<CITE>.",giriş,background
"Günümüzde Web servisleri, iş dünyasında dağıtık uygulama geliştirme standardı olarak kabul görmektedirler <CITE>. Ancak Web servislerinin alt yapısının günümüzdeki en büyük yetersizliği, anlamsal bilgi eksikliğidir. Yani servisler tarafından kullanılan ve servisler arası iletişimde aktarılan bilgi sözdizimsel bir yapıdadır.",giriş,background
"Yeni nesil Web olarak adlandırılan anlamsal Web vizyonu <CITE>, WWW Web sayfası içeriklerinin ontolojiler kullanılarak yorumlanabileceği bir seviyeye taşımayı hedeflemektedir. Anlamsal Web, kişi ya da organizasyonların ihtiyaç duyduğu servisleri arama ve düzenleme işini bilgisayarların yapmasını sağlar [REF].",giriş,background
"Yeni nesil Web olarak adlandırılan anlamsal Web vizyonu [REF], WWW Web sayfası içeriklerinin ontolojiler kullanılarak yorumlanabileceği bir seviyeye taşımayı hedeflemektedir. Anlamsal Web, kişi ya da organizasyonların ihtiyaç duyduğu servisleri arama ve düzenleme işini bilgisayarların yapmasını sağlar <CITE>. Sadece içeriğe değil, Web üzerindeki servislere de erişim sağlar.",giriş,background
"Sunulan bu yenilik ve imkanlar dahilinde teknoloji, toplumun her kurumuna çok kısa sürede yayılmış ve sağladığı kolaylıklarla kurumları kendine bağımlı hale getirmiştir. Zaman içinde ekonomik sistemlerin, ticaretin ve bilgi sistemlerinin bilişim teknolojilerine bağımlı hale gelmesiyle bu alanlarda; sistemlere yetkisiz erişim, bilgi hırsızlığı ve sistemlere fiziksel zararlar verme gibi siber suçlar ciddi bir sorun olarak karşımıza çıkmıştır <CITE>. Bilişim teknolojileri aracılığıyla; sistemlere erişimin kolay olması, yakalanma riskinin çok az olması, suçun sonucunda yüksek kazancın kolay elde edilmesi, bilişim suçlarıyla ilgili kanun ve düzenlemelerin eksik ve yetersiz olması gibi sebepler, kötü niyetli insanlara sanal ortamda suç işleme fikrini benimsetmiş ve sanal ortam üzerinden küçük veya büyük çaplı suçlar işlenebilir hale gelmiştir [REF].",giriş,background
"Ancak, bu ölçmenin tutturma değeri %95 ila %99,7 arasında, duyarlığı ise %70 ila %98 arasında sınama araçlarına göre değişmektedir. DSÖ'ye göre, bulma değeri %80 ve tutturma %90 olan ölçümler kabul edilebilir; bulma değeri %90 ve özgüllüğü %99 olan ölçümler ise istenilen seviyede olarak belirlenmiştir <CITE>.",giriş,background
"Dahası, gerçek dünyadaki radyologların deneyimleri ile ilgili yanılma payı göz önüne alındığında, tomografi ile yapılan tanılar doğruluk oranı daha yüksek olduğu için, hastaları X-Işını ölçümlerine göre daha yüksek oranda radyasyona maruz bırakmasına karşın tercih edilmektedir. Sadece X-Işını göğüs taramaları göz önüne alındığında, deneyimi 10 yıldan fazla olan radyologların 10 yıldan az olan radyologlarla karşılaştırılması hastalığı doğru okuma oranlarının sırasıyla %83,7 ve %76 olduğunu göstermektedir <CITE>. Sonuç olarak, günümüzde çoğu araştırmacı hem sağlık çalışanlarının iş yükünü azaltmak amacı ile hem de tam anlamda bir kontrol mekanizmasına gereksinim duymadan hastaları doğru tanılayabilmek için bir derin öğrenme ağı tasarlamaya çalışmaktadır.",giriş,background
"Kullandıkları modeller arasında, en iyi sonucu VGG19 modeli ile elde etmişlerdir (%93,1 doğruluk, %100 duyarlık ve %85,18 tutturma). Ancak, kullandıkları veri kümesi çok küçük olduğu için, (105 Covid | 80 Covid olmayan | 11 SARS) sonuçların aşırı uyumlu olma olasılığı vardır <CITE>.",giriş,background
Wang ve ark. yaptıkları araştırmada kendi geliştirdikleri açık kaynaklı derin öğrenme sinir ağı tasarımı ile iyi bir doğruluk oranına sahip sonuçlar elde etmişlerdir <CITE>.,giriş,background
"Geçmişte kullanılan CD yerini flaş diske, flaş disk yerini hard diske, hard disk ise yerini bulut bilişime bırakmıştır. Bahsi ilk 1950 yılında geçmiş olsa da özel depolama için ilk kullanılan bulut servisi amazon S3, 2006 yılında hizmete girmiştir <CITE>. Bulut sistemi insanların işlerini kolaylaştırmak ve maliyeti düşürmek için tasarlanmış veri ambarı bütünüdür.",giriş,background
"Bulut denilince akla yeni bir kavram olarak gelse de aslında internet ilk kullanılmaya başlandığında birçok servis bulut üzerinden sağlanmaktaydı fakat kullanıcılar tarafından bilinmiyordu. Bulut bilişim, katmanlarında birçok servis, altyapı ve platform barındırmaktadır <CITE>. Bulut bilişimin hizmet alanında dört faklı tür kullanılmaktadır [REF].",giriş,background
"Bulut bilişim, katmanlarında birçok servis, altyapı ve platform barındırmaktadır [REF]. Bulut bilişimin hizmet alanında dört faklı tür kullanılmaktadır <CITE>. Bu hizmet modellerine aynı zamanda farklı dağıtım modelleri de denilmektedir.",giriş,background
"Aynı anda 2 EC2 makineyi tek bir diski okuyup yazması isteniyor ise bu EBS ile mümkün Bilgisayar Bilimleri ve Teknolojileri Dergisi olmayacaktır. Eğer böyle bir şey isteniyor ise Elastic File System (EFS) ile mümkün olabilecektir <CITE>. EBS birimi, çalışan örneklere eklenebilen, USB sürücüye benzeyen bir depolama aygıtıdır.",giriş,background
"Veri dayanıklılığı yaklaşık %99,7'dir. Son yedeklemeleri Amazon S3'e yüklemektedir <CITE>. Amazon Elastik Block Store (EBS), Amazon EC2 bulut sunucularıyla kullanım için blok düzeyinde depolama birimleri sağlamaktadır.",giriş,background
Yukarıdaki şekilde AWS kullanan birimler yer almıştır. AWS'i genel olarak işletmeler tercih etmektedir <CITE>.,giriş,background
"• Meta data ve user data olmak üzere iki seçenek kullanılabilmektedir <CITE> Normal bilgisayarlarda CPU ve RAM ayrı seçilirken, EC2 birlikte seçilmektedir [REF].",aws işlem hizmetleri,background
"Meta data ve user data olmak üzere iki seçenek kullanılabilmektedir   Normal bilgisayarlarda CPU ve RAM ayrı seçilirken, EC2 birlikte seçilmektedir <CITE> .",aws işlem hizmetleri,background
"Amazonda fiyatları kullanıcılar belirlemektedir. Kullanıcının, kullanacağı yani ihtiyacı olan veri boyutu, ulaşılabilirliğine göre modelleri ve fiyatlandırmaları belirlenebilmektedir <CITE>. AWS'i ücretsiz denenebileceği gibi ücretli olarak sürekli kullanıma açık olan bir platformdur.",amazon ec2 ve s3 fiyatlandirma,background
"Bu yüzden fiyatlandırmaları EC2'ya göre daha uygun olmaktadır. Örneğin Amazon S3, 100GB'lık bir depolama alanı için ortalama 2,3$ maliyet biçmektedir <CITE>",amazon ec2 ve s3 fiyatlandirma,background
"Bu çalışmada, AlexNet, GoogleNet ve VGG-19 mimarileri incelenmiştir. <CITE>. Mimari yapı, Şekil 5'te verilmiştir.",materyal ve metot,basis
"SVM'nin literatürde en başarılı metotlardan biri olarak görülmesi, bu çalışmanın sınıflandırıcısı için tercih sebebi olmuştur <CITE>[REF][REF].",materyal ve metot,basis
"Buna karşın; GoogLeNet ile VGG-19 mimarilerine ait başarıların da AlexNet'den çok farklı olmadığı anlaşılmaktadır. Buradan hareketle öğrenme aktarımı yönteminin, literatürdeki benzer çalışmalar gibi, bu çalışmada kullanılan veri seti için de etkili olduğunu söylenebilir <CITE>. Çünkü bu üç mimari de öncesinde büyük fotoğraf boyutlarında eğitilmiş ve farklı sınıflar için modelini genelleştirmeyi başarabilmiştir.",tartışma ve deneysel sonuçlar,support
"Ayrıca Tablo 2'deki değerler kıyaslandığında, her ne kadar sonuçlar birbirine yakın olsa da öğrenme modelindeki katman sayısının artırılması sınıflandırma performansını olumsuz etkilemiştir. Bunun sebebi olarak, bir noktadan sonra ağın girdi tarafından gelen öznitelikleri tekrar kullanamayarak ağın öğrenme problemi ile karşı karşıya gelmesi şeklinde yorumlanabilir <CITE>. Ayrıca insandaki uzun kemiklerin sınıflandırılması üzerine yapılan benzer başka bir çalışma için 6 katmanlı bir CNN modeli ile yüksek başarılar elde edildiği tespit edilmiştir [REF].",tartışma ve deneysel sonuçlar,discuss
"Bunun sebebi olarak, bir noktadan sonra ağın girdi tarafından gelen öznitelikleri tekrar kullanamayarak ağın öğrenme problemi ile karşı karşıya gelmesi şeklinde yorumlanabilir [REF]. Ayrıca insandaki uzun kemiklerin sınıflandırılması üzerine yapılan benzer başka bir çalışma için 6 katmanlı bir CNN modeli ile yüksek başarılar elde edildiği tespit edilmiştir <CITE>.",tartışma ve deneysel sonuçlar,support
"Bu tabloya göre, femur ve tibia sınıflarına ait görüntülerinin daha belirgin özniteliklere sahip olması sebebiyle daha başarılı bir şekilde sınıflandırıldığı ortaya çıkmaktadır. Daha yüksek başarılar elde etmek; ağ yapılarının optimize edilmesi ve veri setinin çoğaltılması ile mümkündür <CITE>. Bu nedenle, kümülatif olarak güncellenen veri seti sayesinde gelecek çalışmalar adına daha çok veri ile performans iyileştirilmesi söz konusu olabilir.",tartışma ve deneysel sonuçlar,discuss
"Oylaşmacı süreçlerin, geleneksel kurumları nasıl dönüştüreceğine dair tartışmalar, her geçen gün hız kazanmaktadır. Bu tartışmalarda çoğunlukla, açık ve saydamiletişim mekanizmalarının yanı sıra doğrudan katılımı sağlayan süreçlerin geliştirilmesine ve güven mekanizmalarının artırılmasına odaklanılmaktadır <CITE>[REF][REF][REF].",giriş,background
"Katılımcı ve oylaşmacı bir yönetim için en önemli enstrümanlardan biri, toplumsal çoğulculuk olarak görülmektedir <CITE>. Günümüzde medyanın teknolojiyle entegrasyonu dolayısıyla, internet, sosyal medya gibi yeni medya araçları yaygınlaşmıştır.",giriş,background
"Günümüzde medyanın teknolojiyle entegrasyonu dolayısıyla, internet, sosyal medya gibi yeni medya araçları yaygınlaşmıştır. Bu araçlar, çoğulcu ve katılımcı bir ortam için zemin sunar ve halkın kendini ifade etmesine ortam sağlar <CITE>. Sosyal medyanın (sosyal ağ) doğal kaynaklar özelinde yönetişim kalitesini artırıp artırmayacağını inceleyen bir çalışmada [REF], sosyal medya kullanım düzeyi daha yüksek olan ülkelerin, düşük sosyal medya kullanım düzeyine sahip ülkelere göre daha kaliteli doğal kaynak yönetiminden yararlandığı belirlenmiştir.",giriş,background
"Bu araçlar, çoğulcu ve katılımcı bir ortam için zemin sunar ve halkın kendini ifade etmesine ortam sağlar [REF]. Sosyal medyanın (sosyal ağ) doğal kaynaklar özelinde yönetişim kalitesini artırıp artırmayacağını inceleyen bir çalışmada <CITE>, sosyal medya kullanım düzeyi daha yüksek olan ülkelerin, düşük sosyal medya kullanım düzeyine sahip ülkelere göre daha kaliteli doğal kaynak yönetiminden yararlandığı belirlenmiştir. Afrika'da sosyal medya ve yönetişim arasındaki bağlantıların değerlendirildiği bir diğer çalışmada [REF], sosyal medyanın yönetişim dinamikleri ile pozitif yönlü dönüştürücü bir ilişkili içinde olduğu tespit edilmiştir.",giriş,background
"Sosyal medyanın (sosyal ağ) doğal kaynaklar özelinde yönetişim kalitesini artırıp artırmayacağını inceleyen bir çalışmada [REF], sosyal medya kullanım düzeyi daha yüksek olan ülkelerin, düşük sosyal medya kullanım düzeyine sahip ülkelere göre daha kaliteli doğal kaynak yönetiminden yararlandığı belirlenmiştir. Afrika'da sosyal medya ve yönetişim arasındaki bağlantıların değerlendirildiği bir diğer çalışmada <CITE>, sosyal medyanın yönetişim dinamikleri ile pozitif yönlü dönüştürücü bir ilişkili içinde olduğu tespit edilmiştir. Çalışmamızda, sosyal medya ortamının yönetişime entegre edilmesinin, karar alma süreçlerinin şekillendirilmesinde mevcut ortamın sunduğu katılım ve oylaşma gibi avantajları güçlendireceği düşüncesinden hareket edilmiştir.",giriş,background
"Sosyal medya katılımı ile güçlenecek bir mekanizma olmasının yanı sıra oylaşma çok yönlü bir süreçtir. Oylaşma süreçlerinin tutarlı şekilde ilerlemesi kritik bir konudur <CITE>. Örneğin oylaşılan ya da uzlaşılan bir konuda herhangi bir değişiklik gerçekleştiğinde, konuya etki eden tüm unsurların güncellenmesi gerekir.",giriş,background
"Aksi takdirde tutarlılık kaybolabilir. Tutarlılığın yeniden sağlanması için, değişen fikirlerin, kararların ya da tartışma süreçlerinin etkilediği bütün yeni oylaşmaların, fikirlerin ve kararların değişmesi gerekebilir <CITE>. Çünkü, bir bilgiyi destekleyen unsurlarda oluşabilecek herhangi bir değişiklik, zincirleme bir etkiyle, o bilginin desteklediği tüm bilgileri sorgulanır hale getirir [REF].",giriş,background
"Tutarlılığın yeniden sağlanması için, değişen fikirlerin, kararların ya da tartışma süreçlerinin etkilediği bütün yeni oylaşmaların, fikirlerin ve kararların değişmesi gerekebilir [REF]. Çünkü, bir bilgiyi destekleyen unsurlarda oluşabilecek herhangi bir değişiklik, zincirleme bir etkiyle, o bilginin desteklediği tüm bilgileri sorgulanır hale getirir <CITE>. Bu açıdan ileride çıkarımsal sorunlar oluşmaması için tutarlılığın bir an önce sağlanması önemlidir.",giriş,background
"Oylaşma süreçleri ile ilgili diğer bir önemli konu güvendir <CITE>. Gerçek yaşamda insan odaklı oylaşma süreçlerinde temel unsur, güvenin sağlanmasıdır [REF].",giriş,background
"Oylaşma süreçleri ile ilgili diğer bir önemli konu güvendir. Gerçek yaşamda insan odaklı oylaşma süreçlerinde temel unsur, güvenin sağlanmasıdır <CITE> .",giriş,background
"Oylaşma süreçlerine dair diğer önemli unsur, oylaşmanın ve uzlaşmanın değişebilir ya da değişemez olmasıdır <CITE>. Örneğin oylaşılan konunun güncelliği, dinamikleri ve bağlamı değişebilir.",giriş,discuss
"Örneğin oylaşılan konunun güncelliği, dinamikleri ve bağlamı değişebilir. Aynı zamanda herhangi bir konuda oylaşan aktörlerin, oylaşma sürecinin ve varılan uzlaşmaya ilişkin yapının, herhangi bir nedenle geçerliliğini yitirmiş olsa dahi, sonradan değişemez, üzerinde oynanamaz olması gerekmektedir <CITE>. Mevcut yapının değişemez olması, hayata geçirilsin ya da geçirilmesin, güncellensin ya da güncellenmesin tüm oylaşma süreçlerinin, geriye dönük tüm ayrıntılarıyla incelenebilir ve değişemez olmasının garanti altına alınmasını ifade eder.",giriş,background
"Bağlam, bir durumun kendisine etki eden tüm durumlar ve ilişkiler bütünüdür. Bağlam açısından bazı durumlar önemli olabilirken bazıları önemsiz olabilmektedir ve dahası, bu önem durumu değişkenlik gösterebilmektedir <CITE>. Dolayısıyla bir oylaşma sürecinin ya da uzlaşmanın bağlamı değiştiğinde, söz konusu oylaşma süreci ya da uzlaşılan durum da güncellenebilir olmalıdır.",giriş,background
"Oylaşma süreçlerinde kritik önem taşıyan bir diğer unsur, takip edilebilirliktir <CITE>. Oylaşma edilen bir konunun, ortaya atıldığı ilk andan itibaren, ortaya çıkmasına neden olan alt başlıklarla ilişkisi, konunun olgunlaşma ve uzlaşmaya dönüşme serüveni ve ulaştığı nihai noktanın ilişkili olduğu alt ve üst başlıklarla ve fikir mekanizmalarıyla ilişkisi, geçtiği her aşama ile takip edilebilir olmalıdır [REF].",giriş,background
"Oylaşma süreçlerinde kritik önem taşıyan bir diğer unsur, takip edilebilirliktir [REF]. Oylaşma edilen bir konunun, ortaya atıldığı ilk andan itibaren, ortaya çıkmasına neden olan alt başlıklarla ilişkisi, konunun olgunlaşma ve uzlaşmaya dönüşme serüveni ve ulaştığı nihai noktanın ilişkili olduğu alt ve üst başlıklarla ve fikir mekanizmalarıyla ilişkisi, geçtiği her aşama ile takip edilebilir olmalıdır <CITE>. Böylece, gerektiğinde geçmişte gerçekleştirilmiş herhangi bir oylaşma ile ilgili tüm ayrıntılara erişilebilmesi mümkün hale gelir.",giriş,background
"Geleneksel anlamda yönetim süreci hizmet ve politika sunmak üzere tasarlanmıştır <CITE>. Ancak, bu durum Bilgi ve İletişim Teknolojisinin (BİT) etkisiyle son yıllarda gelişmiş ve çeşitlenmiş bir elektronik yönetim anlayışına dönüşmüştür.",ilgili çalışmalar,background
"Ancak, bu durum Bilgi ve İletişim Teknolojisinin (BİT) etkisiyle son yıllarda gelişmiş ve çeşitlenmiş bir elektronik yönetim anlayışına dönüşmüştür. Bu nedenle, yönetimsel verimliliğin iyileştirilmesi, modern yönetişimin temel değerleri arasında yer almaktadır <CITE>. Bu bağlamda hükümetlerin, genellikle ""Dönüşümsel Hükümet"" veya T-Gov olarak adlandırılan BİT liderliğindeki politika araçlarının uygulanması yoluyla sayısal dönüşümü sağlayan politikalar tasarlamaları yaygın bir beklenti halini almıştır [REF].",ilgili çalışmalar,background
"Bu nedenle, yönetimsel verimliliğin iyileştirilmesi, modern yönetişimin temel değerleri arasında yer almaktadır [REF]. Bu bağlamda hükümetlerin, genellikle ""Dönüşümsel Hükümet"" veya T-Gov olarak adlandırılan BİT liderliğindeki politika araçlarının uygulanması yoluyla sayısal dönüşümü sağlayan politikalar tasarlamaları yaygın bir beklenti halini almıştır <CITE>. Örneğin elektronik devlet (e-devlet) ve akıllı devlet terimleri, hala geliştirme aşamasında olan ve geçtiğimiz yirmi yılda araştırmacılardan büyük ilgi gören kavramlardır [REF][REF][REF][REF]; [REF]; [REF].",ilgili çalışmalar,background
