id,citation_context,section,citation_intent
39753,"Naive Bayes, Bayes teoreminin uygulanmasına bağlı, olasılık tabanlı istatistiksel bir sınıflandırma algoritmasıdır <CITE> .",MATERYAL VE METOD,basis
39781,"Ayrıca, makale çözülmesi gereken siber sorunun özelliklerine bağlı olarak kullanılacak en iyi yöntemler hakkında öneriler sunmaktadır <CITE> .",BULGULAR,discuss
39782,"Çalışma sonuçlarında, bir çalışanın bilgi güvenliği politikasına uyma niyetinin, tutum, normatif inançlar ve öz yeterlilikten önemli ölçüde etkilendiğini bulunmuştur <CITE> .",BULGULAR,support
39787,"Özellikle ABD, Çin gibi gelişmiş ülkelerdeki yayın sayısı gelişmekte olan ülkelere kıyasla yüksek seyretmiştir <CITE> ,  .",BULGULAR,support
39794,"Pullman ve ark. <CITE> , bir coğrafi sözlük veya dizin görevi gören, genellikle bir ülkenin, bölgenin, kıtanın coğrafi yapısı, sosyal istatistikleri ve fiziksel özellikleri hakkında bilgi içeren Gazetteer isimli veri seti üzerinde; bölge ve ülke isimlerini, bu isimlerin varyantlarıyla, yer adlarının eşleştirilmesi üzerine çalışmışlardır.",Literatür İncelemesi,discuss
39798,"Chen G. ve ark. <CITE> , yazarlar yaygın kullanılan metin benzerliği algoritmalarını ve web sayfası tekilleştirme algoritmalarını analiz etmişlerdir.",Literatür İncelemesi,discuss
39799,"Vijaymeena M.K. ve ark. <CITE> , metin benzerliği ile ilgili mevcut çalışmaları, dize tabanlı, bilgi tabanlı ve derlem tabanlı benzerlikler olarak üç önemli yaklaşıma ayırarak tartışmıştır.",Literatür İncelemesi,discuss
39802, Gereksiz veya tekrarlayan bilgileri kaldırarak veri kalitesini arttırır <CITE> .,Materyal ve Metot,basis
39803,"Levenshtein mesafesi ne kadar küçükse, dizeler de bir o kadar benzerdir <CITE> .",Materyal ve Metot,basis
39804,"üst kutu anlamına gelir (ekleme) (i-1, j-1): sol üst kutu anlamına gelir (yer değiştirme) <CITE> .",Materyal ve Metot,basis
39808,Tversky indeksi α + β = 1 olarak formülize edilebilir <CITE> .,Materyal ve Metot,basis
39809,"Aksi takdirde, eşleşme derecesi 0 'dır <CITE> Burada 𝐾 𝑚 eşleşen harf sayısıdır   .",Materyal ve Metot,basis
39811,Şekil 1'de örnek bir sorgu dizesinin bulanık dize eşleme algoritmasından geçişi gösterilmiştir <CITE> .,Materyal ve Metot,basis
39820,"Fakat bu çalışmada elde edilen demetlerin öneri için kullanımı gösterilmemiştir. <CITE>'daki yöntemlerde, kullanıcı oturumları birbirlerine olan benzerliklerine bakılarak demetlere atanmıştır.",Giriş,discuss
39826,Tıklama İzi Ağacı (TİA) modülünde öneriler <CITE> çalışmasındaki gibi üretilir.,Melez Öneri Sisteminin Modülleri,basis
39827,Tıklama İzi Ağacı (TİA) modülünde öneriler   çalışmasındaki gibi üretilir. <CITE> 'te önerilen model ise sistemde yer alacak ikinci öneri sistemidir.,Melez Öneri Sisteminin Modülleri,basis
39829,"Öneri modellerinde çevrimdışı aşamada, işlenmemiş web sunucusu günlük verileri temizlenir ve kullanıcı örüntülerinin bulunması için hazırlanır. <CITE>Eğer yeni kullanıcının ilk isteği p 2 ise, TİA modeli p 4 sayfasını önerir.",Melez Öneri Modeli,basis
39832,"Bu başarımı artırır fakat öneri yapılırken, aktif kullanıcı oturumunun en çok örtüştüğü oturum tüm ağaçta arandığı için öneri üretme süresi demetleme yapıldığı duruma göre daha uzundur <CITE> .",Melez Öneri Modeli,discuss
39834,İkinci web sunucusu günlük verisi Baltimore Washington DC bölgesinin internet servis sağlayıcısı olan ClarkNET (C.NET veri kümesi) web sunucularındandır <CITE> .,Deney Sonuçları,basis
39835,Son veri kümesi ise Saskatchewan Üniversitesinin (SU veri kümesi) sunucularındandır <CITE>,Deney Sonuçları,basis
39857,Yönetimi Çerçeve Altyapısı Risk protokolleri ve strateji belirleme aşamasında NIST tarafından yayımlanan kritik altyapılarda siber güvenliğin artırılmasına yönelik çerçeveden <CITE> faydalanılmasının sistemin karakteristiğini çıkarmada ortaya çıkacak karmaşık ve zorlu süreci ortadan kaldıracağı ve kabul görmüş bir yaklaşım ile standart bir süreç oluşturulacağı değerlendirilmektedir.,Kritik Altyapılarda Risk Analizi ve,basis
39858,Şekil -5: Sistem Gereklilikleri Şablonu <CITE> Katmanlı mimari tasarımında her bir katman içerisinde ayrı risk değerlendirmesi yapılacak ve sonuçlar bir sonraki aşamanın girdileri olacaktır.,Kritik Altyapılarda Risk Analizi ve,basis
39861,Şekil -6: Senaryo Tabanlı Yaklaşım Modeli <CITE> a.,Kritik Altyapılarda Risk Analizi ve,basis
39862,Varlık Varlığın bilgi güvenliği açısından önem düzeyi <CITE> Çizelge-1'de yer alan değerler üzerinden organizasyon tarafından belirlenebilir.,Kritik Altyapılarda Risk Analizi ve,basis
39895,ile 255 arasındaki herbir değer için sınıflar arası varyans değeri hesaplanmakta ve en büyük varyansa sahip t değeri ise E eşik değeri olarak belirlenmektedir <CITE> .,Materyal ve Metot,basis
39896,Her pikseldeki RGB değeri interpolasyon yöntemiyle hesaplanmaktadır <CITE> .,Araştırma Sonuçları ve Tartışma,basis
39897,CMOS sensörden veri alma aşamaları <CITE> RAW formatında alınan görüntü interpolasyonla RGB'ye dönüştürüldükten sonra SDRAM'a yazılmaktadır.,Araştırma Sonuçları ve Tartışma,basis
39899,Histogram çıkarma işlemi <CITE> Histogram dizisi oluşturulduktan sonra histogram dizisindeki her piksel için varyans hesaplanmaktadır.,Araştırma Sonuçları ve Tartışma,basis
39924,"Kelime vektörleri yöntemi, kelimeleri n boyutlu bir uzayda birer vektör olarak temsil etmek ve bu yol ile kelimeler arası uzaklıkları hesaplayarak aralarındaki anlamsal benzerliği tespit etme amacıyla önerilmiştir <CITE> .",METOD,basis
39925,Skip-Gram seyrek kelimeler için daha iyi sonuçlar üretebilir <CITE> .,METOD,basis
39927,"X ismini verdiğimiz veri kümemiz, Amazon sitesinden toplanan kullanıcı yorumlarını içermektedir <CITE> .",VERİ KÜMESİ,basis
39928,"Y ismini verdiğimiz veri kümemiz ise, Openmind sitesi üzerinden elde edilmiştir <CITE> .",VERİ KÜMESİ,basis
39930,Aritmetik ortalamaya ait formül Eşitlik 1'de görülmektedir <CITE> .,DENEY,basis
39931,Medyan bulmak için basit bir algoritmaya göre sıralanmış veri değerlerinin kalan en küçük ve en büyük değerleri birer birer elimine edilir; veri sayısı tek ise en son kalan tek veri medyandır; eğer veri sayısı çift ise son kalan iki veri çiftinin ortalaması medyan olur <CITE> .,DENEY,basis
39932,Medyan için kullanılan formüller Eşitlik 2-3'te görülmektedir <CITE> .,DENEY,basis
39965,Böylece orijinal veri kümesi projeksiy on matrisini kullanarak k-boyutlu yeni uzaya dönüşmüş olur <CITE> .,MAKİNE ÖĞRENMESİ VE ALGORİTMALARI,basis
39969,"İlgili matematiksel modellerin başarıları, Anaconda Navigator ortamında Phyton programlama dilinde Numpy, Pandas, MatPlotLib, Seaborn, Scikit-learn kütüphaneleri kullanılarak K-en yakın komşu, Naive Bayes, Destek Vektör Makineleri, Karar Ağaçları, Rastgele Orman, Boosting makine öğrenmesi algoritmaları ile (bu algoritmalardan bazıları, verileri eğitim ve test verisi olarak ayırırken dağılımdan kaynaklı aşırı öğrenme, yanlılık veya öğrenememe gibi hata oluşma ihtimallerine karşın k-katlı çapraz doğrulama ve katmanlı k-katlı çapraz doğrulama model değerlendirme yöntemleriyle birlikte tekrar uygulanarak ) elde edilmiştir <CITE> ,  .",VERİ SETİ VE İŞLEM AKIŞ DİYAGRAMI,basis
40045,"Salama, Marie, El-Fargary ve <CITE> web saldırı tespiti için web sunucu logları önişlemesi ile ilgili yaptıkları çalışmada web saldırı ve web kullanım madenciliği için yapılan önişlemelerin farklarını açıklayarak saldırı tespitinde önişlemenin öneminden bahsetmişlerdir <CITE> .",LİTERATÜR İNCELEMESİ,discuss
40071,Verileri dosyadan açma  Verileri URL'den açma  Verileri veritabanından açma Bu çalışmada veriler veritabanı aracılığı ile WEKA'ya aktarılmıştır. <CITE> .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI,basis
36907,Aydilek <CITE> SMOTE algoritması ile NASA PROMISE veri deposunda yer alan veri kümelerindeki sınıf dengesizliğinin iyileştirilmesi üzerinde çalışmıştır  .,Yayın İncelemesi,discuss
36923,"K-En Yakın Komşu Algoritması, sık kullanılan makine öğrenmesi algoritmalarından en yakın komşu algoritması, birbirine yakın durumda olan değerlerin benzer olacağı mantığına dayanır <CITE> .",Materyal ve Yöntem,basis
36924,"Öğrenme tabanlı algoritmalardan biri olan bu algoritmada, yeni karşılaşılan X bir değer, eğitim kümesindeki örnekler ile arasındaki benzerliğe göre sınıflandırılır <CITE> .",Materyal ve Yöntem,basis
36925,Bu en yakın komşular içerisinden en çok benzerlik gösterdiği sınıfa ataması yapılır ve algoritma bu şekilde sınıflandırma işlemini yapar <CITE> .,Materyal ve Yöntem,basis
36926,"Bu yöntem, iki farklı gruba göre etiketlenmiş bir eğitim verisi için geliştirilen algoritması ile yeni bir değer verildiğinde bu değerin hangi gruba ait olması gerektiğini belirleyen bir model oluşturmaktadır ve bu grup ayrımını yaparken hiper düzlem üzerinde çalışmaktadır. <CITE> .",Materyal ve Yöntem,basis
36927,"Oluşturulan ağaç yapısında yapraklar sınıf etiketlerini temsil ederken, kökten yapraklara giden yollar ise özniteliklere göre dallanmaları temsil etmektedir <CITE> .",Materyal ve Yöntem,basis
36928,Verilen değerin bu fonksiyonların ile sınıflandırma işlemi yapılmaktadır <CITE> .,Materyal ve Yöntem,basis
36929,"Rastgele orman algoritması, Karar ağaçlarının birleşmesine dayanan, öğrenme sürecinde her bir ağacın sınıflandırma işlemini rastgele seçimler yaparak yapan bir algoritmadır <CITE> .",Materyal ve Yöntem,basis
40124,Sanal altyapı üstünde kurulan benzetim ağında IPv4'ten IPv6'ya geçiş performansı değerlendirilmiştir <CITE>.,BENZER ÇALIŞMALAR,discuss
40131,Her iki sanal bilgisayara Iperf 2.0.5 paket üreticisi programı kurulmuştur <CITE> .,DENEY KURULUMU,basis
40153,EYK algoritmasının adımları aşağıda özetlenmiştir <CITE> ; A1.,En Yakın Komşu Algoritması,basis
40185,"Her ne kadar boyutu düşürülmüş veri seti ile daha kötü sonuçlar elde etmiş olsalar da, bu sonuçların boyut düşürülmemiş veri seti ile elde edilen sonuçlara yakın olması ve veri setindeki küçülme nedeni ile bu yöntemlerin kullanılmasını önermişlerdir <CITE> .",GİRİŞ,discuss
40188,Çalışmada film yorumları içeren 1000 pozitif ve 1000 negatif olmak üzere toplam 2000 adet örnek içeren IMDB veri seti kullanılmıştır <CITE> .,UYGULAMALAR VE BULGULAR,basis
40214,Deneylerde yüz sahteciliği saldırı türlerini barındıran Replay-Attack <CITE> veri seti kullanılmıştır.,Veri seti 2.1.Dataset,basis
40262,Ancak kullanıcıların sistemden memnun olmadığı AppStore ve Google Play Store üzerindeki yorumlardan anlaşılmıştır <CITE> .,Akıllı Park Sistemi Örnekleri,discuss
40266,setleri üzerinde iş kazası analizleri yapmışlardır  . <CITE> ve  'de kullanılan SAÇT yöntemi bu çalışmadaki veri kümesinin yapısı ve çalışılan problemin benzerliğinden dolayı önişleme aşamasında bu yöntem kullanılmıştır.,Giriş,basis
40267,ve <CITE> 'de kullanılan SAÇT yöntemi bu çalışmadaki veri kümesinin yapısı ve çalışılan problemin benzerliğinden dolayı önişleme aşamasında bu yöntem kullanılmıştır.,Giriş,basis
40286,Temel istatistiksel analizlerden tek değişkenli sıklık analizi ile değişkenlerin alt kategorileri arasındaki dağılımlar incelenmektedir <CITE> .,Tek Değişkenli Sıklık Analizi,basis
40288,"Bu ikili analizler, her bir bağımsız değişken ile bağımlı değişken arasında ilişki olup olmadığını araştırmak için yapılmaktadır <CITE> .",Çapraz Tablolama Analizi,basis
40289,Bu ilişkinin sorgulanıp yorumlanması kısmında başarılı testlerden biri Pearson ki-kare testidir <CITE> .,Çapraz Tablolama Analizi,basis
40291,bu çalışmada bölüm 3'teki veri önişleme sürecinin gerçekleşmiş olmasıdır <CITE> .,Sonuç ve Tartışma,basis
40292,Rönesans Holding tarafından desteklenen bu çalışma <CITE> numaralı çalışmanın genel bir yapıya uyarlanmış halidir.,Bilgilendirme,basis
40295,"Yapılan çalışmada, geniş ölçekli ağların benzetimi için yeni bir paralel ve dağıtık benzetim algoritması geliştirilmiş ve geliştirilen algoritmanın DEVS-Suite <CITE> benzetim ortamı altında modellemesi yapılmıştır.",Giriş,basis
40297,Daha sonra ise geliştirilen benzetim aracına BRITE <CITE> topoloji üretim aracı ile entegre edilerek büyük ölçeklerde topolojiler geliştirildi.,Dağıtık Geniş Ölçekli Ağ Benzetim Algoritması Geliştirme Süreci,basis
40299,Daha sonra bu bileşenlerin bir araya gelmesi ile 'DEVS birleşik ağ modeli' oluşturulur <CITE> .,Ağ Bileşenlerinin Tanımlanması Ve Tasarımı,basis
40300,Geliştirilen algoritmanın uygulandığı ağ benzetim modeli <CITE> .,Ağ Bileşenlerinin Tanımlanması Ve Tasarımı,basis
40301,"Geliştirilen algoritma, istemcisunucu tabanlı D-DEVSNET <CITE> adı verilen bir ağ benzetim aracının tasarımında kullanılmıştır.",Geliştirilen Algoritmanın Geçerlemesi,basis
40302,"Yine yaptığımız başka bir çalışmada D-DEVSNET çalışırken elde edilen bağlantı başına bellek tüketimi miktarının, NS-2' ye göre daha iyi olduğu görülmüştür <CITE> .",Geliştirilen Algoritmanın Geçerlemesi,support
40340,Bu çalışmada kullanılan yöntem birçok regresyon ve zaman serisi tahmin probleminde yüksek başarı oranları göstermiştir <CITE> .,Materyal ve Metot,basis
40341,"K, bu sınıflandırmada, dikkate alınması gereken en yakın veri sayısıdır <CITE> .",Materyal ve Metot,basis
40342,SVM'ler yapısal risk minimizasyonu ilkesini takip ederler <CITE> .,Materyal ve Metot,basis
40343,"Bir karar ağacı (DT), bir veri setini ağacın her bir düğümünde tanımlanan bir dizi teste göre tekrar tekrar küçük alt bölümlere ayıran bir sınıflandırma olarak tanımlanır <CITE> .",Materyal ve Metot,basis
40345,"Bu işlem, ağırlıklardaki değişiklikler önemsiz hale gelinceye kadar devam eder <CITE> .",Materyal ve Metot,basis
40346,Bu yaklaşım genellikle karar ağaçları sabit büyüklükte temel bir öğrenici olarak kullanılır ve bu bağlamda gradyan ağacı güçlendirmesi olarak adlandırılır <CITE> .,Materyal ve Metot,basis
40347,Kalan yönde yeni bir kombinasyon modeli oluşturarak önceki sonucu iyileştirmek için tasarlanmıştır <CITE> .,Materyal ve Metot,basis
40348,Daha önce oluşturulmuş zayıf modellerden tekrarlayıp öğrenerek hatayı minimize etmeye çalışır <CITE> .,Materyal ve Metot,basis
40350,Çalışmamızda çok sınıflı verilerde yaygın olarak kullanılan bir başarı değerlendirme yöntemi olan Genel Doğruluk Oranı (OACC) kullanılmıştır <CITE> .,Materyal ve Metot,basis
40410,Çiçek tozlaşma stratejisi <CITE> Çiçek tozlaşma algoritmasının matematiksel modeli Denklem 21 ve 22'de verilmiştir.,Çiçek Tozlaşma Algoritması,basis
40411,"Karıncaların veya diğer küçük böceklerin tuzaklara düşmesi sonrasında, çıkışı engellemek için kum fırlatır ve böceği çukurun dibine çeker (<CITE> .",Karınca Aslanı Algoritması,basis
40412,Karınca aslanı avlanma stratejisi (<CITE> Karınca aslanının avlanma mekanizmasına ait matematiksel model Denklem 24'te gösterilmiştir.,Karınca Aslanı Algoritması,basis
40413,Algoritma keşif yapmak için ilk önce karar uzayında dolaşacak ve iterasyonlar ilerledikçe keşif ve sömürü arasında bir denge durumu oluşturacaktır <CITE>,Beyin Fırtınası Optimizasyonu,basis
40414,Su döngüsü <CITE> Algoritmanın başlayabilmesi için 𝑋 = 𝑁 𝑝𝑜𝑝 𝑥𝑁 𝑣𝑎𝑟 boyutunda bir yağmur damlası popülasyonu oluşturulur.,Beyin Fırtınası Optimizasyonu,basis
40427,"Bu çalışmada, derin ağ modeli olarak ÇÜA (çekişmeli üretici ağlar) temelli geliştirilen bir model olan SRGAN(super resolution generative adversarial networks) kullanılmıştır <CITE> .",Materyal ve Metot,basis
40428,Ağın mimarisi Şekil 2' de gösterilmektedir <CITE> .,Materyal ve Metot,basis
40429,Ayrıca oluşturulan süper çözünürlüklü görüntü ile yüksek çözünürlüklü (ground truth) görüntüler arasındaki algısal(perceptual) farkları elde etmek ve değerlendirmek için content ve adversarial kayıpları kapsayan algısal kayıp (perceptual loss) kullanılmaktadır <CITE> .,Materyal ve Metot,basis
40430,Bunun dışında gradyanın yok olması probleminin önüne geçmek ve ağın daha hızlı eğitilmesini sağlamak amacıyla hem üretici (generator) hem de ayırt edici (discriminator) kısmında batch normalizasyon katmanları kullanılmıştır <CITE> .,Materyal ve Metot,basis
40432,PSNR değeri Denklem 1'de verilen formülle hesaplanmaktadır <CITE> .,Araştırma Sonuçları ve Tartışma,basis
40490,"Yöntem, koşullu olasılıklar arasında bağıntı kuran Bayes teoremine dayanır <CITE> Destek vektör makinesi (DVM), çalışmada uygulanan diğer bir sınıflandırma yöntemidir.",Yöntem,basis
40530,Bunun için tüm özniteliklere ait değerler göz önüne alınır ve tüm eşleşmelerden sonra iki bölünme elde edilerek seçme işlemi gerçekleştirilir <CITE> .,YÖNTEM,basis
40534,"Bu değerin sıfıra yakın olması, tahmin edilen değerin kuvvetli biçimde doğruya yakınsadığını göstermektedir <CITE> .",YÖNTEM,basis
40540,"31 dk uçuş süresine sahip olan Mavic 2 Zoom 1/2.3-inch 12-megapixel sensör ve 4x zoom ile güçlendirilmiş Zoom Kamera, 2x optik zoom (24-48 mm) lense sahiptir <CITE> .",DJI Mavic 2 Zoom Drone,basis
40543,"Darknet-53, girdi olarak bir görüntü alan ve öznitelik haritasını çıkaran, YOLOv3 için bir omurgadır <CITE> .",DJI Mavic 2 Zoom Drone,basis
40544,Grafikten de anlaşılacağı üzere YOLO rakiplerine karşı süre ve doğruluk açısından çok iyi durumdadır <CITE> .,DJI Mavic 2 Zoom Drone,support
40546,"Şekil 5'deki 52×52 katmanı (Bölge 106) en küçük tahmin ölçeğidir, daha küçük bir maske ile daha büyük nesneleri tahmin edebilir <CITE> .",DJI Mavic 2 Zoom Drone,basis
40547,"Yani Bölge 82, Bölge 94, Bölge 106, üç farklı ölçekte (82, 94, 106) tahmin edilen farklı büyüklükteki parametreleri temsil eder <CITE> .",DJI Mavic 2 Zoom Drone,basis
40549,"13×13 katmanı Bölge 82 ve 26×26 katmanı Bölge 94 <CITE> Şekil 5. 26×26 katmanı Bölge 94 ve 52×52 katmanı Bölge 106   Bununla beraber YOLO, farklı boyuttaki nesneleri, sabitleme kutularını (Anchor Box) kullanarak öğrenir.",DJI Mavic 2 Zoom Drone,basis
40552,Veri Seti olarak Mavic 2 Zoom dan alınan videolar ve VIRAT <CITE> tarafından üretilen video veri setleri kullanılmıştır.,Veri Seti,basis
40553,"Videolar ffmpeg yazılımı ile frame'lere ayrılmış, Mavic 2 Zoom videolarından 377 resim, VIRAT <CITE> videolarından 500 resim, toplamda 877 resim kullanılmıştır.",Veri Seti,basis
40636,Sınırlamasız optimizasyon problemlerinin çözümü için Karaboğa tarafından önerilen ABC algoritmasında <CITE> arıların yiyecek arama davranışından esinlenilmiştir.,Materyal ve Metot,basis
40637,Algoritmanın temel adımları Algoritma 1'de verilmiştir <CITE> : Algoritma 1.,Materyal ve Metot,basis
40638,Bu eşitlikte 𝑟 𝑔 ceza faktörü ve 𝑔 𝑖 sınırlama aşım miktarıdır <CITE> .,Materyal ve Metot,basis
40639,Temel ABC algoritmasından farklı olarak Karaboğa ve Akay <CITE> sınırlamalı optimizasyon problemlerinin çözümünde yakınsama hızını artırmak için komşu çözüm oluştururken değişim oranı (𝑀𝑅) adı,Materyal ve Metot,basis
40640,PEN-ABC algoritmasında yeni bir çözüm üretirken Eşitlik 8 kullanılır <CITE> .,Materyal ve Metot,basis
40641,PEN-ABC algoritmasında gözcü arıların kaynak seçerken kullandıkları olasılık hesabı Eşitlik 9'da verilmiştir <CITE> .,Materyal ve Metot,basis
40642,"Runarsson ve Yao <CITE> , ceza fonksiyonlarında kullanılan 𝑟 𝑔 ceza faktörünün belirlenme zorluğunu ortadan kaldırmak ve amaç fonksiyonu ile ceza",Materyal ve Metot,basis
40643,İki çözüm arasında seleksiyon işleminde Deb <CITE> aşağıdaki kuralları önermiştir:,Materyal ve Metot,basis
40644,Sınırlamalı optimizasyon problemlerinin çözümü için Karaboğa ve Akay <CITE>,Materyal ve Metot,basis
40645,"Geliştirilen üç yöntem sonuçları literatürdeki stokastik sıralama (SR) metodu <CITE> , geliştirilmiş stokastik sıralama (ISR) metodu  , aşırı ceza yaklaşımı (OPA)  , genetik algoritma (GA)  , basit çok üyeli evrimsel strateji (SMES)  , diferansiyel gelişim (DE)  , parçacık sürü optimizasyonu (PSO) algoritması   ve ABC algoritması   ile karşılaştırılmıştır.",Bulgular,discuss
40651,(PSO) algoritması <CITE> ve ABC algoritması   ile karşılaştırılmıştır.,Bulgular,discuss
40653,Geliştirilen yöntemleri test etmek amacıyla Liang ve diğ. <CITE> tarafından önerilen literatürde sıklıkla kullanılan 13 sınırlamalı optimizasyon problemi kullanılmıştır.,Bulgular,basis
40668,Veri gizlemede histogram dağılımı kullanan <CITE> yönteminde gizli mesaj doğrudan tepe noktasına veya tepe noktasının sağındaki değere gizlenmektedir. <CITE> çalışmasında karşıtlık düzeltme yaklaşımlarından faydalanılmıştır.,Giriş,discuss
40725,"Çalışmaları, Kolomiyets ve ark. <CITE> Fadaee ve ark.   yaptığı çalışmalara benzerlik göstermektedir.",İlgili Çalışmalar,support
40728,"BERT <CITE> , transformatörlerden elde edilen çift yönlü kodlayıcı temsilleridir ve önceden eğitilmiş derin öğrenme temsillerini etiketsiz veri üzerinde sağdan sola ve soldan sağa bağlamları çıkararak ilerlemektedir.",Deney Düzeneği,basis
40729,ELMo <CITE> ise yeni geliştirilen derin öğrenme sözcük temsillerini kapsamaktadır.,Deney Düzeneği,basis
40730,"Bunlara ek olarak OPENAI-GPT <CITE> , OPENAI-GPT2  , Transformer-XL  , XLNet  , XLM  , RoBERTa   ve DistilBERT   gibi diğer dil modelleri de çalışmamızda kullanılmış ve test edilmiştir.",Deney Düzeneği,basis
40759,"Imdb isimli veri seti içerisinde imdb.com'da yayınlanan filmlere ait yorumlara ve etiketlere, Yelp isimli veri setinde ise yelp.com'daki restoran incelemelerini içeren yorumlara ve etiketlere yer verilmiştir <CITE> .",Materyal ve Metot,basis
40770,Bu dönüşüm ile öğrenme aşamasında işlem sayısı azalmakta ve diğer algoritmalara göre daha hızlı çözüme ulaşılmaktadır <CITE> .,Materyal ve Metot,basis
40771,Yaprakta olumlu ve olumsuz tek bir sınıf oluştuğunda ve daha fazla bölünmeye gerek duyulmadığında aşağı yönde hareket eden bölme işlemi sonlandırılmaktadır <CITE> .,Materyal ve Metot,basis
40772,"Literatürde topluluk öğrenme yöntemi olarak da adlandırılan rastgele orman, çok sayıda karar ağacına ait sınıflandırma sonuçlarından yararlanarak verilen test girdisinin sınıfına çoğunluk oyu ile karar vermektedir <CITE> .",Materyal ve Metot,basis
40773,Değerlendirme sürecinde (⑥) sınıflandırma algoritmalarının performansını hesaplamak amacıyla literatürde sık kullanılan bir takım model başarım ölçütünden faydalanılmıştır <CITE> .,Materyal ve Metot,basis
40775,"İlk çalışmada (Bari ve <CITE> ), beş farklı algoritma tüm veri setlerine (Amazon, Yelp, Imdb) uygulanmıştır.",Analiz ve Deney Sonuçları,discuss
40777,"Üçüncü çalışmada (<CITE> ), dört farklı algoritma Imdb ve Yelp veri setine geri kalan dört algoritma ise sadece Yelp veri setine uygulanmıştır (Amazon veri setine ait doğruluk değerleri bu çalışmada paylaşılmamıştır).",Analiz ve Deney Sonuçları,discuss
33217,Veri gizleme kapasitesinin hesaplanmasıyla ilgili denklemler Denklem 1-3'te verilmiştir <CITE> .,Görüntü Stenografi,basis
33222,Kapasiteyi arttırmak için çok seviyeli model önerilebilir ve seviye sayısı aşağıdaki formülle hesaplanır <CITE> .,Deneysel Sonuçlar,basis
33223,Resimlerin bozulma oranı MSE ve PSNR metrikleriyle hesaplanmaktadır ve bu metriklerin formülleri aşağıdaki gibidir <CITE> .,Deneysel Sonuçlar,basis
40824,"Bunun için, <CITE> ve <CITE> <CITE>'te süper eşler ve eşler coğrafi konumlarına ve benzer içerik bilgilerine göre gruplanmışlardır.",İlgili Literatür Çalışmaları,discuss
40828,Süper eş seçimi ile ilgili çalışmalar olan <CITE> ve  'nın bu çalışmada öne sürülen modelle doğrudan ilgisi yoktur.,İlgili Literatür Çalışmaları,discuss
40831,Benzetim aracı olarak OMNeT++ <CITE> ağ benzetim aracı kullanılmıştır.,Benzetim,basis
40832,"Model, OMNeT++ <CITE> benzetim aracında INET   ve Oversim   kütüphanelerinin üzerine yazılan BitTorrent modülü   üzerinde geliştirilmiştir.",Benzetim,basis
40836,"Benzetim, <CITE> 'da kullanılan benzetim ayarlarının birçoğu aynen kullanılarak gerçekleştirilmiştir.",Benzetim,basis
40837,"Benzetimlerde kullanılan eş sayılarının 30, 60, 90 ve 120 olma sebebi, <CITE> 'da gerçeklenen benzetimlerde bu sayıların kullanılmasıdır.",Benzetim,basis
40856,"Ancak, yapılan çalışmalarda derin öğrenme yöntemlerinin, değişik gürültü seviyelerine ve türlerine karşı esnek olmadığı için yüksek seviyede gürültüyle karşılaştıklarında performansları ve başarıları yeterli seviyede olmadığı görülmektedir <CITE> .",GİRİŞ,differ
40897,"Ancak, LeNet mimarisi kaybolan eğim sorunu, sigmoid <CITE> ve tanh   gibi aktivasyon fonksiyonlarının hesaplama maliyeti sorunlarına sahiptir.",DERİN ÖĞRENME YÖNTEMLERİNİN GÜRÜLTÜ GİDERME ÜZERİNDE KULLANILMASI,discuss
40927,"Şekil 25'deki gösterilen çalışmada, toplam değişim (TV) tabanlı yöntemin <CITE> gürültü giderme sonucunda dokuları yumuşattığı ve görüntüde kalıntılar ürettiği gösterilmektedir.",YÖNTEMLERİN KIYASLANMASI,discuss
40928,"Ayarlanabilir yerel olmayan ortalamaların düzenlenmesi yöntemi (R-NL) <CITE> ve yerel olmayan ortalamalar (NLM)   yöntemleri daha iyi performanslar elde edebilmesine rağmen, bu iki yöntem küçük yapıları eski haline getirmekte güçlük çekmektedir.",YÖNTEMLERİN KIYASLANMASI,discuss
40932,"Bu sınıflandırmayı seyreklik tabanlı olarak yapmak istediğimizde, öncelikle nesne ve sözlük arasındaki ilişkiyi ifade eden seyrek gösterilim vektörünü elde etmemiz gereklidir <CITE> .",YÖNTEMLERİN KIYASLANMASI,basis
40938,Yapılan diğer çalışmada çeşitli gürültü seviyelerine sahip gri tonlamalı BSD68 test veri setindeki görüntülerin klasik yöntemler ve derin öğrenme yöntemleri kullanılarak gürültü giderme sonucu elde edilen ortalama PSNR (dB) ve SSIM sonuçları kıyaslanmıştır <CITE> .,YÖNTEMLERİN KIYASLANMASI,discuss
40961,"Bu matris, bir ses kaydındaki ardışık zaman çerçeveleri için frekans domeni öznitelik vektörlerinin uç uca birbirlerine eklenmesiyle oluşturulur <CITE> .",SESİN İŞLENMESİ VE SES OLAYI TESPİTİ,basis
40962,Üçgen filtreler içerek şekilde mel ölçeğini kullanan mel filtre bankası çeşitli filtreler için merkezi frekanslarla bandgenişliğini genişletir <CITE> .,SESİN İŞLENMESİ VE SES OLAYI TESPİTİ,basis
40963,Böylece kaç kez sinyal işaret değiştirdiyse bunu ses çerçeve sayısına bölerek ZCR değeri elde edilmiş olur <CITE>; .,SESİN İŞLENMESİ VE SES OLAYI TESPİTİ,basis
