id,citation_context,section,citation_intent
35155,İlk olarak farklı oyun motorları desteği ve çizim aracı sunabilme ölçütleri gözetilerek gerçekleştirilen eleme sonucunda Lehtonen'in çalışmasında da   kullanılan Toon Boom <CITE> yazılımı denenmiştir.,yöntem,basis
35161,"Bu prensipler canlandırmanın kullanıldığı üç boyutlu modelleme, oyun programlama, robotik gibi birçok alandaki çalışmada hem uygulama hem de değerlendirmede kullanılmaktadır <CITE> -  .",yöntem,background
35162,"Bu prensipler canlandırmanın kullanıldığı üç boyutlu modelleme, oyun programlama, robotik gibi birçok alandaki çalışmada hem uygulama hem de değerlendirmede kullanılmaktadır  - <CITE> .",yöntem,background
35163,Her bir prensibin uygulandığı örnek canlandırmalara <CITE> kaynağından ulaşılabilir.,yöntem,basis
35167,"Nesnelerin interneti (IoT), her bir cihazı İnternet'e bağlamayı amaçlamaktadır, böylece bu cihazlara herhangi bir zamanda, herhangi bir yerde ve herhangi bir yoldan (yani herhangi bir ağdan) erişilebilmektedir (Nour, Sharif, Li, BiswasMoungla, Guizani&<CITE> .",giriş,background
35168,Ancak bu potansiyelin gerçekleştirilebilmesi için farklı haberleşme standartlarına ve donanım kısıtlarına sahip kablosuz cihazların birbirleri ve mevcut internet protokolleri ile uyumlu çalışmaları gerekmektedir <CITE> .,giriş,background
35169,"Günümüzde akıllı ev, sağlık, tarım ve endüstri uygulamalarında kullanılan kablosuz algılayıcı ağlar, çoğunlukla belirli sayıda kullanıcıya bilgi sağlamak amacı ile yerel alan ağlarında çalışmaktadır <CITE> .",giriş,background
35282,"Buna rağmen sahip oldukları karmaşık ultrasonik algılama sistemi sayesinde, karanlık bir odanın zeminindeki küçücük bir tırtılı bile algılar ve avlarlar <CITE> .",giriş,background
35291,"Cilt kanserinin oluşturacağı riskler konusunda tıbbi farkındalığın artmasına ve erken fark edilebilme yöntemlerinin artışına rağmen, dünya çapında cilt kanseri görülme oranı son yıllarda çok artmıştır <CITE> .",giriş,background
35292,"Malign melanom ve melanom dışı deri kanserleri, beyaz ırkta görülen en sık malignitelerdir <CITE> .",giriş,background
35293,"Türkiye Sağlık Bakanlığı kanser bölümünden alınan 2011 epidemiyoloji istatistiklerine göre Türkiye'de cilt kanseri insidansı 100.000 kişi başına 18,91'dir ve en sık teşhis edilen üçüncü kanser türüdür <CITE> .",giriş,background
35294,"Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi <CITE>, tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir  .",giriş,background
35295,"Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi<CITE> , tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir  .",giriş,background
35296,"Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi  , tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir <CITE> .",giriş,background
35297,"Benyahia ve arkadaşları <CITE> , ISIC 2019 ve PH2 veri setlerinde cilt lezyonlarının sınıflandırılmasını değerlendirmek için özellik çıkarıcı olarak 17 önceden eğitilmiş evrişimli sinir ağları ve 24 makine öğrenimi sınıflandırıcısını kullanmışlar.",giriş,background
35298,"Dhivyaa ve arkadaşları <CITE> , cilt lezyonu sınıflandırması için karar ağaçları ve rastgele orman algoritmalarını kullanmışlar.",giriş,background
35299,"Mazoure ve arkadaşları <CITE> , Evrişimli sinir ağlarına dayalı cilt kanseri sınıflandırmasını gerçekleştiren bir web sunucusu olan DUNEScan'ı geliştirmişler.",giriş,background
35300,"Akram ve arkadaşları <CITE> , melanom lezyonlarını sınıflandırmak için bir yöntem önermiştir.",giriş,background
35301,"Yap ve arkadaşları <CITE> , otomatik cilt lezyonu teşhisi performansını iyileştirmek için çoklu görüntüleme yöntemlerini birleştiren bir yöntem sunmuştur.",giriş,background
35302,"Volkan Göreke <CITE> , ISIC 2017 veri setini kullanarak deri lezyonlarının tespiti yapmıştır.",giriş,background
35303,"Ergün ve Kılıç <CITE> , çalışmalarında HAM10000 veri setini kullanarak kötü huylu cilt kanserinin tespiti için bir çalışma yapmıştır.",giriş,background
35304,"Şahin ve Alpaslan <CITE> , SegNet mimarisini kullanarak deride bulunan lezyonları bölütleyebileceği bir sistem geliştirmiştir.",giriş,background
35305,"Oktay Yıldız <CITE> , cilt kanserinin tespiti için C4Net, AlexNet, GoogLeNet, ResNet ve VGGNet ön-eğitimli ağ modellerinden elde ettiği sonuçları karşılaştırmıştır.",giriş,background
35306,"Kadiroğlu ve arkadaşları <CITE> , AlexNet ve VGG16 gibi ön eğitimli derin konvolüsyonel sinir ağları yardımıyla cilt kanserini tespit etmeye yönelik bir çalışma yapmıştır.",giriş,background
35307,"Yıldız ve Kılıç <CITE> , kötü huylu cilt kanserini tespit etmek için görüntü işleme tekniklerini kullanarak renk ve doku gibi öznitelikleri çıkarmışlardır.",giriş,background
35308,"Yıldırım ve Çınar <CITE> , cilt kanserinin iyi huylu veya kötü huylu olup olmadığını belirlemek için Densenet201, Alexnet, Googlenet ve Resnet50 için ayrı ayrı sonuçlar elde edilmiştir.",giriş,background
35309,Bu çalışmada kaggle sitesinden alınan veri seti <CITE> ve HAM10000 herhangi bir önişlem uygulanmadan kullanılmıştır.,veri seti,basis
35310,Bu çalışmada kaggle sitesinden alınan veri seti   ve HAM10000 <CITE> herhangi bir önişlem uygulanmadan kullanılmıştır.,veri seti,basis
35311,"AlexNet, Krizhevsky ve ark. tarafından 2010 yılında geliştirilmiştir <CITE> .",yöntemler,background
35312,"AlexNet, Krizhevsky ve ark. tarafından 2010 yılında geliştirilmiştir. Bu model 1,2 milyon adet yüksekçözünürlüklü resim ve 1000 adet sınıfa sahip olan ImageNet <CITE> veri setinin eğitilmesi amacıyla oluşturulmuştur.",yöntemler,background
35313,Resnet50 mimarisinde 177 katmandan oluşan bir ağ yer almaktadır. Ağın derinliği 50’dir. Ayrıca giriş katmanı 224×224×3 boyutundadır <CITE> .,yöntemler,background
35314,"ReliefF, birçok öznitelik seçim uygulamasında başarılı sonuçlar veren en önemli öznitelik seçimi algoritmalardan biridir. ReliefF algoritmasında sıralama ve ağırlık matrisleri oluşur. Oluşan sıralama matrisinin ilk elemanı sınıflandırmada en fazla ağırlığa sahip öznitelik sütununun indisidir. Oluşan ağırlık matrisinde ise ilgili öznitelik sütununun ağırlık değeri bulunur. Bu değerlere bağlı olarak bir eşik değeri belirlenir. Eşik değerinin üzerinde bulunan değerler yeni matrise kaydedilir <CITE> .",yöntemler,background
35316,"Fakat, bu sistemler için bulunan çözümler geniş alana ölçeklenememektedirler <CITE> .",giriş,background
35317,"Bu güne kadar geliştirilen dağıtılmış sistemler genelde geniş alan ağı ortamında, bilinen dosya işlemleri sunmuşlardır <CITE> .",giriş,background
35330,Bilgiyi kanıta dayandırma ihtiyacından ortaya çıkan istatistik <CITE> yüzyıllardır veri analizinde ve veriyi anlamlandırmada kullanılmaktadır.,kavramlar,background
35331,"Kökeni veri madenciliğinden çok daha eskilere dayanan istatistik ""veriden öğrenme, belirsizliği ölçme, kontrol etme bilimidir"" <CITE> .",kavramlar,background
35332,İstatistiğin tarihine bakıldığında 16-17. yüzyıllara kadar dayanan çalışmalar olduğu görülmektedir <CITE>.,kavramlar,background
35335,"Toplamda 9000'den fazla kez alıntılanan Fayyad ve diğ. <CITE>tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır  ,  .",kavramlar,background
35336,"Toplamda 9000'den fazla kez alıntılanan Fayyad ve diğ.<CITE> tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır  ,  .",kavramlar,background
35337,"Toplamda 9000'den fazla kez alıntılanan Fayyad ve diğ.   tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır <CITE> ,  .",kavramlar,background
35338,"Toplamda 9000'den fazla kez alıntılanan Fayyad ve diğ.   tarafından yazılan ""From Data Mining to Knowledge Discovery in Databases (KDD)"" ve ""The KDD Processs For Extracting Useful Knowledge From Volumes of Data"" makaleleri veri madenciliği ve veri tabanlarında bilgi keşfi konularıyla ilgili olarak 90'lı yıllarda oluşturulan en temel kaynaklardandır  , <CITE> .",kavramlar,background
35339,"Her iki makalede de hızla artan veri boyutlarından anlamlı bilgi elde edebilmek için, bilgisayar temelli yeni yöntemlere ihtiyaç duyulduğundan, veri tabanlarında bilgi keşfi ve veri madenciliği konularının araştırmacıların dikkatini çektiğinden bahsedilmektedir <CITE> ,  .",kavramlar,background
35340,"Her iki makalede de hızla artan veri boyutlarından anlamlı bilgi elde edebilmek için, bilgisayar temelli yeni yöntemlere ihtiyaç duyulduğundan, veri tabanlarında bilgi keşfi ve veri madenciliği konularının araştırmacıların dikkatini çektiğinden bahsedilmektedir  , <CITE> .",kavramlar,background
35344,Veri madenciliği ise bu keşif sürecinin belki de en önemli / kilit rol oynayan aşamasıdır <CITE> .,kavramlar,background
35345,"Bir çok farklı alandan beslenen veri madenciliği; istatistik, makine öğrenmesi, yapay zeka, örüntü tanıma alanlarındaki gelişmelerden de beslenmektedir <CITE> .",kavramlar,background
35346,"Akpınar'a <CITE> göre veri madenciliği yöntemleri istatistik, yapay zeka ve makine öğrenmesinden yararlanmaktadır.",kavramlar,background
35347,"Fayyad ve diğ. <CITE> veri tabanlarında bilgi keşfi sürecini ""verideki geçerli, özgün, potansiyel olarak kullanışlı ve anlaşılabilir desenleri belirlemeye yarayan önemli bir süreç olarak"" tanımlamıştır (Şekil 2).",kavramlar,background
35348,"Kuonen <CITE> , Kumar ve Bhardwaj   ve Kapoor   çalışmalarında; Fayyad ve diğ. 'nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
35349,"Kuonen  , Kumar ve Bhardwaj <CITE> ve Kapoor   çalışmalarında; Fayyad ve diğ.  ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
35350,"Kuonen  , Kumar ve Bhardwaj   ve Kapoor <CITE> çalışmalarında; Fayyad ve diğ.  ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
35351,"Kuonen  , Kumar ve Bhardwaj   ve Kapoor   çalışmalarında; Fayyad ve diğ. <CITE> ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
35352,"Bu sebepten dolayı KDD için Fayyad ve diğ. <CITE> tarafından yapılan tanımlamanın, zaman içinde farklı araştırmacılar tarafından veri madenciliğinin tanımlanması için kullanmaya başlanması normal karşılanmaktadır.",kavramlar,background
35353,"Özkan <CITE> veri madenciliğini ""Büyük ölçekli veriler arasından değeri olan bir bilgiyi elde etme işidir."" şeklinde tanımlamıştır.",kavramlar,background
35354,"""Veri madenciliği büyük hacimli veriler arasından bilgiyi çekip çıkarmaktır. Başka bir deyişle veri madenciliği, veri tabanlarındaki büyük ve karmaşık veriler arasındaki bilinmeyen örüntüleri, değerli yapıları ve ilginç ilişkilerin keşfedilmesi bilimidir."" <CITE>",kavramlar,background
35355,"""Veri madenciliğindeki esas amaç veri setinden bilgi elde etmek ve bunu anlaşılabilir bir yapı halinde kullanılmak üzere ortaya koymaktır."" <CITE>",kavramlar,background
35356,"""Veri madenciliğinin amacı, geçmiş faaliyetlerin analizini temel alarak gelecekteki davranışların tahminine yönelik karar-verme modelleri yaratmaktır."" <CITE>",kavramlar,background
35357,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür <CITE> ,  ,  ,  ,  ,  ,  ,  .",kavramlar,background
35358,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  , <CITE> ,  ,  ,  ,  ,  ,  .",kavramlar,background
35359,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  , <CITE> ,  ,  ,  ,  ,  .",kavramlar,background
35360,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  , <CITE> ,  ,  ,  ,  .",kavramlar,background
35361,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  , <CITE> ,  ,  ,  .",kavramlar,background
35362,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  ,  , <CITE> ,  ,  .",kavramlar,background
35363,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  ,  ,  , <CITE> ,  .",kavramlar,background
35364,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  ,  ,  ,  , <CITE> .",kavramlar,background
35379,"Her iki alan da veriden öğrenme, verinin bilgiye dönüştürülmesi, veriyi analiz etme, verinin anlamını çözme, belirsizlikleri ortadan kaldırma, olayı etkileyen faktörleri belirleme, ön görüde bulunma amaçlarını yerine getirirler <CITE> ,  ,  ,  .",bulgular,background
35380,"Her iki alan da veriden öğrenme, verinin bilgiye dönüştürülmesi, veriyi analiz etme, verinin anlamını çözme, belirsizlikleri ortadan kaldırma, olayı etkileyen faktörleri belirleme, ön görüde bulunma amaçlarını yerine getirirler  , <CITE> ,  ,  .",bulgular,background
35381,"Her iki alan da veriden öğrenme, verinin bilgiye dönüştürülmesi, veriyi analiz etme, verinin anlamını çözme, belirsizlikleri ortadan kaldırma, olayı etkileyen faktörleri belirleme, ön görüde bulunma amaçlarını yerine getirirler  ,  , <CITE> ,  .",bulgular,background
35382,"Her iki alan da veriden öğrenme, verinin bilgiye dönüştürülmesi, veriyi analiz etme, verinin anlamını çözme, belirsizlikleri ortadan kaldırma, olayı etkileyen faktörleri belirleme, ön görüde bulunma amaçlarını yerine getirirler  ,  ,  , <CITE> .",bulgular,background
35389,Başka bir deyişle veri madenciliğinin temelini istatistik oluşturur ve istatistik bilimi olmadan veri madenciliğinden söz etmek mümkün olamaz <CITE> .,bulgular,background
35423,"""Günün gereksinimlerine göre kendini güncelleyerek gelişimini sürdüren veri madenciliği"" <CITE> her geçen gün farklı araştırma alanlarında araştırmacılar tarafından ilgi görmektedir.",tartişma ve sonuç,background
35425,"DoS, hem kablolu hem kablosuz ağlarda yasal kullanıcıların iletişimini aksatmak veya kesintiye uğratmak ve web sitelerini yahut web hizmetlerini bir süreliğine devre dışı bırakmak için kullanılan bir saldırı çeşididir <CITE>.",giriş,background
35426,"DoS, hem kablolu hem kablosuz ağlarda yasal kullanıcıların iletişimini aksatmak veya kesintiye uğratmak ve web sitelerini yahut web hizmetlerini bir süreliğine devre dışı bırakmak için kullanılan bir saldırı çeşididir<CITE> .",giriş,background
35427,Bu teknik sayesinde DoS saldırıları birden fazla cihaz yahut program ile kuvvetlendirilmiştir <CITE>.,giriş,background
35428,Bu teknik sayesinde DoS saldırıları birden fazla cihaz yahut program ile kuvvetlendirilmiştir<CITE> .,giriş,background
35429,"Günümüzde Web servisleri, iş dünyasında dağıtık uygulama geliştirme standardı olarak kabul görmektedirler <CITE> .",giriş,background
35430,"Yeni nesil Web olarak adlandırılan anlamsal Web vizyonu <CITE> , WWW Web sayfası içeriklerinin ontolojiler kullanılarak yorumlanabileceği bir seviyeye taşımayı hedeflemektedir.",giriş,background
35431,"Anlamsal Web, kişi ya da organizasyonların ihtiyaç duyduğu servisleri arama ve düzenleme işini bilgisayarların yapmasını sağlar <CITE> .",giriş,background
35446,"Zaman içinde ekonomik sistemlerin, ticaretin ve bilgi sistemlerinin bilişim teknolojilerine bağımlı hale gelmesiyle bu alanlarda; sistemlere yetkisiz erişim, bilgi hırsızlığı ve sistemlere fiziksel zararlar verme gibi siber suçlar ciddi bir sorun olarak karşımıza çıkmıştır <CITE> .",giriş,background
35458,"DSÖ'ye göre, bulma değeri %80 ve tutturma %90 olan ölçümler kabul edilebilir; bulma değeri %90 ve özgüllüğü %99 olan ölçümler ise istenilen seviyede olarak belirlenmiştir <CITE> .",giriş,background
35459,"Sadece X-Işını göğüs taramaları göz önüne alındığında, deneyimi 10 yıldan fazla olan radyologların 10 yıldan az olan radyologlarla karşılaştırılması hastalığı doğru okuma oranlarının sırasıyla %83,7 ve %76 olduğunu göstermektedir <CITE> .",giriş,background
35460,"Ancak, kullandıkları veri kümesi çok küçük olduğu için, (105 Covid | 80 Covid olmayan | 11 SARS) sonuçların aşırı uyumlu olma olasılığı vardır <CITE> .",giriş,background
35461,Wang ve ark. yaptıkları araştırmada kendi geliştirdikleri açık kaynaklı derin öğrenme sinir ağı tasarımı ile iyi bir doğruluk oranına sahip sonuçlar elde etmişlerdir <CITE> .,giriş,background
35476,"Bahsi ilk 1950 yılında geçmiş olsa da özel depolama için ilk kullanılan bulut servisi amazon S3, 2006 yılında hizmete girmiştir <CITE> .",giriş,background
35477,"Bulut bilişim, katmanlarında birçok servis, altyapı ve platform barındırmaktadır <CITE> .",giriş,background
35478,Bulut bilişimin hizmet alanında dört faklı tür kullanılmaktadır <CITE> .,giriş,background
35479,Eğer böyle bir şey isteniyor ise Elastic File System (EFS) ile mümkün olabilecektir <CITE> .,giriş,background
35480,Son yedeklemeleri Amazon S3'e yüklemektedir <CITE> .,giriş,background
35481,AWS'i genel olarak işletmeler tercih etmektedir <CITE> .,giriş,background
35482,"Meta data ve user data olmak üzere iki seçenek kullanılabilmektedir <CITE> Normal bilgisayarlarda CPU ve RAM ayrı seçilirken, EC2 birlikte seçilmektedir  .",aws işlem hizmetleri,background
35483,"Meta data ve user data olmak üzere iki seçenek kullanılabilmektedir   Normal bilgisayarlarda CPU ve RAM ayrı seçilirken, EC2 birlikte seçilmektedir <CITE> .",aws işlem hizmetleri,background
35484,"Kullanıcının, kullanacağı yani ihtiyacı olan veri boyutu, ulaşılabilirliğine göre modelleri ve fiyatlandırmaları belirlenebilmektedir <CITE> .",amazon ec2 ve s3 fiyatlandirma,background
35485,"Örneğin Amazon S3, 100GB'lık bir depolama alanı için ortalama 2,3$ maliyet biçmektedir <CITE>",amazon ec2 ve s3 fiyatlandirma,background
35555,"Bu çalışmada, AlexNet, GoogleNet ve VGG-19 mimarileri incelenmiştir. <CITE> .",materyal ve metot,basis
35560,"SVM'nin literatürde en başarılı metotlardan biri olarak görülmesi, bu çalışmanın sınıflandırıcısı için tercih sebebi olmuştur <CITE> .",materyal ve metot,basis
35563,"Buradan hareketle öğrenme aktarımı yönteminin, literatürdeki benzer çalışmalar gibi, bu çalışmada kullanılan veri seti için de etkili olduğunu söylenebilir <CITE> .",tartışma ve deneysel sonuçlar,support
35564,"Bunun sebebi olarak, bir noktadan sonra ağın girdi tarafından gelen öznitelikleri tekrar kullanamayarak ağın öğrenme problemi ile karşı karşıya gelmesi şeklinde yorumlanabilir <CITE> .",tartışma ve deneysel sonuçlar,discuss
35565,Ayrıca insandaki uzun kemiklerin sınıflandırılması üzerine yapılan benzer başka bir çalışma için 6 katmanlı bir CNN modeli ile yüksek başarılar elde edildiği tespit edilmiştir <CITE> .,tartışma ve deneysel sonuçlar,support
35566,Daha yüksek başarılar elde etmek; ağ yapılarının optimize edilmesi ve veri setinin çoğaltılması ile mümkündür <CITE> .,tartışma ve deneysel sonuçlar,discuss
35688,"Bu tartışmalarda çoğunlukla, açık ve saydamiletişim mekanizmalarının yanı sıra doğrudan katılımı sağlayan süreçlerin geliştirilmesine ve güven mekanizmalarının artırılmasına odaklanılmaktadır <CITE> .",giriş,background
35692,"Katılımcı ve oylaşmacı bir yönetim için en önemli enstrümanlardan biri, toplumsal çoğulculuk olarak görülmektedir <CITE> .",giriş,background
35693,"Bu araçlar, çoğulcu ve katılımcı bir ortam için zemin sunar ve halkın kendini ifade etmesine ortam sağlar <CITE> .",giriş,background
35694,"Sosyal medyanın (sosyal ağ) doğal kaynaklar özelinde yönetişim kalitesini artırıp artırmayacağını inceleyen bir çalışmada <CITE> , sosyal medya kullanım düzeyi daha yüksek olan ülkelerin, düşük sosyal medya kullanım düzeyine sahip ülkelere göre daha kaliteli doğal kaynak yönetiminden yararlandığı belirlenmiştir.",giriş,background
35695,"Afrika'da sosyal medya ve yönetişim arasındaki bağlantıların değerlendirildiği bir diğer çalışmada <CITE> , sosyal medyanın yönetişim dinamikleri ile pozitif yönlü dönüştürücü bir ilişkili içinde olduğu tespit edilmiştir.",giriş,background
35696,Oylaşma süreçlerinin tutarlı şekilde ilerlemesi kritik bir konudur <CITE> .,giriş,background
35697,"Tutarlılığın yeniden sağlanması için, değişen fikirlerin, kararların ya da tartışma süreçlerinin etkilediği bütün yeni oylaşmaların, fikirlerin ve kararların değişmesi gerekebilir <CITE> .",giriş,background
35698,"Çünkü, bir bilgiyi destekleyen unsurlarda oluşabilecek herhangi bir değişiklik, zincirleme bir etkiyle, o bilginin desteklediği tüm bilgileri sorgulanır hale getirir <CITE> .",giriş,background
35699,Oylaşma süreçleri ile ilgili diğer bir önemli konu güvendir <CITE> .,giriş,background
35700,"Gerçek yaşamda insan odaklı oylaşma süreçlerinde temel unsur, güvenin sağlanmasıdır <CITE> .",giriş,background
35701,"Oylaşma süreçlerine dair diğer önemli unsur, oylaşmanın ve uzlaşmanın değişebilir ya da değişemez olmasıdır <CITE> .",giriş,discuss
35702,"Aynı zamanda herhangi bir konuda oylaşan aktörlerin, oylaşma sürecinin ve varılan uzlaşmaya ilişkin yapının, herhangi bir nedenle geçerliliğini yitirmiş olsa dahi, sonradan değişemez, üzerinde oynanamaz olması gerekmektedir <CITE> .",giriş,background
35704,"Bağlam açısından bazı durumlar önemli olabilirken bazıları önemsiz olabilmektedir ve dahası, bu önem durumu değişkenlik gösterebilmektedir <CITE> .",giriş,background
35705,"Oylaşma süreçlerinde kritik önem taşıyan bir diğer unsur, takip edilebilirliktir <CITE> .",giriş,background
35706,"Oylaşma edilen bir konunun, ortaya atıldığı ilk andan itibaren, ortaya çıkmasına neden olan alt başlıklarla ilişkisi, konunun olgunlaşma ve uzlaşmaya dönüşme serüveni ve ulaştığı nihai noktanın ilişkili olduğu alt ve üst başlıklarla ve fikir mekanizmalarıyla ilişkisi, geçtiği her aşama ile takip edilebilir olmalıdır <CITE> .",giriş,background
35707,Geleneksel anlamda yönetim süreci hizmet ve politika sunmak üzere tasarlanmıştır <CITE> .,ilgili çalışmalar,background
35708,"Bu nedenle, yönetimsel verimliliğin iyileştirilmesi, modern yönetişimin temel değerleri arasında yer almaktadır <CITE> .",ilgili çalışmalar,background
35709,"Bu bağlamda hükümetlerin, genellikle ""Dönüşümsel Hükümet"" veya T-Gov olarak adlandırılan BİT liderliğindeki politika araçlarının uygulanması yoluyla sayısal dönüşümü sağlayan politikalar tasarlamaları yaygın bir beklenti halini almıştır <CITE> .",ilgili çalışmalar,background
35710,"Örneğin elektronik devlet (e-devlet) ve akıllı devlet terimleri, hala geliştirme aşamasında olan ve geçtiğimiz yirmi yılda araştırmacılardan büyük ilgi gören kavramlardır <CITE> .",ilgili çalışmalar,background
35716,"Elektronik hükümet (eGov) platformlarının, iyi yönetişim politikaları için elverişli araçlar olduğuna yönelik çeşitli çalışmalar bulunmaktadır <CITE> .",ilgili çalışmalar,background
35717,"Ancak pek çok görüşe göre <CITE> sayısal teknoloji çağında kamu hizmetlerinin, sosyal aktörlerin yönetime daha fazla katılımı ve yönetim ile daha doğrudan bir iletişim kurabileceği yapılara gerek bulunmaktadır.",ilgili çalışmalar,background
35720,"Bu anlamda, eGov platformlarının, vatandaşların ve kamu görevlilerinin iletişim kurduğu, etkileşimde bulunduğu ve işbirliği yaptığı -sosyal-sayısal alanlara dönüştürülmesi gerektiği düşüncesi öne çıkmaktadır <CITE>.",ilgili çalışmalar,background
35722,"Söz konusu ortam, karar verme süreçlerini saydamlaştırır. <CITE> göre, karar verme sürecinin saydam olması da hükümet ve vatandaşlar arasındaki iletişimi güçlendirir.",ilgili çalışmalar,background
35723,"İletişimin verimli olması açısından, devlet ile vatandaşı birbirine bağlayan teknolojiler önem kazanır <CITE> .",ilgili çalışmalar,background
35724,"İletişimin verimli olması açısından, devlet ile vatandaşı birbirine bağlayan teknolojiler önem kazanır  . <CITE> göre, iletişimi karar verme sürecine dahil eden katılımcı yönetişim anlayışı, sürdürülebilir ekonomik büyüme ve iyileştirme sağlar.",ilgili çalışmalar,background
35725,"Sosyal sayısal medya ortamının, iyi yönetişimin temel unsurları olan katılımcı ve oylaşmacı süreçlere entegre edilmesine yönelik literatür gün geçtikçe çoğalmaktadır. <CITE> , sosyal medyanın sınırlı siyasi rekabetin ve yoğun bir şekilde sansürlenen geleneksel medyanın olduğu bir ülkede bile yolsuzluğu denetleyebileceğini öne sürmektedir.  , gerçek dünyadaki çok sayıda protestonun meydana gelmeden 1 gün önce sosyal medya verileriyle tahmin edilebileceğini ve belirli kişilere yönelik yolsuzluk suçlamalarının 1 yıl önceden tahmin edilebileceğini tespit etmiştir.",ilgili çalışmalar,background
35726,", sosyal medyanın sınırlı siyasi rekabetin ve yoğun bir şekilde sansürlenen geleneksel medyanın olduğu bir ülkede bile yolsuzluğu denetleyebileceğini öne sürmektedir. <CITE> , gerçek dünyadaki çok sayıda protestonun meydana gelmeden 1 gün önce sosyal medya verileriyle tahmin edilebileceğini ve belirli kişilere yönelik yolsuzluk suçlamalarının 1 yıl önceden tahmin edilebileceğini tespit etmiştir.",ilgili çalışmalar,background
35727,"Farklı bir çalışmada, iklim değişikliği politikası örneğinden yola çıkarak sayısal alandaki fiili otoriteyi ölçmek ve karşılaştırmak için yenilikçi bir yaklaşım geliştirilmiştir <CITE> .",ilgili çalışmalar,background
35728,"Sonuçta, katılım kalıplarının analizi, ağ toplumuna halkın katılımının temel özelliklerinin anlaşılmasını sağlamıştır <CITE> .",ilgili çalışmalar,background
35730,"Diğer bir makalede, dijital bilgi ekonomisinde işletmeden işletmeye (B2B) kendi kendini yönetme konusu araştırılmıştır <CITE> .",ilgili çalışmalar,background
35731,"Son olarak, akıllı yönetişim ve sosyal sürdürülebilirlik üzerine bir çerçeve sunan araştırmada, akıllı yönetişimin formüle edilmesinde sosyal medyada akıllı telefonlarda kolayca kullanılabilen web tabanlı Planlama Destek Sistemleri ile ilgili daha fazla araştırma ve uygulama yapılması gerektiği öne sürülmüştür <CITE> .",ilgili çalışmalar,background
35732,"Literatürde önerilen öbek zinciri tabanlı yönetişim modellerinin büyük çoğunluğunda, akıllı yönetişim için güven, gizlilik, saydamlık ve hesap verebilirliğe odaklanılmıştır <CITE> .",ilgili çalışmalar,background
35736,"Diğer bir çalışmada, öbek zinciri vasıtasıyla, halka açık konsorsiyum için yeni bir fikir birliği algoritması tasarlanmıştır <CITE> .",ilgili çalışmalar,background
